Phone1	Phone2	PMI
<#_r	<#_r	9.099
ˈi_l	ˈɛ_l	8.522
<#_n	<#_n	8.432
<#_l	<#_l	8.056
<#_t	<#_ʦ	7.772
<#_ˈa	<#_ˈɒ	7.674
<#_k	<#_ɡ̊	7.264
<#_ɡ	<#_ɡ̊	7.173
r_n	ɐ_n	7.157
<#_d	<#_d̥	7.129
<#_s	<#_s	6.878
ŋ	ŋ	6.59
<#_j	<#_j	6.447
s_ˈi	s_ˈɪ	6.428
<#_ˈɔː	<#_ˈuː	6.366
d	<#_d̥	6.336
ɡ	<#_ɡ̊	6.275
ˈeː	ˈoː	6.246
<#_r	r	6.173
ˈɛ	ˈɛ	6.039
ˈa	<#_ˈɒ	6.039
ˈɔ	ˈɔ	6.029
ˈɛː	ˈaː	6.022
r	<#_r	5.984
<#_s	<#_ʃ	5.904
ˈi_n	ˈɪ_n	5.854
s_t	ʃ_d̥	5.815
<#_t	ʦ	5.807
t	<#_ʦ	5.756
<#_k	ɡ̊	5.732
l	<#_l	5.689
b	b̥	5.669
ˈoː	ˈuː	5.668
<#_ɡ	ɡ̊	5.641
<#_j	j	5.61
ˈu	ˈʊ	5.548
k	<#_ɡ̊	5.473
ˈɔː	ˈuː	5.451
ˈiː	ˈaɪ̯	5.411
ˈɔː	<#_ˈuː	5.397
m	m	5.36
lː	l_#>	5.344
h	h	5.32
j	<#_j	5.178
ˈu	ˈɔ	5.173
n_t	n_d̥	5.121
<#_ˈa	ˈɒ	5.049
f	f	4.878
n	<#_n	4.854
ˈi	ˈɪ	4.846
ˈa	ˈɒ	4.763
k_#>	ç_#>	4.747
ɡ	ɡ̊	4.742
<#_s	s	4.688
<#_h	<#_h	4.645
l	l	4.566
<#_l	l	4.566
ˈiu̯	ˈiː	4.549
lː	l	4.541
r	r	4.448
t	ʦ	4.424
j	j	4.341
h	<#_h	4.308
<#_θ	<#_d̥	4.239
p	f	4.209
<#_s	ʃ	4.186
s	<#_s	4.098
<#_n	n	4.025
h_t	x_d̥	4.008
k	ç	3.985
d	d̥	3.951
<#_d	d̥	3.951
k	ɡ̊	3.941
p	v̥	3.831
<#_h	h	3.823
t	z̥	3.777
a	a	3.731
<#_ˈɔː	ˈuː	3.709
k_#>	ç	3.699
ˈi	ˈiː	3.608
n	n	3.461
ɡ	ŋ	3.321
θ	d̥	3.228
ˈa_nː	ˈɛ_n	3.176
m_ˈi	m_ˈiː	3.166
s_l	ʃ_l	3.147
s	<#_ʃ	3.124
β	m	3.021
s	s	3.015
ŋ_ɡ	ŋ	2.99
l_d	l_d̥	2.98
s	ʃ	2.972
ˈiu̯	ˈaɪ̯	2.94
oː	a	2.921
n_ˈa	n_ˈoː	2.909
ˈi_l	ˈɪ_l	2.874
k	ç_#>	2.79
<#_m	<#_m	2.74
ˈa_n	ˈɒ_n	2.705
θ	<#_d̥	2.682
t	d̥	2.654
r	ɐ	2.609
lː_s_#>	l_#>	2.544
k	ʃ	2.532
<#	<#	2.481
#>	#>	2.481
ˈi	ˈɛ	2.473
ˈi	ˈeː	2.408
a	ɐ	2.362
<#_θ	d̥	2.184
ˈuː	ˈaʊ̯	2.164
r_t	ɐ_ʦ	2.127
m	<#_m	2.115
ˈi_l	ˈɛ	2.057
ˈa	ˈoː	1.903
<#_m	m	1.808
ˈi	ˈɛ_l	1.738
l	ˈɛ_l	1.722
s_k	ʃ	1.717
t_a	z̥	1.658
f	b̥	1.631
ˈa	ˈɛ	1.607
i	a	1.552
ˈɔ	ˈuː	1.531
d_s	n_d̥	1.515
t	x_d̥	1.419
t	x	1.416
t	ʃ_d̥	1.385
ˈɔː	ˈaː	1.361
nː	n	1.311
t	ʃ	1.269
ˈi	s_ˈɪ	1.241
nː	ˈɛ_n	1.204
w	v	1.153
k	x	1.144
ˈi_n	ˈɪ	1.137
n	ɐ_n	1.116
ɣ	ŋ	1.104
<#	<#_r	1.056
a_r	ɐ	1.022
s_ˈi	ˈɪ	0.991
ð	d̥	0.984
s_ˈi	s	0.98
ˈi_l	l	0.966
s_#>	ɡ̊_#>	0.954
t	s	0.949
l	ˈɛ	0.944
<#	<#_ɡ̊	0.914
oː	ɐ	0.909
ɡ	ç	0.887
<#	<#_ʦ	0.875
<#	<#_ˈɒ	0.834
t_s	s	0.823
ˈa	ˈaː	0.815
ˈi	ˈɪ_n	0.77
h	x	0.743
<#	<#_s	0.74
s_t	ʃ	0.738
<#	<#_n	0.723
<#	<#_l	0.699
<#	<#_d̥	0.694
r	ɐ_n	0.656
s	ɡ̊_#>	0.57
s	l_#>	0.51
f_s	b̥	0.472
w	ˈɒ	0.455
r_n	n	0.425
n_θ	n	0.425
h_t	x	0.413
<#	<#_j	0.372
m	m_ˈiː	0.361
<#	<#_ˈuː	0.311
lː_s_#>	l	0.262
l_s	l	0.241
a_n	a	0.175
<#	<#_h	0.149
s	s_ˈɪ	0.143
n	ˈɪ_n	0.141
d	l_d̥	0.118
d	n_d̥	0.085
i_f	a	0.08
t	n_d̥	0.059
ˈi	ˈɪ_l	0.054
ˈa	ˈɛ_n	0.04
s	ʃ_d̥	0.04
