Phone1	Phone2	Surprisal
b	b	0.0
d	d	1.079
d	d̥	1.188
d	d_n	3.507
e	ɐ_ɣ̊	0.0
f	f	0.0
h	h	0.0
i	ɣ̊	0.804
i	ɑɪ̯	1.226
j	j	0.706
j	-	1.369
k	k	0.39
k	k_n	2.077
kʰ	k	0.0
l	l	0.059
l	ɡ_l	5.006
l	ɫ	6.79
m	m	0.0
n	n	0.093
n	n_n	4.005
n_d	n_n	0.0
p	p	0.443
p	p_n	1.919
pʰ	p	0.0
r	ɐ	0.768
r	r	1.478
r	-	4.217
r_n	ɐ_n	0.0
s	z	1.131
s	s	1.173
s	z̥	3.327
t	t	0.247
t	t_n	3.308
t	ˈæɪ̯_t	4.15
v	-	0.0
w	v	0.263
w	w	2.586
w_ˈɪ	v	0.0
x	ɣ̊	0.701
x	χ	1.378
z	-	1.0
z	z̥	1.0
ç	χ	0.0
ð	-	0.882
ð	d	1.129
ŋ	ŋ	0.0
ə	ɐ	0.0
ə_n	n	0.0
ɛ	n	0.0
ɡ	ɡ	0.327
ɡ	ɣ̊	2.301
ʃ	s_k	0.355
ʃ	k	2.198
ʍ	v	0.0
ʧ	k	0.0
ˈa	ˈɑ	1.086
ˈa	-	1.222
ˈa	ˈɒː	3.315
ˈaː	ˈɪ_k	0.0
ˈaːɪ̯	ˈiː	0.0
ˈe	ˈæɪ̯	0.864
ˈe	ˈɒː	2.092
ˈe	-	3.017
ˈe	ˈɑ	3.432
ˈe_d	ˈoː_d̥	0.0
ˈeː	ˈɑː	1.493
ˈeː	ˈɔː	2.013
ˈeː	-	2.881
ˈeː	n	2.936
ˈeː	ˈɒː_n	2.936
ˈi	-	2.191
ˈi	ˈoː	2.262
ˈi	ˈɒː	2.43
ˈi	ˈœy̯	2.724
ˈi	ˈæɪ̯	2.847
ˈi	ˈɑʊ̯	3.957
ˈi	ˈøy̯	4.957
ˈiː	ˈøː	1.492
ˈiː	ˈɛːɪ̯	2.217
ˈiː	ˈæɪ̯	2.6
ˈiː	ˈiː	2.706
ˈiː	ˈæːɪ̯	3.168
ˈiː_r	ɐ	0.0
ˈo	ˈoː	0.93
ˈo	ˈɔ	1.862
ˈo	-	2.322
ˈoː	-	0.0
ˈu	ˈuː	1.179
ˈu	-	1.247
ˈu	ˈuːu̯	2.867
ˈuː	ˈɑːʊ̯	0.992
ˈuː	ˈuː	1.008
ˈø	ˈɑʊ̯	1.133
ˈø	-	1.461
ˈø	ˈœːy̯	2.467
ˈøː	k_ˈɑʊ̯	0.0
ˈɑː	ˈɑ	1.152
ˈɑː	-	2.266
ˈɑː	ˈɑ_l	2.834
ˈɑː	l	2.872
ˈɑː	o	3.939
ˈəi̯	ˈiː	0.828
ˈəi̯	-	1.999
ˈəi̯	ˈuː	2.96
ˈəi̯	ˈiːi̯	4.11
ˈɛ	-	1.122
ˈɛ	ˈɛ	2.075
ˈɛ	ˈeː	2.546
ˈɛ	s	2.921
ˈɛː	ˈeː_ɡ	0.0
ˈɪ	ˈɪ	0.98
ˈɪ	-	2.338
ˈɪ	ˈœ	3.332
ˈɪ	ˈʏ	3.553
ˈɪ	ˈɑ	4.397
ˈɪ	ˈɛ	4.982
ˈɪ	ˈʏə̯	4.982
ˈʌ	ˈʊ	0.879
ˈʌ	-	1.132
ˈʌu̯	ˈɔ_l	0.0
θ	d	0.488
θ	d̥	1.801
