Phone1	Phone2	Surprisal
a	a	0.625
a	-	2.211
a	ɔ	4.204
a	ɛ	4.621
a	ɪ	4.621
a_m	ɔ_m	0.0
a_n	n_ɪ	0.0
a_r	ʀ	1.0
a_r	ʀ_ɪ	1.0
a_̂	ɔ	0.0
aː	a	0.0
aː_̂	o	0.0
aː_̌	ɔ	0.0
b	b	0.631
b	bʲ	2.288
b	b̥	2.744
d	d	0.48
d	ʥ	1.822
d̥	d̥	0.0
e	ɛ	0.735
e	-	2.159
e	ɔ	2.512
e_̂	e	0.0
eː	e	1.118
eː	ɛ	2.261
eː	ɔ	2.813
eː	a	3.281
eː	-	3.548
i	i	0.931
i	-	1.522
i	ɪ	2.974
i_̂	ɪ	0.0
iː	i	0.992
iː	ɪ	1.008
j	-	0.0
j_eː	e	0.0
k	k	0.202
k	kʲ	2.934
k_a	x	0.0
l	w	1.1
l	l	1.192
l	d_w	3.382
l_a	w_a	0.0
l_j	l	0.0
m	m	0.604
m	mʲ	1.548
n	n	1.149
n	ɲ	1.217
n	o_n	3.072
n_a	n_a	0.0
o	ɔ	0.244
o	w	3.076
o	-	4.748
o_̂	o	0.0
o_̌	ɔ	0.0
oː	o	0.0
oː_̂	ɔ	0.0
p	p	0.784
p	pʲ	1.254
r	ʀ	0.929
r	ʀʲ	1.281
r	ʃ	3.978
r̩	-	0.809
r̩	ʀʲ	1.22
r̩ː	ɔ_ʀ	0.772
r̩ː	ʀ	1.27
s	s	0.0
t	t	0.437
t	ʨ	1.935
t_i	ʨ	0.0
t_o	t_ɔ	0.0
u	u	0.832
u	w	1.191
uː	u	0.29
uː	-	2.458
uː_̂	w	0.0
uː_̌	u	0.0
x	x	0.322
x	xʲ	2.322
z	z	0.183
z	-	3.071
ɡ	ɦ	0.0
ɡ̊	-	0.0
ɲ	ɲ	0.0
ʃ	ʃ	0.0
ʋ	w	0.688
ʋ	ɥ	1.813
ʋ	w_u	3.403
ʋ_eː	ɥ_a	0.0
ʋ_j	ɥ	0.0
ʎ	l	0.0
ʒ	ʒ	0.569
ʒ	ʒ̊	1.618
ʦ	ʦ	0.995
ʦ	-	1.005
ʧ	ʧ	0.0
̂	-	0.0
̌	-	0.0
