Phone1	Phone2	Surprisal
a	a	0.029
a	-	5.664
a_d	a_t	0.0
a_v	a_p	0.0
b	b	0.0
d	d	0.33
d	t	2.289
e	e	1.363
e	i	1.38
e	r	2.728
e	-	3.716
e_r	e_r	0.0
e_ɡ	i_k	0.0
f	f	0.0
i	i	0.0
j	j	0.435
j	ʎː	1.942
j_ˈe	ˈɛ	0.0
k	k	0.108
k	kː	3.787
l	l	0.26
l	lː	2.598
m	m	0.188
m	mː	3.029
n	n	0.277
n	nː	3.339
n	-	3.719
o	o	0.437
o	e	3.373
o	j_o	3.879
o	r	4.136
o	v_o	4.648
o_d	o_t	0.0
o_r	o_r	0.0
p	p	0.0
r	r	0.212
r	d_r	3.568
r	e_r	4.252
r_a	r_a	0.0
r_o	r_o	0.0
r_ˈe	r_ˈe	0.0
s	s	0.551
s	sː	2.385
s	ʃː	3.144
s	ʦː	6.293
t	tː	0.936
t	t	1.213
t	-	5.346
t	dː	5.548
t_a	t_a	0.0
u	u	0.0
v	v	0.333
v	p	2.613
v	-	4.557
v_ˈe	v_e	0.0
w	w	0.0
z	ʧ	0.879
z	ʤ	2.007
z	z	2.27
ð	ʤ	0.155
ð	ʣː	3.298
ŋ	n	0.646
ŋ	ŋ	1.638
ŋ	m_o	4.663
ɡ	ɡ	0.725
ɡ	k	1.339
ɲ	ɲː	0.0
ʤ	ɡ_j	0.0
ʧ	kː	0.521
ʧ	k_j	1.722
ˈa	ˈa	0.089
ˈa	l	4.059
ˈa_k	ˈa_kː	0.0
ˈe	ˈe	0.54
ˈe	ˈɛ	1.986
ˈe	ˈi	4.061
ˈe_ŋ	ˈɛ_n	0.0
ˈi	ˈi	0.138
ˈi	-	3.459
ˈo	ˈo	0.797
ˈo	w_ˈɔ	2.062
ˈo	ˈɔ	3.003
ˈo	ˈu	4.055
ˈu	ˈu	0.0
ˈɔ	ˈɔ	0.0
ˈɛ	ˈɛ	0.159
ˈɛ	-	3.263
ˈɛ_r	ˈɛ_rː	0.0
θ	ʧ	0.802
θ	ʧː	1.826
θ	ʦ	2.793
