Phone1	Phone2	Surprisal
b	b	0.0
bː	β_aː	0.0
d	d	1.304
d	θ	2.112
d	θ_s	2.382
d	-	3.077
d	t	4.23
dː	ð_j	0.0
e	-	0.385
e	e	2.093
f	f	0.043
f	b	5.074
h	h	0.0
h_w	ʍ	0.0
j	ɡ	1.023
j	-	1.85
j	a	2.116
k	k	0.0
k_ˈo	kʷ	0.0
kː	h_j	0.0
l	l	0.088
l	s	4.086
lː	lː	0.0
m	m	0.0
n	n	0.0
nː	nː	0.0
p	p	0.0
pː	p	0.0
r	r	0.248
r	s	2.724
r	z	7.265
s	s	0.0
s_t	s_t	0.0
t	t	0.0
tː	t	0.0
v	β	0.457
v	-	1.88
w	w	0.0
x	h	0.381
x	s	2.106
z	s	0.0
ð	θ	0.0
ŋ	ŋ	0.0
ə	a	1.206
ə	oː	2.919
ə	i	3.215
ə	u	3.387
ə	n	3.442
ə	-	4.027
ə	iː	4.972
ə	j_a	4.972
ə	s	6.172
ɡ	ɡ	0.251
ɡ	ɡʷ	2.644
ɣ	-	0.818
ɣ	ɣ	1.208
ʣ	ɣ	0.0
ˈa	ˈa	0.0
ˈaː	ˈɔː	1.08
ˈaː	ˈa	1.572
ˈaː	ˈɔ	2.39
ˈe	ˈa	0.667
ˈe	ˈɛ	2.308
ˈe	ˈi	2.571
ˈe_l	ˈi_l	0.0
ˈeː	ˈeː	0.688
ˈeː	-	1.991
ˈeː	s	2.969
ˈi	ˈi	0.0
ˈiː	ˈiː	0.303
ˈiː	ˈiu̯	2.4
ˈi̯aː	ˈiu̯	0.469
ˈi̯aː	-	1.85
ˈi̯uː	ˈi	0.905
ˈi̯uː	-	1.102
ˈo	ˈɔ	0.835
ˈo	ˈu	2.183
ˈo	ˈɔː	2.191
ˈoː	ˈoː	0.319
ˈoː	ˈa_n	2.333
ˈu	ˈu	0.333
ˈu	-	2.277
ˈuː	ˈuː	0.265
ˈuː	ɡʷː	2.573
ˈɔː	ˈa	0.585
ˈɔː	ˈeː	1.585
ˈɛː	ˈɛː	0.382
ˈɛː	ˈɔː	2.103
θ	θ	0.0
