Phone1	Phone2	Surprisal
a	a	0.02
a	e	6.165
a_n	ẽ	0.0
a_t	a_d	0.0
b	b	0.0
bː	b	0.0
c	ʧ	0.0
d	d	0.47
d	-	2.646
d	t	3.08
d_u	t	0.0
dː	ʧ	0.0
e	e	0.749
e	ˈi	1.888
e	r	2.888
e_r	r	0.0
f	f	0.0
fː	y_f	0.0
i	e	0.902
i	i	1.817
i	-	2.466
j	j	0.76
j	-	1.288
k	k	0.395
k	ɡ	2.745
k	-	3.468
k_r	k_r	0.0
kː	k	0.0
l	l	0.204
l	-	2.92
lː	l	0.0
m	m	0.178
m	-	3.107
m_ˈɔ	m	0.0
mː	m	0.0
n	n	0.0
n_ˈɛ	n_ˈeː	0.0
nː	n	0.0
o	r	0.0
p	p	0.367
p	v	2.155
r	r	0.156
r	-	3.906
r	e	4.802
s	s	0.0
s_ˈo	s	0.0
sː	s	0.0
t	t	0.174
t	d	3.139
t_r	d_e	0.0
t_ˈe	t_ˈɛ	0.0
tː	t	0.353
tː	ʧ	2.203
u	u	1.335
u	o	2.489
u	y	2.725
u	l	2.866
u	r	2.866
u_l	u_l	0.0
u_n	ũ	0.0
u_t	u_d	0.0
v	v	0.097
v	-	3.946
v_e	f	0.0
v_u	f	0.0
w	w	0.485
w	-	1.807
z	s	1.0
z	z	1.0
ŋ	-	0.684
ŋ	k	1.406
ŋ_k	k	0.0
ɟ	ʒ	0.784
ɟ	ʤ	1.255
ɟ_e	ʧ	0.0
ɡ	ɡ	0.695
ɡ	-	1.388
ɲ	ɲ	0.0
ʃ	s	0.0
ʃː	s	0.0
ʎ	j	0.0
ʒ	z	0.0
ʣ	s	0.0
ʤ	-	0.0
ʦ	s	0.0
ʦː	s	0.0
ʧ	-	0.0
ʧ_e	s	0.0
ʧː	s	0.0
ˈa	ˈɑː	0.691
ˈa	ˈa	1.654
ˈa	ˈã	3.996
ˈa_n	ˈã	0.0
ˈa_sː	ˈa_s	0.0
ˈe	ˈɛ	0.942
ˈe	ˈeː	1.915
ˈe	ˈe	2.222
ˈi	ˈiː	0.706
ˈi	-	2.11
ˈi	ˈi	2.687
ˈi_n	ˈĩ	0.0
ˈo	ˈuː	1.871
ˈo	ˈøː	1.913
ˈo	ˈɔ	2.323
ˈo	ˈu	2.852
ˈo	ˈœ	3.025
ˈo_n	ˈũ	0.0
ˈu	ˈyː	0.416
ˈu	-	2.879
ˈu	ˈy	4.071
ˈu	ˈi	4.186
ˈu_n	ˈỹ	0.0
ˈɔ	ˈɔ	1.445
ˈɔ	ˈu	2.222
ˈɔ	ˈøː	2.721
ˈɔ	ˈuː	2.993
ˈɔ	-	3.329
ˈɔ	ˈo	5.498
ˈɔ	ˈœ	5.686
ˈɔ_n	ˈũ	0.0
ˈɛ	ˈɛ	1.435
ˈɛ	ˈeː	1.692
ˈɛ	-	2.775
ˈɛ	ˈiː	4.085
ˈɛ	ˈe	4.113
ˈɛ	ˈẽ	4.113
ˈɛ_kː	ˈɛ_k	0.0
ˈɛ_n	ˈẽ	0.0
ˈɛ_r	ˈɛ	0.0
ˈɛ_rː	ˈɛ_r	0.0
