Phone1	Phone2	Surprisal
a	a	1.2
a	ə	2.66
a	o	2.76
a	-	3.286
a	ɪ	4.534
a	o_ˈ	4.93
a	e	5.031
a	ɵ	5.031
a	a_ˈ	5.69
a_k	kʲ_ɪ	0.0
aː	o	0.557
aː	a	1.643
aː_̌	ɐ	0.0
b	b	0.644
b	bʲ	2.082
b	b̥	3.013
d	d	0.754
d	dʲ	1.348
d	d̥ʲ	6.127
e	ɨ	1.489
e	e_ˈ	1.823
e	e	2.376
e	ɪ	2.569
e_̂	e_ˈ	0.319
e_̂	ˈ	2.335
e_̌	ɪ	0.0
eː	ɪ	1.605
eː	-	2.125
eː	e	2.167
eː	ɛ	3.669
eː	ɵ	3.669
eː	æ	4.013
eː_n	ɪ_nʲ	0.0
i	i	0.839
i	-	2.535
i	ɨ_ˈ	2.872
i	i_ˈ	2.923
i_̂	ɨ_ˈ	0.0
iː	ɨ	0.308
iː	i	2.377
k	k	0.146
k	-	3.373
l	ɫ	0.712
l	lʲ	1.36
l_a	ɫ_a	0.0
m	mʲ	0.815
m	m	1.213
n	n	0.267
n	nʲ	2.566
o	o	0.877
o	ə	2.282
o	ɐ	3.032
o	ɫ	3.544
o	-	4.572
o_̌	ɐ	0.0
oː	o	0.0
p	pʲ	0.566
p	p	1.624
r	r	1.24
r	rʲ	1.244
r	ɐ_r	2.695
r̩	e	0.0
r̩ː	ɵ	0.0
s	s	0.713
s	sʲ	1.359
s_a	s	0.0
t	t	0.879
t	tʲ	1.132
t_i	tʲ	0.0
u	u	0.98
u	-	1.709
u	v	2.417
uː	u	1.285
uː	o	1.747
uː	ʊ	2.244
uː	ʉ	3.63
uː_̌	ʊ	0.0
x	x	0.0
z	z	0.769
z	zʲ	1.668
z	z̥	3.344
ɡ	ɡ	0.181
ɡ	ɡ̊	3.086
ɡ̊	ɡ̊	0.0
ɲ	nʲ	0.0
ʃ	ʂ	0.0
ʋ	vʲ	1.017
ʋ	v	1.378
ʋ	j	3.046
ʋ_a	v_ə	0.0
ʎ	lʲ	0.0
ʒ	ʐ	0.696
ʒ	ʐ̊	1.386
ʦ	ʦ	0.0
ʧ	ʨ	0.0
ʨ	-	0.0
̂	ˈ	0.089
̂	o_ˈ	4.07
̌	-	0.737
̌	ˈ	1.322
