Phone1	Phone2	Surprisal
a	a	0.0
aː	ɔ	1.104
aː	u	1.689
aː	a	2.153
aː_̀	a	0.0
b	b	0.0
b̥	m_b̥	0.0
d	d	0.459
d	ʥ	1.875
d̥	d̥	0.0
e	ɛ	0.585
e	-	1.585
eː	ɛ	1.088
eː	-	2.917
eː	a	2.917
eː	j	2.917
eː	j_a	2.917
eː_̀	a	0.712
eː_̀	j_a	1.36
eː_́	ɛ	0.636
eː_́	u	2.702
eː_́	j_u	3.114
eː_́	j_ɛ	3.521
i	-	0.962
i	ɨ	1.039
iː	ɨ	0.476
iː	i	1.832
iː_́	i	0.0
j	-	0.0
k	k	0.0
l	l	0.797
l	w	1.485
l	d_w	3.892
l_aː	w_ɔ	0.0
m	m	0.0
n	n	1.067
n	ɲ	1.356
n	n_ɨ	2.92
o	ɔ	0.0
oː	ɔ	0.419
oː	u	2.444
oː	-	3.875
p	p	0.0
r	r	0.694
r	ʐ	1.842
r	ʐ̊	3.284
s	s	0.887
s	ɕ	1.123
s_a	s_a	0.0
t	t	0.607
t	ʨ	1.543
t_a	t_a	0.0
t_i	ʨ	0.0
t_iː	t	0.0
u	u	0.0
uː	u	0.0
w	w	1.504
w	w_ɨ	1.54
w	l	1.72
x	x	0.0
z	z	0.639
z	ʑ	1.483
ɔ	ɔ	0.0
ɔ_́	u	0.0
ɔː	ɔ	1.327
ɔː	u	1.574
ɔː	-	1.912
ɔː_̀	ɛ	0.0
ə	ɛ	1.503
ə	-	1.84
ə	ɨ	2.329
ə	j_ɛ	2.566
ə_k	k_i	0.0
ə_n	n_ɨ	0.0
ə_̀	a	0.0
ə_́	j_ɛ	0.631
ə_́	ɛ	1.496
ɛ	ɛ	0.576
ɛ	ɔ	1.602
ɛː	ɛ_w̃	0.0
ɛː_̀	ɛ	0.0
ɡ	ɡ	0.0
ɡ̊	ɡ̊	0.0
ʋ	v	0.608
ʋ	v_j	1.823
ʋ	f	4.031
ʒ̊	w̃_ʐ̊	0.0
ʦ	ʦ	0.62
ʦ	-	1.517
ʧ	ʈ͡ʂ	0.861
ʧ	ʦ	1.154
̀	-	0.0
́	-	0.06
́	ɛ_ɲ	4.615
