Phone1	Phone2	Surprisal
b	b̥	0.676
b	p	1.418
b_m	v̥_ə	0.0
d	d̥	0.798
d	t	2.87
d	s	3.107
d	z̥	3.261
d	ʦ	4.481
d	ɐ_ʦ	5.459
f	f	0.304
f	b̥	2.395
h	h	0.0
i	i	0.0
k	ɡ̊	0.0
kʰ	kʰ	0.0
l	l	0.0
m	m	0.582
m	v_ə	2.308
m	m_ə	3.427
m	ə	4.752
n	n	0.438
n	ə	2.348
n	j_ə	3.933
n_n	n_ə	0.0
pʰ	pʰ	0.0
r	ʀ	0.0
s	k_s	1.521
s	s_t	1.521
s	s	1.722
t	t	0.0
tʰ	ʦ	0.0
v	v	0.0
x	x	0.607
x	ɣ̊	1.541
z	s	0.275
z	s_ˈeː	2.528
z̥	s	0.0
ç	ʃ	0.418
ç	ʃ_t	1.992
ŋ	ŋ	0.574
ŋ	ə	2.608
ŋ	ʒ̊_ə	2.608
ɐ	ɐ	0.862
ɐ	æ̆	1.153
ɡ	ɡ̊	1.164
ɡ	k	2.184
ɡ	ʃ	2.711
ɡ	x	2.867
ɡ	ɣ̊	4.509
ɡ_n	ɣ̊_ə	0.0
ɪ	i	0.0
ʃ	ʃ	0.221
ʃ	ʒ̊	2.818
ʃ_t	ʃ_d̥	0.0
ʒ	j	0.0
ˈa	ˈɑ	0.558
ˈa	ˈa	2.232
ˈa	ˈɑː	3.212
ˈaɪ̯	ˈiː	1.005
ˈaɪ̯	-	1.511
ˈaɪ̯	ˈaː	2.728
ˈaɪ̯_n	ˈãː	0.0
ˈaʊ̯	ˈaː	1.683
ˈaʊ̯	ˈuː	1.87
ˈaʊ̯	ˈoː	2.541
ˈaʊ̯	ˈɔ	3.224
ˈaʊ̯	ˈu	3.256
ˈaʊ̯	oː	4.991
ˈaː	ˈɑː	1.11
ˈaː	-	1.898
ˈaː	ˈa_l	1.898
ˈeɪ̯	-	0.0
ˈeː	ˈɛ	0.925
ˈeː	-	1.079
ˈeː_l	l	0.0
ˈeː_n	ˈoĩ̯	0.0
ˈiː	ˈai̯	0.515
ˈiː	-	1.735
ˈiː_n	ˈɑ̃i̯	0.0
ˈoː	ˈɑː	1.736
ˈoː	ˈoː	1.993
ˈoː	-	2.655
ˈoː	m	2.769
ˈoː	ˈa	2.805
ˈoː_n	ˈɛ̃ː	0.0
ˈuː	ˈau̯	0.48
ˈuː	-	2.701
ˈuː	ˈuː	2.954
ˈyː	ˈoi̯	0.0
ˈøː	-	0.0
ˈøː_n	ˈõː	0.0
ˈœ	-	0.0
ˈœː	ˈe	0.0
ˈɔ	ˈu	0.768
ˈɔ	ˈo	1.277
ˈɔʏ̯	-	0.0
ˈɔʏ̯_n	ˈĩː	0.0
ˈɔː	ˈɔ_ɐ	0.0
ˈɛ	-	0.566
ˈɛ	ˈe	1.623
ˈɛ_l	ˈɛ_d̥	0.0
ˈɛː	ˈiː	0.0
ˈɪ	ˈi	0.151
ˈɪ	ˈai̯	3.327
ˈɪ_n	n	0.0
ˈʊ	ˈu	0.777
ˈʊ	ˈo	1.263
ˈʏ	ˈi	0.282
ˈʏ	-	2.494
ˈʏ_n	n	0.0
