Phone1	Phone2	Surprisal
a	a	0.255
a	e	3.097
a	ˈa	4.47
a_r	r	0.0
b	b	0.154
b	v	3.303
bː	-	0.0
d	d	0.474
d	-	1.836
dː	l	1.411
dː	t	1.95
dː	d	2.228
dː	-	2.72
e	a_θ	0.0
f	f	0.0
i	e	0.715
i	i	2.508
i	ˈe	3.191
i	o	3.957
i	ˈɛ	4.613
i_d	ˈe_d	0.0
j	j	1.197
j	-	1.686
j	r	1.982
k	k	0.0
kː	k	0.0
l	l	0.0
lː	l	0.0
m	m	0.127
m	-	3.567
mː	m	0.471
mː	-	1.844
n	n	0.965
n	ŋ	1.036
nː	n	0.0
p	p	0.0
r	r	0.629
r	l	2.334
r	o	2.688
r_a	r_a	0.0
r_u	r_o	0.0
rː	r	0.0
s	s	0.0
sː	s	0.0
t	t	0.0
tː	t	0.0
u	o	0.189
u	l	4.051
u	-	4.273
u	o_l	6.579
u_r	o_l	0.0
v	v	0.0
w	w	0.0
x	k	0.0
xː	s_k	0.0
z	z	0.0
ŋ	ŋ	0.0
ɡ	ɡ	0.0
ɡː	ɡ	0.0
ɬ	s	0.0
ɬ_t	t	0.0
ɮ	-	0.0
ɲː	ŋ_ð	1.191
ɲː	n	1.72
ɲː	ŋ	1.952
ʃː	s	0.0
ʎː	j	0.0
ʒ	z	0.0
ʣ	ð	0.0
ʤ	ð	0.475
ʤ	-	1.835
ʤː	-	0.0
ʦ	z	0.4
ʦ	θ	2.047
ʦː	θ	0.0
ʧ	ʧ	0.0
ʧː	ʧ	0.0
ˈa	ˈa	0.0
ˈe	ˈe	0.569
ˈe	ˈɛ	1.948
ˈe	j_ˈe	3.908
ˈi	ˈi	0.64
ˈi	-	2.316
ˈi	ˈi_r	3.636
ˈi	i	3.701
ˈo	ˈo	0.235
ˈo	ˈu	3.736
ˈo	ˈɔ	3.736
ˈo_r	ˈo_l	0.0
ˈu	ˈu	0.63
ˈu	ˈo	1.5
ˈɔ	ˈo	0.695
ˈɔ	ˈɔ	1.387
ˈɔ_ɬ	ˈɔ_r	0.0
ˈɛ	ˈɛ	1.071
ˈɛ	ˈe	1.356
ˈɛ	j_ˈe	2.909
ˈɛ_rː	ˈɛ_r	0.0
β	v	0.369
β	-	2.148
