Phone1	Phone2	PMI
n_ʃ	n_ʃ	10.38
t_æ	d̥_ɐ	9.703
k_n	ɡ̊_n	9.165
k_#>	ɡ̊_#>	9.165
t_n	s_n	8.893
<#_n	<#_n	8.687
f_#>	b̥_#>	8.334
p_#>	f_#>	8.088
ɾ	ɾ	8.027
p	f_#>	7.38
z_ˈɪ	s_ˈɪ	6.872
n_æ	n_ɐ	6.806
k	ɡ̊_#>	6.671
d_ˈɪ	d̥_ˈɪ	6.448
n_ˈae̯	n_ˈiː	6.409
ŋ	ŋ	6.346
x	x	6.329
l_t	l_d̥	6.26
t_#>	ʦ_#>	6.248
l_ˈɪ	l_ˈiː	6.098
ˈuː	ˈaʊ̯	6.089
h	h	6.054
ˈɒː	ˈoː	6.032
p_n	f_n	6.021
ç	ç	5.984
ˈae̯	ˈaː_#>	5.973
ˈae̯_t	ˈaː_s	5.955
tʰ	ʦ	5.95
ˈae̯_f	ˈiː_b̥	5.898
b	b̥	5.802
ˈʊ	ˈʊ	5.768
v	v	5.617
r	r	5.612
j	j	5.566
ˈɛ	ˈɛ	5.538
n	<#_n	5.524
ʃ	ʃ	5.491
ˈɔʏ̯_t	ˈiː_s	5.424
m	m	5.419
ˈɔ	ˈɔ	5.38
ˈa	ˈa	5.297
f	b̥_#>	5.285
f_#>	b̥	5.248
ˈyː	ˈaɪ̯	5.245
ˈae̯_n_#>	ˈaː_#>	5.177
k_#>	ɡ̊	5.168
ˈʏ	ˈɪ	5.126
ç_#>	ɡ̊_#>	5.112
kʰ	ɡ̊	5.077
ˈɪ	ˈɪ	5.023
f	f	4.991
ˈaʊ̯	ˈuː	4.935
ˈɔʏ̯	ˈiː	4.837
<#	<#_n	4.829
ɡ	ɡ̊	4.818
æ	ɐ	4.805
ˈeː	ˈeː	4.765
z	s	4.738
l	l	4.731
ˈiː	ˈaɪ̯	4.711
s	s	4.64
p_#>	f	4.606
ˈʊ	ˈɔ	4.529
ˈɔ	ˈʊ	4.523
ˈae̯	ˈaː	4.45
p	f	4.444
k	x	4.41
<#_n	n	4.165
s	ɡ̊_s	4.121
ˈoː	ˈoː	4.054
d	d̥	4.044
