Phone1	Phone2	Surprisal
b	b	0.0
d	d	0.094
d	-	3.983
d̥	d	0.139
d̥	l_d	3.449
f	f	0.0
h	h	0.0
j	j	0.969
j	-	1.032
j_ɪ	i	0.0
k	k	0.0
k_ə	k	0.0
l	l	0.209
l	l_j	4.064
l	l_ə	4.459
l	l_ˈoːu̯	5.082
m	m	0.0
n	n	0.186
n	-	4.146
n	ə	4.818
n	ŋ	5.102
p	p	0.0
r	r	0.0
s	s	0.025
s	z	5.878
t	t	0.0
v	v	0.192
v	-	3.004
z	z	0.0
ŋ	ŋ	0.0
ɕ	s_j	0.0
ə	ə	0.09
ə	-	4.05
ə_l	ə_l	0.0
ə_n	ə	0.0
ɡ	ɣ	0.364
ɡ	j	2.164
ɣ	ɣ	0.0
ɣ_ə	ɣ̥	0.0
ɣ̥	ɣ̥	0.378
ɣ̥	ɣ_ə	2.116
ɪ	ɪ	0.0
ʋ	v	0.0
ʦ	t	0.445
ʦ	s	1.914
ˈa	ˈɔː	1.722
ˈa	ˈɔ	2.229
ˈa	ˈɛ	2.876
ˈa	ˈa	2.901
ˈa	-	2.959
ˈa	ˈaː	3.558
ˈai̯	ˈaː	0.0
ˈaː	ˈoː	1.718
ˈaː	ˈɔː	1.883
ˈaː	-	2.025
ˈaː	ˈeːu̯	2.482
ˈaː_j	ˈɔːɪ̯	0.0
ˈeː	ˈoː	1.425
ˈeː	ˈeː	1.955
ˈeː	ˈœː	2.039
ˈeː	ˈiːu̯	2.984
ˈi	ˈi	0.845
ˈi	-	2.174
ˈi	ˈiː	2.174
ˈiə̯	ˈɛɪ̯	1.32
ˈiə̯	ˈeː	1.399
ˈiə̯	j_ˈoː	2.182
ˈiə̯_r	ˈiː_r	0.0
ˈiː	ˈiː	0.322
ˈiː	ˈi	2.323
ˈoə̯	ˈoːu̯	1.879
ˈoə̯	ˈoːu̯_d	2.242
ˈoə̯	ˈuː	2.327
ˈoə̯	ˈɔː	2.349
ˈoə̯	-	3.046
ˈoː	-	0.0
ˈu	ˈʊ	0.0
ˈuə̯	ˈuː	0.762
ˈuə̯	ˈoːu̯	1.285
ˈuː	ˈuː	0.78
ˈuː	-	1.466
ˈuː	ˈøː	4.163
ˈu̯o	ˈɛɪ̯	0.0
ˈø	-	0.0
ˈøə̯	ˈyː	0.0
ˈɔ	ˈʊ	0.829
ˈɔ	ˈuː	2.314
ˈɔ	ˈoːu̯	4.082
ˈɔ	ˈɔ	4.082
ˈɔ	ˈɔː	4.082
ˈɔ	-	4.086
ˈɔu̯	-	0.0
ˈɔː	ˈoːu̯	0.435
ˈɔː	-	1.941
ˈɛ	-	1.837
ˈɛ	ˈɛ	2.011
ˈɛ	ˈiː	2.083
ˈɛ	ˈɛː	2.083
ˈɛi̯	-	0.764
ˈɛi̯	ˈaːi̯	1.282
ˈɛː	ˈɛɪ̯_d	1.182
ˈɛː	ˈɛː	1.324
ˈɛː	ˈaː	2.646
ˈɪ	ˈɪ	1.727
ˈɪ	ˈi	2.475
ˈɪ	-	2.827
ˈɪ	ˈɛː	3.207
ˈɪ	ˈeː	3.547
ˈɪ	ˈɔ	3.88
ˈɪ	ˈoː	3.982
ˈɪ	ˈɔː	4.266
ˈɪə̯	ˈoː	0.358
ˈɪə̯	ˈeː	3.187
ˈɪə̯	ˈɔː	3.187
χ	x	0.0
