Phone1	Phone2	Surprisal
a	-	0.345
a	n	3.014
a	ə_n	3.491
b	b	0.555
b	v	1.648
b̥͡f	pʰ	0.0
d	d	0.419
d	ð	2.886
d	θ	3.101
d_a	d	0.0
e	-	0.0
eə̯	ˈiː_n	0.0
f	f	0.514
f	p	2.417
f	v	3.154
f_a	p	0.0
h	h	0.0
i	ŋ	0.0
j	j	0.0
kʰ	kʰ	0.405
kʰ	ʧ	2.029
l	l	0.703
l	ɫ	1.375
m	m	0.133
m	-	3.503
n	n	0.324
n	-	2.312
s	s	0.779
s	t	1.845
s	z	2.847
s_a	t	0.0
t	d	0.0
x	-	0.792
x	k	1.243
x_d	t	0.0
ç	k	0.636
ç	ʧ	1.488
ç_d	t	0.0
ŋ	ŋ	0.0
ɡ	ˈeɪ̯	0.846
ɡ	k	1.172
ɡ_a	k	0.0
ɡ_s	k_s	0.0
ɪ	ɪ	0.0
ʁ	ɹ	0.292
ʁ	-	2.45
ʁ_ˈae̯	ɜː	0.0
ʃ	ʃ	0.734
ʃ	s	1.327
ʃ_d	s_t	0.0
ʋ	w	0.138
ʋ	-	3.451
ʌ	ə	0.0
ʕ	ˈɜː	1.426
ʕ	ˈɔː	1.94
ʕ	ˈɪ_ə	2.246
ʕ	ə	2.676
ʦ	tʰ	0.81
ʦ	t	1.218
ˈa	ˈæ	1.573
ˈa	-	2.599
ˈa	ˈeɪ̯	2.761
ˈa	ˈɒ	2.818
ˈa	ˈəʊ̯	2.843
ˈa	ˈɑː	3.834
ˈa_l	ˈɑː	0.0
ˈa_ʕ	ˈɑː	1.0
ˈa_ʕ	ˈɔː	1.0
ˈae̯	ˈəʊ̯	1.57
ˈae̯	ˈaɪ̯	1.895
ˈae̯	-	2.34
ˈae̯	ˈiː	2.345
ˈao̯	ˈaʊ̯	1.192
ˈao̯	-	2.272
ˈao̯	ˈɐ	2.296
ˈao̯	ˈiː	2.721
ˈaː	ˈeɪ̯	1.222
ˈaː	-	1.807
ˈaː	ˈɑː	1.807
ˈe	ˈɪ	0.0
ˈeə̯	ˈe	0.0
ˈeː	ˈɪ	1.027
ˈeː	ˈiː	1.746
ˈeː	-	2.245
ˈi	ˈɪ	1.549
ˈi	-	2.401
ˈi	ˈaɪ̯	2.419
ˈi	ˈiː	2.565
ˈi	ˈɔː	3.146
ˈiə̯	ˈiː	0.585
ˈiə̯	ˈaɪ̯	1.585
ˈiː	-	0.969
ˈiː	ˈiː	1.032
ˈo	ˈɐ	0.888
ˈo	-	2.118
ˈo	ˈɔː	3.51
ˈo	ˈʊ	3.51
ˈo	ˈɒ	4.218
ˈoː	ˈɐ	1.34
ˈoː	-	1.585
ˈoː	ˈe	1.881
ˈu	ˈɐ	0.826
ˈu	-	1.197
ˈu_ɡ	ˈɪ_ʤ	0.0
ˈuə̯	ˈʊ	1.585
ˈuə̯	-	2.17
ˈuə̯	ˈiː	2.17
ˈuə̯	ˈɐ	2.17
ˈuː	-	0.0
ˈɔ	-	0.0
ˈɔe̯	ˈəʊ̯	0.302
ˈɔe̯	ˈe	2.403
ˈɔə̯	ˈuː	0.0
ˈɔː	-	0.625
ˈɔː	ˈiː	1.508
ˈəi̯	ˈaɪ̯	0.312
ˈəi̯	ˈɪ	2.362
ˈəi̯_d	ˈaɪ̯_d	0.0
ˈɛ	ˈe	0.794
ˈɛ	ˈaɪ̯	1.996
ˈɛ	-	2.535
ˈɛ_ʕ	ˈɑː	0.0
ˈɛː	-	0.0
ˈɪ	ˈɪ	0.0
