Phone1	Phone2	PMI
ɾ_β	r_b	9.989
ɾ_n	r_n	9.969
ð_a	d_a	9.911
t_a	t_a	9.638
ɾ_t	r_t	9.636
<#_ˈa	<#_ˈa	9.198
<#_ɡ	<#_ɡ	8.929
<#_t	<#_t	8.703
<#_r	<#_r	8.703
ɡ	<#_ɡ	8.582
<#_θ	<#_ʧ	8.504
r	<#_r	8.282
<#_n	<#_n	8.095
<#_l	<#_l	7.764
i	ĩ	7.62
e_n	ẽ	7.519
θ_#>	s_#>	7.272
w_a	w_a	7.003
s_e	s_e	7.003
<#_o	<#_u	6.991
<#_a	<#_a	6.991
<#_ˈo	<#_ˈoː	6.99
ˈi_l	ˈiː_l	6.977
ɲ	ɲ	6.956
f_ɾ	f_r	6.888
ɾ_ˈa	r_ˈɑː	6.845
t	<#_t	6.734
ˈe_#>	ˈe_#>	6.67
θ	<#_ʧ	6.587
a_β	a_v	6.584
ɾ_e	e_r	6.442
ð_ˈa	t_ˈa	6.224
<#_θ	ʧ	6.167
<#_ɡ	ɡ	6.167
<#_x	<#_ʒ	6.163
l	<#_l	6.083
k_o_#>	k_#>	6.074
ɟ͡ʝ	p_j	5.968
ˈu	ˈyː	5.913
f	f	5.874
n	<#_n	5.868
ɡ	ɡ	5.82
θ	s_#>	5.706
m	m	5.668
<#_ˈo	ˈoː	5.57
<#_ˈa	ˈa	5.567
ˈa	<#_ˈa	5.559
<#_d	<#_d	5.506
p	p	5.446
ˈi	ˈiː	5.414
<#_n	n	5.411
d	d	5.364
ɣ	ɡ	5.338
w	w	5.332
d	<#_d	5.322
ɾ_a	r_a	5.305
ˈo	ˈy	5.208
w	ˈo	5.195
k	k_#>	5.18
ˈe_#>	ˈe	5.069
b	b	5.057
ˈo	ˈoː	5.041
u	y	4.98
ˈi	ˈi	4.926
t	t	4.918
<#_t	t	4.918
ˈo	ˈu	4.871
<#_l	l	4.857
ˈo	ˈuː	4.841
k	k	4.819
ˈo_n	ˈũ	4.817
o_l	o	4.779
x	ʒ	4.778
<#_s	<#_s	4.713
<#_x	ʒ	4.695
ð	d_a	4.682
e	ẽ	4.647
l	l	4.541
w	ˈɔ	4.523
<#_o	u	4.506
x	<#_ʒ	4.504
ˈo	<#_ˈoː	4.454
θ_#>	s	4.426
β	v	4.42
β	r_b	4.404
n	n	4.401
ð	d	4.38
w	ˈøː	4.373
ˈa	ˈa	4.298
ˈe_ɾ_#>	ˈɛ_#>	4.267
ˈa	ˈɑː	4.252
θ	ʧ	4.25
r	r	4.25
<#_r	r	4.25
s	s	4.247
b	v	4.222
ˈi_ɾ	ˈi	4.18
ɟ͡ʝ	p	4.176
ˈo	ˈũ	4.166
ˈa_n	ˈã	4.16
f	f_r	4.124
t	r_t	4.0
e	e	3.993
ˈa	ˈã	3.965
a	a	3.918
t	t_a	3.862
ˈe	ˈeː	3.842
β	f_#>	3.829
ˈe	ˈɛ	3.732
<#_d	d	3.723
β	b	3.684
s	<#_s	3.655
o	ũ	3.646
a	<#_a	3.623
ˈe	ˈẽ	3.608
θ	s	3.586
ɾ_β	b	3.554
o	<#_u	3.505
n_ˈo	n_ˈɔ	3.499
ˈe_k	ˈɛ_k	3.498
s_ˈe	s_ˈeː	3.483
w_a	w	3.476
j	ˈɛ	3.476
ˈa_t	ˈɑː_t	3.474
<#_ˈo	<#_ˈœ	3.466
n	r_n	3.394
ɾ	r	3.372
β	f	3.345
ʝ	l	3.334
o	u	3.33
ɾ_e	e	3.329
t_ˈa	t_ˈɑː	3.292
w_ˈe	ˈɔ	3.289
n	ẽ	3.287
ˈo_ʧ	ˈɔ_t	3.285
x	ʤ	3.279
ˈi_n	ˈĩ	3.267
ˈe	ˈɔ	3.234
ˈe	ˈe_#>	3.192
ˈo_ɾ	ˈuː_r	3.187
ɟ͡ʝ	j	3.179
ˈa_ɾ	ˈa	3.167
ˈa_l	ˈa_l	3.161
ˈe	ˈɛ_#>	3.122
l_a	l_a	3.056
<#_ˈo	ˈœ	3.023
ˈa_ð	ˈɑː_d	3.014
ɾ_n	n	3.011
<#_s	s	3.009
a	d_a	2.983
a_ð	a_d	2.913
ˈo	ˈɔ	2.897
ˈi	ˈɛ	2.882
ˈi	ˈĩ	2.859
ð_a	d	2.851
<#	<#_ɡ	2.843
<#	<#_t	2.843
t_ɾ	t_e	2.822
n	ˈã	2.799
ɾ	r_b	2.797
b_e	v_e	2.781
<#_a	a	2.777
ˈo	ˈyː	2.767
n	ˈũ	2.741
<#	<#_n	2.722
j_ˈe	ˈɛ	2.716
ˈe_n	ˈẽ	2.709
β	a_v	2.676
<#	<#_ˈa	2.648
<#	<#_l	2.647
ˈi_l	ˈiː	2.641
n_o	n_a	2.634
<#	<#_ʧ	2.631
o	o	2.626
<#	<#_r	2.617
ɾ	r_n	2.602
w_ˈe	ˈøː	2.571
ˈi	ˈiː_l	2.569
ˈe	ˈe	2.559
<#	<#	2.543
#>	#>	2.543
ɾ_t	t	2.518
w	w_a	2.518
t_a	t	2.518
ˈe	ˈøː	2.516
a	t_a	2.511
ɾ	r_t	2.464
d_o	t	2.455
a	ã	2.438
ˈo_β	ˈuː	2.436
k_o_#>	k	2.432
ˈu	ˈi	2.417
l	o	2.401
d	t	2.354
p	p_#>	2.341
e	e_r	2.314
ɾ	ˈɛ_#>	2.306
x	j	2.286
l	ˈiː_l	2.198
e	s_e	2.122
e_s	s	2.114
ˈo	<#_ˈœ	2.09
s	s_e	2.087
ˈo	ˈøː	2.051
x	ʧ	2.032
ˈe_ɣ	k	2.026
ð	t_ˈa	2.02
ˈi	f_j	1.991
ɡ	k	1.954
ð	t	1.944
ɣ	k	1.941
p_o_#>	p_#>	1.894
ɾ	e_r	1.885
f_ɾ	f	1.855
a_β	v	1.844
ˈa	r_ˈɑː	1.811
s_e	e	1.807
ˈo_ð	ˈy	1.767
ʧ	ʧ	1.761
#>	s_#>	1.756
ɾ_ˈa	ˈɑː	1.748
ð_a	a	1.745
t_a	a	1.745
