Phone1	Phone2	PMI
r_k	r_k	10.844
<#_ˈɔ	<#_ˈɔ	10.844
ˈa_sː	ˈa_s	10.403
ˈiː_lʲː	ˈɛ_l	9.697
ˈʊ_ɫ	ˈou̯_l	9.581
ɫ_ˈa	j_ˈʌ̃	9.333
ˈa_r	ˈeə̯_r	9.215
<#_ɡ	<#_ɡ	9.111
<#_r	<#_r	8.972
ˈa_ɫ	ˈeə̯_l	8.824
<#_ˈa	<#_ˈeə̯	8.781
<#_t	<#_t	8.68
k_a	k_ɐ	8.569
<#_d	<#_d	8.476
ɡ_ɛ	ð_ɐ	8.467
<#_n	<#_n	8.397
ɫ_ãː	j_ɐ	8.243
ɔ_r	ɐ_r	7.924
<#_ɫ	<#_l	7.741
ˈɔ	<#_ˈɔ	7.345
ɡ	<#_ɡ	7.345
d	<#_d	7.308
ɛ_r	ɐ_r	7.262
<#_ˈɔ	ˈɔ	7.215
ŋ	ŋ	7.026
k_r	k_r	6.848
r_t	r_t	6.831
<#_k	<#_k	6.808
ˈɛ_r	ˈeː_r	6.8
ˈɛ_rː	ˈɛə̯_r	6.765
k_ˈa	k_ˈʌ̃	6.701
a_ɫ	ɐ_l	6.621
ˈoː_s	ˈeː_t	6.614
ˈau̯	ˈɔə̯	6.408
t	<#_t	6.294
iː	i	6.245
ˈeː	ˈeː	6.09
n	<#_n	6.026
b	b	6.011
f	f	6.0
ˈɛ_n	ˈɛ_n	5.907
ˈa	<#_ˈeə̯	5.895
k_ãː	ɡ_ɐ	5.89
<#_ɡ	ɡ	5.872
ɫ	<#_l	5.845
t_ãː	d_ɐ	5.801
e	i	5.769
ˈuː	ˈu	5.742
<#_d	d	5.678
<#_ˈa	<#_ˈʌ̃	5.624
m	m	5.537
ɔ	u	5.479
<#_m	<#_m	5.465
d	d	5.432
p	p	5.427
r	<#_r	5.41
ˈɔ	ˈɔ	5.352
sː	ˈa_s	5.306
ˈɪ	ˈɛ	5.27
ˈiː	ˈi	5.249
ˈa	ˈa	5.209
kʷ	k_v	5.187
t_ɛ̃ː	t_ɐ	5.129
sː	s	5.113
kː	k	5.093
t	t_#>	5.043
r_ãː	r_ɐ	5.042
ˈʊ	ˈo	5.024
ˈoː	ˈõũ̯	4.993
<#_t	t	4.924
<#_s	<#_s	4.902
ˈɛ	ˈɛə̯	4.878
tː	t	4.85
ˈoː	ˈou̯	4.815
<#_n	n	4.792
<#_k	k	4.783
m	<#_m	4.773
ˈuː	ˈo	4.769
k	<#_k	4.76
s	s	4.732
ʊ	u	4.702
ˈʊ	ˈou̯	4.643
t	t	4.643
lʲː	l	4.637
ɡ	ɡ	4.601
<#_ɫ	l	4.563
<#_ˈa	ˈeə̯	4.558
d	d_#>	4.499
ɡ	ʤ	4.484
ˈaː	ˈeə̯	4.465
rː	ˈɛə̯_r	4.409
ˈiː	ˈẽ	4.407
lʲ	l	4.362
ˈɔ	ˈɔə̯	4.358
ˈeː	ˈɛ	4.333
oː	u	4.324
kʷ	k	4.324
ˈɔ	ˈu	4.313
<#_r	r	4.299
n	ɲ	4.283
n	n	4.238
t_ʊ̃ː_#>	t_#>	4.132
ɫ	l	4.059
s	<#_s	4.051
ɡʷ	ɡ_v	4.005
ˈa	ˈʌ̃	3.993
r	r	3.966
ˈaː	ˈʌ̃	3.88
j	<#_ð	3.874
<#_j	<#_ð	3.874
k	k	3.867
k_ɛ̃ː	z_ɐ	3.794
ɡ	ð	3.768
k_ʊ̃ː_#>	k_#>	3.763
ˈa	<#_ˈʌ̃	3.753
ˈɛ	ˈẽ	3.74
<#_m	m	3.727
ˈɛ	ˈeː	3.723
ɡʷ	ɡ	3.709
kʷ	v	3.692
ˈoː_n	ˈõũ̯	3.653
r_m	r_m	3.615
s_ˈɪ	s_ˈɛ	3.593
d_ʊ̃ː_#>	d_#>	3.576
ˈɪ_kː	ˈɛ_k	3.569
aː	ɐ	3.548
lʲː	ˈɛ_l	3.544
ɡ_n	ɲ	3.452
<#_s	s	3.45
<#_k	<#_θ	3.418
rː	ˈɛə̯	3.405
ˈa	ˈeə̯	3.392
ˈoː_t	ˈou̯_t	3.345
ˈɔ_k	ˈu_ɡ	3.336
ˈiː	ˈɛ	3.313
a	k_ɐ	3.306
ˈɛ_s	ˈɛə̯_s	3.305
r_t	r_θ	3.276
s_t	s_t	3.273
ˈa_sː	ˈa	3.25
ˈa_k	ˈa	3.25
k	k_#>	3.218
ˈʊ	ˈou̯_l	3.189
s_ˈa	s_ɐ	3.189
r_ˈaː	r_ˈʌ̃	3.166
ˈuː	ˈou̯	3.136
ɪ	i	3.131
ãː	ɐ	3.102
ˈiː_k	ˈi_ɡ	3.101
a	ɐ	3.057
ɫ	j	3.034
ˈoː_r	ˈou̯_r	3.012
ˈɔ_n	ˈou̯_n	3.008
m_ãː	m_ɐ	3.007
ŋ	n	3.005
k	ɡ	2.967
rː	r	2.853
ˈiː	ˈɛ_l	2.851
t_ˈaː	t_ˈeə̯	2.839
f_oː	b_ˈɛə̯	2.784
ɡʷ	v	2.775
ˈa	ˈa_s	2.753
ˈa	j_ˈʌ̃	2.725
<#_ˈa	ˈʌ̃	2.706
ˈa_p	ˈeə̯_v	2.7
<#_lʲ	<#_l	2.697
ˈɛ	ˈɛ	2.646
ˈɛ_n	ˈẽ_n	2.632
ˈɔ_r	ˈɔə̯_r	2.623
ˈoː	ˈeː	2.623
<#	<#	2.596
#>	#>	2.596
lʲ	<#_l	2.535
r	r_#>	2.496
ˈoː	ˈeː_t	2.469
ˈiː_n	ˈẽ_j̃	2.459
ˈiː_r	ˈi	2.424
ɡ	ɲ	2.39
p	p_#>	2.275
ɛ	ð_ɐ	2.268
m	m_#>	2.262
lʲː	l_#>	2.255
ɫ	ˈou̯_l	2.231
n	ˈõũ̯	2.216
ɛ_#>	ˈeː_#>	2.215
ɔ	ɐ_r	2.211
k	r_k	2.204
ˈa	ˈeə̯_r	2.181
ˈɔ	ˈo	2.175
ˈɛ_k	ˈɛə̯	2.155
k	<#_θ	2.13
ˈʊ_ɫ	ˈou̯	2.11
ɫ_ˈa	j	2.103
ɡ	ð_ɐ	2.095
r_ʊ̃ː_#>	r_#>	2.093
lʲ	j	2.086
ɫ	j_ˈʌ̃	2.063
ɫ_ˈa	ˈʌ̃	2.047
ˈaː_n	ˈʌ̃	2.024
r	r_k	2.022
t	θ	1.975
a	ɐ_l	1.969
ˈi	ˈi	1.958
ɛ	ˈeː_#>	1.952
i	j	1.949
s	z	1.914
ɡ_ɛ	ð	1.901
n_e	ɲ	1.882
<#_k	θ	1.842
n_i	ɲ	1.836
ˈiː_lʲː	ˈɛ	1.816
ˈa	j	1.798
r	ˈeə̯	1.76
ˈɛ_r	ˈeː	1.743
ʊ	ˈɔ	1.739
ˈɛ	ˈi	1.734
ɫ	ˈeə̯_l	1.708
k	ɡ_#>	1.673
k	θ	1.667
ɛ	ɐ_r	1.656
ˈoː_s	ˈeː	1.654
k	z	1.648
r	ˈeə̯_r	1.632
e	ɲ	1.603
<#	<#_ˈɔ	1.603
<#	<#_t	1.603
<#	<#_d	1.603
<#_lʲ	l	1.58
r_k	k	1.566
k_a	k	1.566
ŋ	ɲ	1.559
ɫ	ʧ	1.552
<#	<#_n	1.546
ɔ	ɐ	1.539
ɫ_ãː	j	1.529
ˈa_sː	s	1.513
ˈiː	j̃	1.497
ˈa	ˈeə̯_l	1.464
ˈa_ɫ	ˈeə̯	1.449
ˈa_r	ˈeə̯	1.449
ˈɛ	ˈeː_r	1.448
ˈɛ	ˈɛə̯_r	1.433
k	ʧ	1.432
p_ʊ̃ː_#>	p_#>	1.428
ɛ	ɐ	1.421
ˈaː_r	ˈeə̯	1.418
<#	<#_r	1.391
k	k_ɐ	1.356
lʲː	ˈɛ	1.355
<#	<#_ˈeə̯	1.326
t_ʊ̃ː_#>	t	1.324
oː	ˈɛə̯	1.317
k_ɛ̃ː	z	1.282
m_ɛ̃ː_#>	m_#>	1.281
ɛ̃ː	ɐ	1.279
k_ɫ	ʧ	1.27
<#	<#_l	1.266
r	ɐ_r	1.262
kː	ˈɛ_k	1.249
<#	<#_ɡ	1.246
t	r_t	1.224
ɪ	ɐ	1.216
ɫ	j_ɐ	1.202
j	ð	1.174
<#_j	ð	1.174
ˈa	k_ˈʌ̃	1.148
ˈoː	ˈo	1.125
b	v	1.116
ʊ̃ː	ˈʌ̃_#>	1.114
k_ãː	ɡ	1.076
ãː	j_ɐ	1.067
t	d	1.061
p	v	1.05
ˈiː_lʲː	l	1.037
k_ʊ̃ː_#>	ɡ_#>	1.036
k_ʊ̃ː	ɡ	1.033
ɫ	ˈou̯	1.027
ɫ	ɐ_l	1.025
k	k_r	1.025
ɛ_#>	ˈeː	1.007
ˈɛ_rː	ˈɛə̯	0.996
ˈɛ	ˈɛ_n	0.996
s	ˈeː_t	0.992
lʲ_i	j	0.98
ˈa_n	ˈʌ̃	0.976
r	k_r	0.972
w	v	0.97
ˈʊ_ɫ	l	0.963
ˈa_ɫ	l	0.963
ˈɔ	ˈõũ̯	0.962
t_i	θ	0.937
t_e	θ	0.937
k_ʊ	ʧ	0.937
k	k_ˈʌ̃	0.903
ɛ̃ː	m_#>	0.894
d_ʊ̃ː_#>	d	0.892
ˈɪ	ˈɛ_k	0.886
i	ɲ	0.861
<#	<#_ð	0.829
t_ãː	d	0.819
ɛ	r	0.806
n_ʊ̃ː_#>	ˈʌ̃_#>	0.803
k_ˈa	ˈʌ̃	0.787
oː	b_ˈɛə̯	0.753
ɛ	ˈeː	0.744
r	r_t	0.721
ɫ	ˈeə̯	0.714
ʊ̃ː	r_#>	0.712
ɛ_r	r	0.699
ɔ_r	r	0.699
r_t	r	0.699
r_k	r	0.699
<#	<#_m	0.698
k_ʊ̃ː_#>	k	0.676
ɛ̃ː	z_ɐ	0.663
ˈɪ	s_ˈɛ	0.657
k_ˈa	k	0.653
ˈiː_n	j̃	0.628
n	j̃	0.613
k_r	k	0.603
ˈɔ	ˈou̯	0.601
ɔ	r	0.578
ʊ̃ː	l_#>	0.575
r	ˈeː_r	0.567
<#	<#_k	0.559
lʲː_ʊ̃ː_#>	l_#>	0.537
r_t	t	0.509
ˈoː	ˈou̯_t	0.484
ãː	j	0.479
t_ɛ̃ː	t	0.471
r_ɛ̃ː_#>	r_#>	0.461
n	ˈʌ̃	0.448
ɫ	ˈʌ̃	0.438
ˈɔ_k	ˈɔ	0.43
ˈɔ	ˈu_ɡ	0.428
f	b	0.402
m	r_m	0.4
ˈɛ_n	n	0.398
ɛ̃ː	r_#>	0.396
ˈɔ_k	ˈu	0.391
<#	<#_s	0.369
ɪ_n	n	0.367
t	t_ɐ	0.344
r	ˈi	0.344
ˈɛ_n	ˈɛ	0.342
n	ˈɛ_n	0.335
ŋ_n	ɲ	0.333
t	d_ɐ	0.31
<#	<#_ˈʌ̃	0.308
k	ɡ_ɐ	0.268
ˈiː	ˈẽ_j̃	0.266
<#	<#_θ	0.231
#>	t_#>	0.218
n	ˈʌ̃_#>	0.204
ɫ_ɛ̃ː	l	0.19
a_ɫ	l	0.19
ʊ̃ː	ˈʌ̃	0.171
s	t	0.165
s	ˈɛə̯_s	0.159
#>	d_#>	0.159
ˈiː_n	ˈẽ	0.153
ˈoː	ˈou̯_r	0.15
ãː	ɡ_ɐ	0.143
b_ʊ	b	0.124
s	s_ˈɛ	0.12
ˈɔ_n	ˈõũ̯	0.115
ˈʊ	l	0.114
ŋ_k	n	0.098
ˈiː	ˈi_ɡ	0.095
ˈaː	r_ˈʌ̃	0.083
r	ˈɔə̯	0.083
r_ãː	r	0.076
k_r	r	0.076
t	ˈou̯_t	0.075
ˈɛ_r	r	0.073
n	ˈẽ	0.066
ˈɛ_rː	r	0.053
ɔ_r	ɐ	0.052
r_ʊ̃ː_#>	r	0.049
ɛ̃ː	t_ɐ	0.045
b_ˈɔ	b	0.035
ˈa_r	r	0.033
f	b_ˈɛə̯	0.022
m	m_ɐ	0.02
ˈiː_k	ˈi	0.018
k_ʊ	ˈɔ	0.009
ˈɛ	ˈɛə̯_s	-0.013
d_ʊ̃ː	d	-0.014
ˈoː_s	t	-0.018
a	l	-0.019
k_a	ɐ	-0.026
#>	k_#>	-0.029
t	s	-0.062
k	ˈu_ɡ	-0.072
ɡ_ɛ	ɐ	-0.076
ˈɛ_n	ˈẽ	-0.083
k_ʊ̃ː_#>	ɡ	-0.083
r	r_θ	-0.094
p_ʊ̃ː_#>	p	-0.098
r	ˈeː	-0.105
m_ãː	m	-0.116
ˈɔ_k	ɡ	-0.126
ˈiː_k	ɡ	-0.126
r_m	m	-0.127
m_ɛ̃ː_#>	m	-0.127
r	r_m	-0.135
ãː	d_ɐ	-0.14
n_ʊ̃ː_#>	ˈʌ̃	-0.141
ʊ̃ː_#>	l_#>	-0.148
ˈa	s_ɐ	-0.173
ˈoː_t	ˈou̯	-0.181
ˈoː_r	ˈou̯	-0.181
ˈɔ_n	ˈou̯	-0.185
ˈɛ	r	-0.189
t	s_t	-0.191
ˈiː	l	-0.197
ˈɔ	ˈou̯_n	-0.206
ˈa	ɐ	-0.207
ˈɪ_kː	ˈɛ	-0.208
ˈɔ_r	ˈɔə̯	-0.213
s	s_ɐ	-0.213
s	s_t	-0.213
s_ˈɪ	ˈɛ	-0.237
ˈa	ˈeə̯_v	-0.238
f_oː	ˈɛə̯	-0.242
ˈaː	t_ˈeə̯	-0.244
ˈɛ	ˈẽ_n	-0.245
ˈɛ_s	ˈɛə̯	-0.247
s_ˈɪ	s	-0.251
s_ˈa	s	-0.251
s_t	s	-0.251
t	r_θ	-0.272
r_ˈaː	ˈʌ̃	-0.281
ˈɛ_s	s	-0.299
r_t	θ	-0.301
r	ˈou̯	-0.307
n	ˈou̯_n	-0.313
n	ˈẽ_n	-0.313
ˈɪ_kː	k	-0.327
p	ˈeə̯_v	-0.33
#>	p_#>	-0.338
t_ˈaː	t	-0.344
r	r_ˈʌ̃	-0.344
ˈoː	r	-0.345
s_t	t	-0.347
k_t	t	-0.347
ˈoː	l	-0.349
t	t_ˈeə̯	-0.364
ˈɔ_n	n	-0.375
ˈoː_t	t	-0.385
ˈaː_t	ˈeə̯	-0.391
ˈɔ	ˈɔə̯_r	-0.396
k	θ_ˈi	-0.397
ˈɪ_n	n	-0.406
ɫ_ãː	ɐ	-0.41
#>	ˈeː_#>	-0.419
f_oː	b	-0.424
r	ˈou̯_r	-0.427
a_ɫ	ɐ	-0.434
ˈɔ	r	-0.476
t_ˈaː	ˈeə̯	-0.479
lʲː_ʊ̃ː_#>	l	-0.486
ˈa_p	ˈeə̯	-0.498
r	ˈɔə̯_r	-0.501
k	t	-0.508
#>	m_#>	-0.508
k	ˈi_ɡ	-0.512
ɛ̃ː	m	-0.514
ˈaː	r	-0.515
ɫ_ʊ̃ː	l	-0.527
ˈɔ_r	r	-0.549
ˈoː_r	r	-0.549
#>	ɡ_#>	-0.565
ʊ_ɫ	ʧ	-0.566
r_ɛ̃ː_#>	r	-0.574
r_m	r	-0.574
r_ˈaː	r	-0.577
r_ɛ̃ː	r	-0.577
ãː	m_ɐ	-0.604
ɛ_r	ɐ	-0.61
#>	r_#>	-0.615
m	l	-0.617
p_ɛ	v	-0.619
k	z_ɐ	-0.65
ɛ̃ː	r	-0.676
r	θ	-0.681
ˈa_p	v	-0.685
#>	n_#>	-0.703
ˈa	l	-0.711
m	r	-0.726
t_ãː	ɐ	-0.736
r_ãː	ɐ	-0.736
k_ãː	ɐ	-0.736
t_ɛ̃ː	ɐ	-0.775
r	m	-0.814
r	ɐ	-0.825
r	r_ɐ	-0.829
k_i	θ	-0.83
r	ˈʌ̃	-0.833
s_ˈa	ɐ	-0.844
ãː	m	-0.844
n	ˈẽ_j̃	-0.917
ãː	r_ɐ	-0.971
ɪ	n	-0.997
ʊ̃ː_#>	#>	-1.004
ɛ_#>	#>	-1.004
j	<#	-1.004
ãː_#>	#>	-1.004
