Phone1	Phone2	Surprisal
aɪ̯	e	0.0
b	b	0.0
d	d	1.011
d	θ	1.504
d	t	2.726
e	β	0.0
f	ɸ	0.293
f	β	2.442
h	x	0.0
j	-	0.775
j	j	1.266
k	k	0.371
k	k_i	2.597
k	kʷ	4.02
l	l	0.255
l	lː	3.934
l	l_ˈeu̯	4.062
l	x_l	4.774
lʲ	l_θ	0.0
m	m	0.165
m	m_b	3.632
m	mː	5.186
n	n	1.04
n	nː	2.448
n	n_d	2.803
n	n_i	3.334
n	u_n	4.359
n	d	4.675
nʲ	n_d	0.0
p	p	0.0
r	r	0.0
s	s	0.079
s	s_w	5.136
s	ˈɑ_s	5.345
s_l	s_l	0.0
t	t	0.58
t	t_s	3.268
t	tː	3.566
t	t_u	4.093
t	ð	4.139
t	-	5.197
tʰ	θ	0.0
tʲ	θ	0.0
v	w	0.319
v	xʷ	2.705
v	β	4.481
x	x	0.247
x	ɣ	2.665
ç	ɣ	0.846
ç	x	1.929
ç	ɣ_j	2.464
ŋ	ŋ_ɡ	1.083
ŋ	ŋ	1.369
ŋ	ɡ	2.827
ɐ	r	0.976
ɐ	ɛː	2.784
ɐ	r_ɑ̃	2.824
ɐ	e	3.259
ɐ	i	4.309
ɐ	r_ɔː	4.309
ɐ_n	r_n	0.0
ə	ɑ	0.989
ə	i	1.519
ə	ɑː	2.766
ə_f	β	0.0
ə_l	l	0.0
ə_m	m	0.0
ə_n	n	1.0
ə_n	u_n	1.0
ɡ	-	0.0
ɪ	ɑ	0.0
ɪ_ç	ɣ	0.0
ɾ	ð	0.939
ɾ	θ	2.425
ɾ	n_θ	2.488
ɾ	ð_i	3.134
ʁ̥	r	0.0
ʁ̥_t	r_ð	0.0
ʃ	s	0.0
ˈa	ˈɑ	0.218
ˈa	ˈe	2.832
ˈaɪ̯	-	1.322
ˈaɪ̯	ˈɑ_ɣ	1.322
ˈaɪ̯	jː	2.322
ˈaʊ̯	ˈu	0.0
ˈaː	-	0.0
ˈeː	-	1.881
ˈeː	ˈɑ	2.129
ˈeː	ˈɑi̯	2.302
ˈeː	ˈeu̯	3.294
ˈeː	ˈi	3.294
ˈeː	ˈe	3.426
ˈeː_d	ˈɑ_t	0.0
ˈiː	ˈe	1.799
ˈiː	ˈɑi̯	1.799
ˈiː	ˈiː	2.316
ˈiː	ˈɛː	3.048
ˈiː	-	3.27
ˈoː	ˈɑu̯	0.981
ˈoː	ˈɔː	1.845
ˈoː	-	2.216
ˈuː	ˈu	1.139
ˈuː	ˈɑ	1.837
ˈuː	ˈɛː	1.911
ˈyː	-	0.613
ˈyː	ˈuː	1.531
ˈøː	-	0.737
ˈøː	ˈɔː	1.322
ˈœ	ˈu	0.541
ˈœ	ˈɑ	2.586
ˈœ	-	2.776
ˈœ_ɾ	ˈɔː_θ	0.0
ˈɔ	ˈu	0.818
ˈɔ	ˈe	2.209
ˈɔ	ˈɔː	2.209
ˈɔa̯	ˈɑu̯	0.0
ˈɔa̯_l	ˈɑ_l	0.0
ˈɔː	ˈɑ	0.671
ˈɔː	ˈɛː	2.256
ˈɔː	-	2.619
ˈɛ	ˈu	2.064
ˈɛ	ˈɑ	2.529
ˈɛ	ˈe	2.628
ˈɛ	ˈi	2.832
ˈɛ	ˈɑi̯	2.867
ˈɛ	ˈɔː	3.714
ˈɛ	ˈeu̯	4.193
ˈɛ	ˈĩː	5.845
ˈɛː	ˈe	0.0
ˈɪ	ˈi	0.73
ˈɪ	ˈiː	2.141
ˈɪ	-	2.945
ˈɪ	ˈeː	4.627
ˈʊ	ˈu_ŋ	2.034
ˈʊ	ˈi	2.379
ˈʊ	ˈɑ	2.379
ˈʊ	ˈu	2.876
ˈʊ	ˈɔː	2.885
ˈʊ	ˈe	3.326
ˈʊ_n	ɑi̯	0.0
ˈʏ	ˈuː	1.422
ˈʏ	ˈu	1.587
ˈʏ	-	2.1
ˈʏ	ˈiː	4.037
