Phone1	Phone2	Surprisal
a	a	0.211
a	e	4.313
a	ɾ_a	4.313
a	ʝ_a	4.813
b	b	0.518
b	β	1.729
d	-	1.432
d	ð	1.497
d	d	1.862
e	e	1.255
e	ɾ	1.693
e	ˈe	2.826
e	-	2.937
e_r	ɾ_e	0.0
ẽ	e_n	0.0
f	f	0.382
f	ˈe_β	3.436
f	-	3.725
f	β	3.953
i	-	0.774
i	j	1.268
ĩ	i	0.0
j	-	1.07
j	ʝ	1.927
j	ˈe_ʝ	1.939
j_ˈøː	ˈi	0.0
k	k	0.191
k	u	4.395
k	ˈe_u	4.69
k	ɡ	4.719
l	l	0.656
l	ʎ	2.367
l	-	3.205
l	u	3.99
m	m	0.136
m	-	3.47
n	n	0.476
n	-	2.612
n	ɲ	3.09
o	o	0.0
p	p	0.0
p_j	ʎ	0.0
r	ɾ	0.578
r	r	3.629
r	-	3.69
r	u	3.896
r	ɾ_u	3.92
r	o	4.692
r_b	ɾ_β	0.0
r_n	ɾ_n	0.0
s	s	0.458
s	θ	2.192
s	ʃ_u	4.233
s_e	s_e	0.0
t	t	0.345
t	ð	2.414
t	d_u	5.308
u	o	0.587
u	-	1.581
ũ	e_m	0.0
v	β	0.904
v	b	1.103
w	w	0.0
y	o	0.791
y	u	1.245
z	-	0.0
z_ɡ	b	0.0
ɡ	ɣ	0.691
ɡ	ɡ	1.393
ɲ	ɲ	0.707
ɲ	-	1.367
ʒ	ʃ	0.775
ʒ	θ	1.267
ʤ	-	0.543
ʤ	ʃ	1.672
ʧ	ɾ	1.83
ʧ	ˈe_ʝ	1.83
ʧ	ʝ	2.105
ʧ	ʎ	2.287
ˈa	ˈa	0.842
ˈa	ˈa_ɾ	1.522
ˈa	a	3.412
ˈã	ˈa_ŋ	1.275
ˈã	ˈa_n	1.528
ˈã	ˈa	2.059
ˈe	ˈe	0.0
ˈeː	ˈe	0.418
ˈeː	j_ˈe	1.991
ˈẽ	ˈe_n	0.496
ˈẽ	ˈe	1.781
ˈi	ˈi_ɾ	1.572
ˈi	ˈe	1.894
ˈi	ˈi	1.926
ˈi	ˈu	2.928
ˈiː	ˈi	0.451
ˈiː	-	1.898
ˈĩ	ˈi_ŋ	0.0
ˈoː	ˈo	0.0
ˈu	ˈo	0.195
ˈu	-	2.985
ˈuː	ˈo	0.905
ˈuː	ˈo_β	1.848
ˈuː	w	2.41
ˈũ	ˈo_n	0.985
ˈũ	ˈo_ŋ	1.016
ˈyː	ˈu	0.701
ˈyː	-	2.147
ˈyː	ˈo	2.653
ˈỹ	ˈu_n	0.0
ˈøː	w	0.571
ˈøː	w_ˈe	1.614
ˈœ	ɡ_w	0.0
ˈɑː	ˈa	0.0
ˈɔ	w_ˈe	0.839
ˈɔ	ˈo	1.552
ˈɔ	-	3.32
ˈɛ	j_ˈe	1.001
ˈɛ	ˈe	1.197
ˈɛ	ˈe_j	3.967
