Phone1	Phone2	Surprisal
a	a	0.356
a	ɞ	2.194
aː	ɔ	0.718
aː	ɞ	2.131
aː	a	2.61
aː_̀	a_ˈ	0.29
aː_̀	ˈ	2.455
b	b	0.242
b	-	2.693
b̥	b̥	0.0
d	d	0.543
d	ʣ	1.672
d_ə	d_ɛ	0.0
d̥	d̥	0.0
e	-	0.585
e	ɛ	1.585
eː	j	1.494
eː	e	2.224
eː	ɛ	2.438
eː	u	3.199
eː	j_ɛ	3.654
eː	a	4.107
i	ə	0.537
i	i	1.687
iː	ə	0.618
iː	i	1.949
iː	-	3.48
j	-	0.0
k	k	0.0
l	w	0.764
l	l	1.282
l_eː	l_a	0.0
m	m	0.0
m_ə	m	0.0
n	n	0.867
n	ɲ	1.889
n	n_i	2.462
o	u̯ɛ	0.0
oː	u̯ɛ	1.813
oː	ɔ	2.091
oː	õ	2.27
oː	u	2.346
oː	ã	3.706
p	p	0.0
r	r	1.039
r	r̝	1.502
r	-	3.24
r	r̝_e	4.204
s	s	0.0
t	t	0.548
t	ʦ	1.661
t_i	ʦ	0.0
u	-	0.0
uː	w_ʉ	0.0
w	w	0.901
w	w_i	1.772
w	i	2.541
x	x	0.0
z	z	0.0
z̥	-	0.0
ɔ	u	0.595
ɔ	u̯ɛ	1.564
ɔː	ɞ	1.222
ɔː	u̯ɛ	1.807
ɔː	ɔ	1.807
ɔː_̀	ˈ	0.0
ə	-	1.55
ə	ɛ	1.933
ə	j_ɛ	2.299
ə	i	2.37
ə_m	m_ə	0.0
ə_r	r_i	0.0
ɛ	ɛ	0.475
ɛ	ɔ	1.833
ɛː	j	0.931
ɛː	-	1.072
ɡ	ɡ	0.212
ɡ	ʤ	2.872
ɡ̊	ɡ̊	0.0
ʃ	ʃ	0.0
ʋ	v	0.338
ʋ	v_j	3.249
ʋ	f	3.268
ʒ	ʒ	0.0
ʒ̊	ʒ̊	0.0
ʦ	ʦ	0.0
ʧ	ʧ	0.0
̀	ˈ	0.206
̀	ɞ_ˈ	2.907
́	ˈ	0.152
́	-	3.322
