Phone1	Phone2	Surprisal
a	a	0.5
a	e	2.584
a	ɾ	2.989
a_r	ɾ	0.0
b	b	0.0
b_e	β_ɔ	0.0
c	k	0.092
c	-	4.024
d	d	1.32
d	ð	1.5
d	-	3.197
d	ʤ	3.863
d	z	3.874
d_ˈu	t_ˈu	0.0
e	ɔ	0.418
e	e	3.161
e	ʎ_ɔ	3.739
e	-	3.948
e_m	mː	0.0
e_n	e_n	0.0
f	f	0.0
i	e	0.525
i	i	2.416
i	ɾ_e	3.646
i	a	4.725
j	j	1.219
j	-	2.141
j	l	2.623
j	ˈɛ	3.198
j	ʤ	3.785
j_ˈɛ	ˈɛ	0.0
k	k	0.0
k_w	k	0.0
l	l	0.089
l	-	4.058
l_t	w_t	0.0
m	m	0.208
m	m_b	2.898
m_i	nː	0.0
n	n	0.213
n	-	2.865
o	u	0.219
o	-	2.829
p	p	0.085
p	p_ˈa	4.859
p	-	5.452
r	ɾ	0.543
r	ʀ	2.228
r	-	4.312
r	e	4.321
r_t	ʀ_t	0.0
r_ˈa	ɾ_ˈa	0.0
s	s	0.216
s	ʦ	3.709
s	j_s	3.995
t	t	0.524
t	ʧ	2.519
t	-	2.942
u	u	1.374
u	y	2.072
u	-	2.344
u	e	2.477
v	b	0.864
v	β	1.473
v	w_ɾ	3.468
v_ˈɔ	ɥ_ˈɛ	0.0
w	w	1.02
w	ɥ	1.849
w	-	2.126
w_ˈa	ˈɔ	0.0
w_ˈi	ˈu	0.0
w_ˈɛ	ˈɔ	0.0
z	-	0.257
z	lː	2.615
z_v	b	0.0
ŋ	ŋ	0.0
ɟ	-	0.0
ɡ	ɡ	1.147
ɡ	ɣ	1.398
ɡ	k	2.564
ɲ	ɲ	0.415
ɲ	n	2.0
ʤ	ʤ	0.0
ʧ	s	0.0
ˈa	ˈa	0.154
ˈa	ˈa_j	3.303
ˈaː	ˈa	0.168
ˈaː	ˈi	3.188
ˈe	ˈe	0.286
ˈe	ˈe_j	3.364
ˈe	-	3.594
ˈeː	ˈe	0.0
ˈi	ˈi	0.53
ˈi	ˈɛ	1.881
ˈi	-	4.803
ˈi_n	n	0.0
ˈiː	ˈɛ	0.669
ˈiː	ˈi	1.431
ˈo	ˈu	0.61
ˈo	ˈy	2.846
ˈo	-	2.923
ˈo	ˈe_j	3.758
ˈoː	ˈu	0.0
ˈu	ˈy	0.219
ˈu	ˈu	2.829
ˈuː	ˈy	1.247
ˈuː	ˈɔ	1.482
ˈuː	ɥ_ˈɔ	2.179
ˈɔ	ˈu	0.967
ˈɔ	ˈɔ	1.034
ˈɔː	w	0.0
ˈɛ	ˈɛ	0.182
ˈɛ	ˈe	3.078
