Phone1	Phone2	Surprisal
a	a	0.406
a	ɞ	2.829
a	-	3.26
b	b	0.0
bʲ	b	0.0
b̥	b̥	0.0
b̥ʲ	b̥	0.0
d	d	0.0
dʲ	ʣ	0.0
d̥	d̥	0.0
d̥ʲ	ʧ	0.0
e	ɛ	1.106
e	a	1.761
e	e	2.057
e_ˈ	ɛ	1.0
e_ˈ	ˈ	1.0
f	-	0.0
fʲ	f	0.0
i	ə	1.025
i	-	1.975
i	i	1.975
j	i	0.0
k	k	0.0
kʲ_ɪ	ʧ	0.0
lʲ	l	0.0
m	m	0.0
mʲ	m_j	0.904
mʲ	m	1.103
n	n	0.0
nʲ	ɲ	0.0
o	u	1.738
o	-	2.204
o	u̯ɛ	2.641
o	ɔ	2.652
o	ɞ	3.452
o	ɛ	3.789
p	p	0.0
pʲ	p	0.0
r	r	0.0
rʲ	r̝	0.0
s	s	0.0
sʲ	s	0.0
t	t	0.0
tʲ	ʦ	0.234
tʲ	t	2.738
u	õ	0.588
u	w_ʉ	1.578
v	v	0.0
vʲ	v_j	0.81
vʲ	v	2.212
vʲ	f	2.227
x	x	0.0
z	z	0.0
zʲ	z	0.0
z̥	-	0.0
æ_ˈ	ˈ	0.0
ɐ	-	1.031
ɐ	u̯ɛ	1.842
ɐ	ɔ_ˈ	2.111
ɕː	ʃ	0.0
ə	a	1.381
ə	-	1.581
ə	u̯ɛ	2.364
ə	ɛ	3.51
ɡ	ɡ	0.0
ɡʲ	ʤ	0.0
ɡ̊	ɡ̊	0.0
ɨ	i	0.675
ɨ	-	1.42
ɨ_j	i	0.0
ɨ_ˈ	ə_ˈ	0.0
ɪ	-	1.226
ɪ	ã	2.8
ɪ	ɛ	2.854
ɪ	e	3.125
ɪ	ə	3.535
ɪ	j	4.477
ɪ	j_ɞ	4.477
ɫ	w	0.344
ɫ	-	3.115
ɫ	d_w	3.366
ɫ_ɨ	w	0.0
ɵ	-	1.188
ɵ	j	1.827
ɵ	u	1.84
ʉ	ə	0.0
ʊ	-	0.0
ʐ	ʒ	0.0
ʐ̊	ʒ̊	0.0
ʦ	ʦ	0.0
ʨ	-	0.521
ʨ	ʃ	1.721
ˈ	ˈ	0.248
ˈ	-	3.11
ˈ	ɛ_ˈ	4.57
