Phone1	Phone2	Surprisal
a	e	0.497
a	a	2.091
a	a_d	5.214
a	-	5.694
a	d_e	6.604
b	b	0.0
d	d	0.0
e	i	0.88
e	e	1.131
e_m	e_m	0.0
e_ŋ	e_n	0.0
f	f	0.0
f_j	f_l	0.0
i	i	0.72
i	-	2.071
i	s	2.689
j	j	0.389
j	-	2.08
j_ˈe	ˈiː	0.0
k	c	0.733
k	k	1.672
k	-	3.563
k_o	k	0.914
k_o	k_o	1.091
l	l	0.198
l	-	2.964
m	m	0.0
n	n	0.316
n	ɲ	3.777
n	ŋ	3.827
n	-	4.228
o	u	2.022
o	i	2.047
o	o	2.1
o	ˈɛ_l	2.566
o	l	3.189
p	p	0.0
p_j	p_l	0.0
r	r	0.162
r	i	3.231
r_a	r_e	0.0
r_e	r_i	0.0
r_t	r_t	0.0
s	s	0.599
s	ʧ	1.558
s_i	ʧ_i	0.0
s_p	s_p	0.0
s_ˈa	s_ˈa	0.0
t	t	0.023
t	d	5.954
u	-	0.0
v	v	0.487
v	f	2.493
v	-	3.196
w	w	0.737
w	-	1.322
z	z	1.537
z	ʧ	1.578
z	-	2.408
z	s	2.922
z_ˈu	j_ˈu	0.0
ŋ	ŋ	0.899
ŋ	n	1.388
ŋ	m	3.619
ɡ	ɡ	1.249
ɡ	j	2.111
ɡ	k	2.409
ɡ	-	2.648
ɰ	l	0.0
ɲ	ɲ	0.25
ɲ	ŋ	2.65
ʤ	ɡ	0.0
ʤ_o	j	0.0
ʧ	l	0.678
ʧ	k_l	1.416
ʧ_o	l_i	0.0
ˈa	ˈa	0.331
ˈa	ˈaː	2.287
ˈa_r	ˈaː	0.0
ˈa_s	ˈa_s	0.0
ˈa_t	ˈa_t	0.0
ˈe	ˈe	0.875
ˈe	ˈɛ	2.045
ˈe	ˈi	3.566
ˈe	ˈeː	3.856
ˈe	-	4.086
ˈi	ˈi	0.214
ˈi	ˈiː	2.86
ˈo	ˈo	0.403
ˈo	ˈuː	3.519
ˈo	w_ˈi	3.582
ˈo	-	4.509
ˈo	ˈoː	5.106
ˈo_r	ˈoː_r	0.0
ˈu	ˈu	0.471
ˈu	ˈuː	2.098
ˈu	ˈoː	4.484
ˈɔ	w_ˈa	1.654
ˈɔ	ˈɔ	1.696
ˈɔ	w_ˈɛ	2.363
ˈɔ	-	3.291
ˈɔ	ˈa_w	3.957
ˈɔ	ˈɔː	6.301
ˈɛ	j_ˈɛ	1.141
ˈɛ	j	2.637
ˈɛ	ˈɛ	2.781
ˈɛ	-	2.882
ˈɛ	ˈi	3.85
ˈɛ	ˈeː	4.83
ˈɛ_o	ˈɛ_l	0.0
