Phone1	Phone2	Surprisal
a	a	1.069
a	ˈɑː	2.02
a	ˈa	2.163
a	ˈo	4.227
aœ̯	ˈuː	0.606
aœ̯	-	1.545
ã	ˈẽ	1.342
ã	ˈã	2.309
ã	ã	2.862
ã	n	2.862
ã	ˈã_k	2.96
b	b	0.0
d	d	0.0
e	ˈa	1.06
e	ˈɑː	1.796
e	s	2.107
ẽɪ̯̃	ˈã	1.288
ẽɪ̯̃	ˈĩ	1.867
ẽɪ̯̃	ɲ	2.458
ẽɪ̯̃	ˈẽ	2.895
f	f	0.0
i	-	1.663
i	ˈɛ	2.027
i	ˈiː	2.323
i	i	2.999
i	ˈi	3.136
i_ʁ	ˈi	0.0
j	-	1.86
j	j	1.932
j	a	2.572
j	ˈe	2.765
j	ˈeː	2.765
k	k	0.0
k_l	ʧ	0.0
l	l	0.739
l	j	1.673
l	-	3.52
m	m	0.0
n	n	0.212
n	-	3.275
n	ẽ	4.901
o	ˈɔ_s	0.0
oʊ̯	ˈɛ_l	1.502
oʊ̯	ˈa_l	1.92
oʊ̯	-	2.032
oʊ̯	l	2.856
p	p	0.0
s	s	0.454
s	ʧ	2.446
s	-	3.531
s_ɛ	s_ˈɛ	0.0
t	t	0.354
t	t_e	2.199
t_ʁ	s	0.0
u	u	2.043
u	ˈu	2.318
u	ˈy	2.768
u	-	2.782
u	ˈu_l	3.491
u	ˈɔ_l	3.491
u	y	3.529
v	v	0.219
v	-	2.829
w	-	1.737
w	ˈeː	1.737
w	ˈeː_d	2.322
w	ˈi	2.322
w_ɛ	ˈɛ	0.833
w_ɛ	ˈiː	1.693
w_ɛ	e	2.951
y	ˈyː	0.381
y	-	2.107
z	ʒ	0.665
z	-	1.437
æɛ̯	ˈɑː	1.975
æɛ̯	ˈa	2.051
æɛ̯	e	2.946
æɛ̯	a	3.516
æɛ̯	-	3.656
æɛ̯	ˈeː	3.794
æɛ̯	ˈɑː_d	3.866
æɛ̯	a_d	3.895
æɛ̯_ʁ	ˈɛ_r	0.0
øʏ̯	ˈøː_k	0.607
øʏ̯	-	1.542
œ	e	1.675
œ	ˈøː	1.769
œ	-	2.741
œ	ˈuː	2.844
œ	a	3.258
œ_ʦ	ʃ	0.0
œ̃ʏ̯̃	v_ˈỹ	0.0
ɑ	ˈɑː	0.805
ɑ	-	1.225
ɑɔ̯	ˈɔ	0.0
ɑɔ̯_ʁ	r	0.0
ɒ̃ʊ̯̃	ˈũ	0.274
ɒ̃ʊ̯̃	ũ	2.532
ɔ	u	1.071
ɔ	ˈu	1.778
ɔ	ˈɔ	2.107
ɛ	ˈɛ	1.737
ɛ	e	1.868
ɛ	-	2.508
ɛ	s	2.727
ɛ	a	3.333
ɛ_l	l	0.0
ɛɪ̯	ˈɛ_s	0.0
ɡ	ɡ	0.135
ɡ	ʤ	3.485
ɥ	v	1.273
ɥ	-	1.771
ɥ	ˈyː	1.771
ɪ	ˈiː	1.232
ɪ	-	2.127
ɪ	j_ˈøː	2.853
ɪ	ˈeː	3.226
ɪ	ˈi	3.322
ɲ	ɲ	0.0
ʁ	r	0.063
ʁ	ʧ	5.417
ʁ	e	5.675
ʃ	k	0.117
ʃ	-	3.679
ʊ	ˈu	0.0
ʏ	ˈyː	0.0
ʒ	ʒ	0.97
ʒ	ʤ	1.682
ʒ	-	2.492
ʣ	d	0.0
