Phone1	Phone2	Surprisal	OOV_Smoothed
a	a	0.15400532638625666	4.699233856458459
a	ˈa	3.790702885238786	4.699233856458459
b	v	0.4436560391735109	4.699233856458459
b	b	1.9174006606285372	4.699233856458459
d	d	-0.0	4.699233856458459
e	e	0.6109752047811874	4.699233856458459
e	i	3.2824571613458193	4.699233856458459
e	o	3.5122829960418778	4.699233856458459
e	a	3.9991974751294532	4.699233856458459
e	-	4.619226077940268	4.699233856458459
f	f	-0.0	4.699233856458459
i	i	0.35088524566535345	4.699233856458459
i	-	2.211583698381698	4.699233856458459
j	j	0.721250973274186	4.699233856458459
j	e	1.7681878226712393	4.699233856458459
j	-	3.3240723899634	4.699233856458459
k	k	0.04938986174085759	4.699233856458459
l	-	0.9891804252833308	4.699233856458459
l	l	1.9589827986695854	4.699233856458459
l	ɰ	2.1560329007254206	4.699233856458459
m	m	0.20436002821238344	4.699233856458459
m	ŋ	4.107292605331019	4.699233856458459
m	-	4.369352895427906	4.699233856458459
n	n	0.6120695669207589	4.699233856458459
n	ŋ	1.800276704489199	4.699233856458459
o	o	0.8061645759287672	4.699233856458459
o	-	1.723071419064802	4.699233856458459
o	ˈɔ	3.6654253199653293	4.699233856458459
o	ˈo	4.430237127386868	4.699233856458459
p	p	-0.0	4.699233856458459
r	r	-0.0	4.699233856458459
s	s	0.14699177573170988	4.699233856458459
s	-	4.494823161381989	4.699233856458459
t	t	0.15514279022907237	4.699233856458459
t	-	3.9533516483991162	4.699233856458459
u	o	0.10387043625351046	4.699233856458459
u	-	4.130634514320625	4.699233856458459
w	w	-0.0	4.699233856458459
ð	-	0.6282858194227717	4.699233856458459
ð	d	2.0544810402481426	4.699233856458459
ð	t	3.154311154476032	4.699233856458459
ŋ	ŋ	0.20857864901924222	4.699233856458459
ŋ	-	2.8931360507995483	4.699233856458459
ɟ͡ʝ	-	-0.0	4.699233856458459
ɡ	ɡ	-0.0	4.699233856458459
ɣ	ɡ	-0.0	4.699233856458459
ɲ	ɲ	0.23559258966016014	4.699233856458459
ɲ	n	2.730593942877781	4.699233856458459
ɾ	r	0.2839576745927537	4.699233856458459
ɾ	-	2.983835122665568	4.699233856458459
ʃ	z	0.027986921013787032	4.699233856458459
ʎ	ɰ	0.5889573180411302	4.699233856458459
ʎ	j	2.556559514657934	4.699233856458459
ʎ	p_j	3.0873905709657117	4.699233856458459
ʎ	ʧ	4.39461098390844	4.699233856458459
ʝ	ʧ	0.8286034954264716	4.699233856458459
ʝ	-	1.8209173071002585	4.699233856458459
ʝ	ʤ	2.7000752336418516	4.699233856458459
ʧ	t	-0.0	4.699233856458459
ˈa	ˈa	-0.0	4.699233856458459
ˈe	ˈe	1.734700708951452	4.699233856458459
ˈe	ˈɛ	2.1125148021068156	4.699233856458459
ˈe	ˈi	3.0215156949585396	4.699233856458459
ˈe	ˈa	3.4958180930214002	4.699233856458459
ˈe	e	3.5111258946094996	4.699233856458459
ˈe	-	3.5287687825180187	4.699233856458459
ˈe	ˈe_d	4.542105251894252	4.699233856458459
ˈe	j	4.672453030304571	4.699233856458459
ˈi	ˈi	0.13518307197853563	4.699233856458459
ˈi	ˈe	4.07264663338397	4.699233856458459
ˈo	ˈo	0.6864678330912561	4.699233856458459
ˈo	ˈɔ	2.3278330188426692	4.699233856458459
ˈo	ˈu	3.794237488466557	4.699233856458459
ˈo	o	4.044424697858843	4.699233856458459
ˈu	ˈu	0.7425520547831045	4.699233856458459
ˈu	ˈo	1.4384589403447194	4.699233856458459
β	v	0.2833270615060684	4.699233856458459
β	-	2.744745538578001	4.699233856458459
θ	s	0.8202029776014217	4.699233856458459
θ	-	2.5384452309464716	4.699233856458459
θ	z	2.638747894416425	4.699233856458459
θ	z_e	3.3084002737681564	4.699233856458459
