Phone1	PhonEnv	Phone2	Surprisal
a	<|S|	ə	0.0
a	<|S|#	ə	0.0
a	<|S|>	ə	0.0
a	|S|#	ə	0.0
a	|S|>	ə	0.0
b̥	#|S|	b	0.095
b̥	#|S|	-	4.977
b̥	#|S|	ʋ	4.977
b̥	#|S|<	b	0.07
b̥	#|S|<_F	b	0.056
b̥	#|S|<_R	b	0.056
b̥	#|S|F	b	0.07
b̥	#|S|R	b	0.07
b̥	>|S|	b	1.89
b̥	>|S|	-	1.977
b̥	>|S|	ʋ	1.977
b̥	>|S|#	ʋ	1.326
b̥	>|S|#	b	2.305
b̥	>|S|<	-	0.37
b̥	>|S|<	b	2.305
b̥	>|S|<_R	-	0.288
b̥	>|S|<_R	b	2.627
b̥	>|S|=	-	0.37
b̥	>|S|=	b	2.305
b̥	>|S|R	-	0.37
b̥	>|S|R	b	2.305
b̥	F_>|S|	ʋ	1.627
b̥	F_>|S|	b	2.305
b̥	F_>|S|	-	2.524
b̥	F_>|S|#	ʋ	1.255
b̥	F_>|S|#	b	2.627
b̥	F_>|S|=	-	0.288
b̥	F_>|S|=	b	2.627
b̥	F|S|	ʋ	1.745
b̥	F|S|	b	1.89
b̥	F|S|	-	2.599
b̥	F|S|#	ʋ	1.326
b̥	F|S|#	b	2.305
b̥	F|S|=	-	0.37
b̥	F|S|=	b	2.305
b̥	|S|#	ʋ	1.454
b̥	|S|#	b	1.89
b̥	|S|#	-	4.977
b̥	|S|<	b	0.153
b̥	|S|<	-	3.862
b̥	|S|<	ʋ	4.977
b̥	|S|<_F	b	0.07
b̥	|S|<_R	b	0.318
b̥	|S|<_R	-	2.524
b̥	|S|=	-	0.518
b̥	|S|=	b	1.89
b̥	|S|=	ʋ	4.977
b̥	|S|F	b	0.095
b̥	|S|F	-	4.977
b̥	|S|F	ʋ	4.977
b̥	|S|R	b	0.316
b̥	|S|R	-	2.599
b̥	|S|R	ʋ	4.977
b̥͡v̥	#|S|	pʰ	0.0
b̥͡v̥	#|S|<	pʰ	0.0
b̥͡v̥	|S|<	pʰ	0.0
d̥	#|S|	-	2.144
d̥	#|S|	d	4.07
d̥	#|S|<	-	2.559
d̥	#|S|<	d	4.485
d̥	#|S|<_F	-	2.881
d̥	#|S|<_F	d	4.807
d̥	#|S|<_R	-	2.881
d̥	#|S|<_R	d	4.807
d̥	#|S|F	-	2.559
d̥	#|S|F	d	4.485
d̥	#|S|R	-	2.559
d̥	#|S|R	d	4.485
d̥	=|S|	d	0.462
d̥	=|S|	-	2.144
d̥	=|S|#	d	0.332
d̥	=|S|#	-	2.559
d̥	>|S|	-	0.593
d̥	>|S|	d	2.723
d̥	>|S|	s	3.841
d̥	>|S|	t	3.841
d̥	>|S|#	-	0.579
d̥	>|S|#	d	2.966
d̥	>|S|#	s	4.07
d̥	>|S|#	t	4.07
d̥	>|S|<	-	0.628
d̥	>|S|<	d	2.466
d̥	>|S|<	s	3.539
d̥	>|S|<	t	3.539
d̥	>|S|<_F	d	0.259
d̥	>|S|<_F	-	2.881
d̥	>|S|<_N	-	0.096
d̥	>|S|<_N	d	4.807
d̥	>|S|F	d	0.332
d̥	>|S|F	-	2.559
d̥	>|S|N	-	0.121
d̥	>|S|N	d	4.485
d̥	F_>|S|	-	0.579
d̥	F_>|S|	d	2.243
d̥	F_>|S|	s	3.305
d̥	F_>|S|#	-	0.443
d̥	F_>|S|#	d	2.085
d̥	F_>|S|<	-	0.7
d̥	F_>|S|<	d	2.353
d̥	F_>|S|<	s	2.52
d̥	F_>|S|<_N	-	0.079
d̥	F_>|S|<_N	d	5.07
d̥	F_>|S|N	-	0.096
d̥	F_>|S|N	d	4.807
d̥	F|S|	-	0.576
d̥	F|S|	d	2.268
d̥	F|S|	s	3.353
d̥	F|S|#	-	0.45
d̥	F|S|#	d	2.107
d̥	F|S|<	-	0.69
d̥	F|S|<	d	2.361
d̥	F|S|<	s	2.575
d̥	F|S|<_N	-	0.096
d̥	F|S|<_N	d	4.807
d̥	F|S|N	-	0.121
d̥	F|S|N	d	4.485
d̥	|S|#	-	0.628
d̥	|S|#	d	2.601
d̥	|S|#	s	4.086
d̥	|S|#	t	4.086
d̥	|S|<	-	1.491
d̥	|S|<	d	3.372
d̥	|S|<	s	4.562
d̥	|S|<	t	4.562
d̥	|S|<_F	-	2.559
d̥	|S|<_F	d	3.063
d̥	|S|<_N	-	0.121
d̥	|S|<_N	d	4.485
d̥	|S|<_R	-	2.559
d̥	|S|<_R	d	4.485
d̥	|S|F	-	2.144
d̥	|S|F	d	2.986
d̥	|S|N	-	0.163
d̥	|S|N	d	4.07
d̥	|S|R	-	2.144
d̥	|S|R	d	4.07
eː	<|S|	ə_n	0.0
eː	<|S|#	ə_n	0.0
eː	|S|#	ə_n	0.0
f	#|S|	f	0.027
f	#|S|<	f	0.02
f	#|S|<_F	f	0.016
f	#|S|<_R	f	0.016
f	#|S|F	f	0.02
f	#|S|R	f	0.02
f	>|S|	f	1.667
f	>|S|	pː	2.948
f	>|S|#	f	2.082
f	>|S|#	pː	2.609
f	>|S|<	f	2.082
f	>|S|<_F	f	2.404
f	>|S|F	f	2.082
f	F_>|S|	pː	1.922
f	F_>|S|	f	2.082
f	F_>|S|#	pː	1.848
f	F_>|S|#	f	2.404
f	F|S|	f	1.667
f	F|S|	pː	2.054
f	F|S|#	pː	1.922
f	F|S|#	f	2.082
f	|S|#	f	1.667
f	|S|#	pː	2.719
f	|S|<	f	0.082
f	|S|<_F	f	0.148
f	|S|<_R	f	0.02
f	|S|F	f	0.14
f	|S|R	f	0.027
fː	>|S|	p	0.0
fː	>|S|#	p	0.0
fː	>|S|<	p	0.0
fː	>|S|<_F	p	0.0
fː	>|S|F	p	0.0
fː	F_>|S|	p	0.0
fː	F_>|S|<	p	0.0
fː	F_>|S|<_F	p	0.0
fː	F_>|S|F	p	0.0
fː	F|S|	p	0.0
fː	F|S|<	p	0.0
fː	F|S|<_F	p	0.0
fː	F|S|F	p	0.0
fː	|S|#	p	0.0
fː	|S|<	p	0.0
fː	|S|<_F	p	0.0
fː	|S|F	p	0.0
h	#|S|	h	0.234
h	#|S|	j	2.737
h	#|S|<	h	0.234
h	#|S|<	j	2.737
h	#|S|<_F	h	0.377
h	#|S|<_F	j	2.12
h	#|S|F	h	0.368
h	#|S|F	j	2.152
h	|S|<	h	0.234
h	|S|<	j	2.737
h	|S|<_F	h	0.368
h	|S|<_F	j	2.152
h	|S|F	h	0.352
h	|S|F	j	2.206
i	<|S|	i	0.585
i	<|S|#	i	0.678
i	|S|#	i	0.585
j	#|S|	l	2.459
j	#|S|	lː	2.722
j	#|S|<	l	2.874
j	#|S|<	lː	3.138
j	>|S|	l	0.874
j	>|S|	lː	1.138
j	>|S|#	lː	0.565
j	>|S|#	l	1.627
j	>|S|>	l	0.573
j	>|S|>	lː	1.609
j	>|S|>_N	l	0.138
j	>|S|>_N	lː	3.459
j	>|S|N	l	0.174
j	>|S|N	lː	3.138
j	F_>|S|	l	0.517
j	F_>|S|	lː	1.732
j	F_>|S|>	l	0.496
j	F_>|S|>	lː	1.781
j	F|S|	l	0.553
j	F|S|	lː	1.652
j	F|S|>	l	0.517
j	F|S|>	lː	1.732
j	|S|#	lː	0.618
j	|S|#	l	1.521
j	|S|<	l	2.459
j	|S|<	lː	2.722
j	|S|>	l	0.604
j	|S|>	lː	1.548
j	|S|>_N	l	0.174
j	|S|>_N	lː	3.138
j	|S|N	l	0.237
j	|S|N	lː	2.722
j_d̥	>|S|	lː	0.0
j_d̥	>|S|#	lː	0.0
j_d̥	|S|#	lː	0.0
j_f	>|S|	l_ʋ	0.0
j_f	>|S|#	l_ʋ	0.0
j_f	>|S|<	l_ʋ	0.0
j_f	F_>|S|	l_ʋ	0.0
j_f	F_>|S|<	l_ʋ	0.0
j_f	F|S|	l_ʋ	0.0
j_f	F|S|<	l_ʋ	0.0
j_f	|S|#	l_ʋ	0.0
j_f	|S|<	l_ʋ	0.0
kʰ	#|S|	kʰ	0.322
kʰ	#|S|	ç	2.322
kʰ	#|S|<	kʰ	0.322
kʰ	#|S|<	ç	2.322
kʰ	#|S|<_F	kʰ	0.644
kʰ	#|S|<_F	ç	1.474
kʰ	#|S|F	kʰ	0.621
kʰ	#|S|F	ç	1.515
kʰ	|S|<	kʰ	0.322
kʰ	|S|<	ç	2.322
kʰ	|S|<_F	kʰ	0.621
kʰ	|S|<_F	ç	1.515
kʰ	|S|F	kʰ	0.585
kʰ	|S|F	ç	1.585
l	#|S|	l	0.256
l	#|S|	l_ˈøː	2.623
l	#|S|<	l	0.272
l	#|S|<	l_ˈøː	2.542
l	#|S|<_F	l	0.354
l	#|S|<_F	l_ˈøː	2.202
l	#|S|F	l	0.339
l	#|S|F	l_ˈøː	2.257
l	<|S|	l	0.121
l	<|S|	l_ˈøː	5.109
l	<|S|#	l	0.032
l	<|S|<	l	0.147
l	<|S|<_F	l	0.025
l	<|S|F	l	0.032
l	>|S|	l	0.042
l	>|S|	l_ˈøː	5.109
l	>|S|<	l	0.032
l	>|S|<_F	l	0.025
l	>|S|F	l	0.032
l	F_>|S|	l	0.032
l	F_>|S|<	l	0.025
l	F_>|S|<_F	l	0.021
l	F_>|S|F	l	0.025
l	F|S|	l	0.042
l	F|S|	l_ˈøː	5.109
l	F|S|<	l	0.032
l	F|S|<_F	l	0.025
l	F|S|F	l	0.032
l	|S|#	l	0.042
l	|S|#	l_ˈøː	5.109
l	|S|<	l	0.191
l	|S|<	l_ˈøː	3.435
l	|S|<_F	l	0.213
l	|S|<_F	l_ˈøː	2.866
l	|S|F	l	0.203
l	|S|F	l_ˈøː	2.926
m	#|S|	m	0.235
m	#|S|	ʋ	3.501
m	#|S|	mː	4.018
m	#|S|<	m	0.204
m	#|S|<	ʋ	3.548
m	#|S|<	mː	4.433
m	#|S|<_F	m	0.309
m	#|S|<_F	ʋ	2.684
m	#|S|<_F	mː	4.755
m	#|S|F	m	0.32
m	#|S|F	ʋ	2.71
m	#|S|F	mː	4.433
m	>|S|	m	0.926
m	>|S|	mː	1.889
m	>|S|	ʋ	3.054
m	>|S|#	m	0.755
m	>|S|#	mː	2.948
m	>|S|#	ʋ	3.17
m	>|S|<	mː	0.872
m	>|S|<	m	1.733
m	>|S|<	ʋ	2.71
m	>|S|<_F	mː	0.257
m	>|S|<_F	m	2.829
m	>|S|>	m	0.111
m	>|S|>	mː	4.433
m	>|S|>	ʋ	5.17
m	>|S|F	mː	0.329
m	>|S|F	m	2.507
m	>|S|F	ʋ	5.17
m	F_>|S|	m	1.129
m	F_>|S|	mː	1.61
m	F_>|S|	ʋ	3.041
m	F_>|S|#	m	1.553
m	F_>|S|#	mː	2.077
m	F_>|S|#	ʋ	2.17
m	F_>|S|<	mː	0.81
m	F_>|S|<	m	1.295
m	F_>|S|<_F	mː	0.211
m	F_>|S|<_F	m	3.092
m	F_>|S|>	m	0.088
m	F_>|S|>	mː	4.755
m	F_>|S|F	mː	0.257
m	F_>|S|F	m	2.829
m	F|S|	m	1.045
m	F|S|	mː	1.682
m	F|S|	ʋ	3.054
m	F|S|#	m	1.46
m	F|S|#	mː	2.097
m	F|S|#	ʋ	2.216
m	F|S|<	mː	0.872
m	F|S|<	m	1.231
m	F|S|<	ʋ	5.17
m	F|S|<_F	mː	0.257
m	F|S|<_F	m	2.829
m	F|S|>	m	0.111
m	F|S|>	mː	4.433
m	F|S|>	ʋ	5.17
m	F|S|F	mː	0.329
m	F|S|F	m	2.507
m	F|S|F	ʋ	5.17
m	|S|#	m	0.725
m	|S|#	mː	2.88
m	|S|#	ʋ	3.17
m	|S|<	m	0.534
m	|S|<	mː	2.307
m	|S|<	ʋ	3.221
m	|S|<_F	m	0.755
m	|S|<_F	mː	1.755
m	|S|<_F	ʋ	3.17
m	|S|>	m	0.15
