Phone1	Phone2	Surprisal
b	b	0.0
d	d	0.895
d	θ	1.228
d	ð	4.826
d_ə	ð	0.0
d̥	ð	0.94
d̥	d	1.333
d̥	r̥	3.612
i	ɑː	0.0
j	-	0.0
k	k	1.377
k	kʰ	1.666
k	c	2.766
k	cʰ	4.456
k	cː	4.791
k	ɑ	4.812
k	ɡ_r̥	4.812
m	m	0.115
m	-	3.702
n	n	0.719
n	nː	1.875
n	-	3.326
n	n̥	5.647
n_d̥	nː	0.0
p	p	0.343
p	pʰ	2.954
p	pː	3.597
r	r	0.194
r	r̥ː	3.988
r	ð	3.988
r_d̥	r_ð	0.0
s	s	0.049
s	sː	4.916
t	t	0.359
t	tː	3.024
t	-	4.192
t	ʦ	4.548
v	v	0.414
v	x	3.294
v	x_w	3.633
v	-	3.899
v̥	f	0.442
v̥	v	2.638
v̥	v_r̥	3.273
w	-	0.0
ŋ	ŋ	0.261
ŋ	kː	2.596
ə	-	0.878
ə	i	2.195
ə	u	2.482
ə	ɾ	4.091
ə_r	i_r̥	1.585
ə_r	r̥	1.585
ə_r	ɡ_r̥	1.585
ə_ŋ	n	0.0
ɦ	h	0.232
ɦ	ç	2.751
ɫ	l	0.282
ɫ	lː	2.493
ˈa	ˈɑ	1.04
ˈa	-	2.896
ˈa	ˈɑː	3.028
ˈa	ˈɔ	3.113
ˈa	ˈɛ	3.377
ˈa	w_ˈɑ	4.477
ˈi	j_ˈoː	1.99
ˈi	j_ˈuː	2.542
ˈi	-	2.591
ˈi	ˈeː	2.591
ˈi	ˈiː	3.032
ˈi	ˈyː	3.032
ˈoː	ˈɑu̯_ð	0.0
ˈu	ˈoː	0.762
ˈu	ˈøː	1.286
ˈyː	ˈyː	0.0
ˈæ	ˈe	0.627
ˈæ	-	1.505
ˈæː	j_ˈɑ	0.0
ˈœ	ˈy	0.915
ˈœ	-	1.09
ˈœu̯	ˈɑ_l	0.865
ˈœu̯	-	1.149
ˈœɪ̯	ˈuː	0.631
ˈœɪ̯	-	1.497
ˈɑː	ˈɑː	1.161
ˈɑː	ˈɑ	1.303
ˈɑː	-	2.762
ˈɔ	ˈu	0.671
ˈɔ	ˈo	2.026
ˈɔ	-	3.889
ˈɔ	ˈɔː	4.081
ˈə	ˈi	0.861
ˈə	-	1.773
ˈə	ˈy	2.673
ˈəɪ̯	ˈiː	0.787
ˈəɪ̯	ˈɛi̯	1.825
ˈəɪ̯	-	2.854
ˈɛ	-	0.612
ˈɛ	ˈe	1.532
ˈɛː	ʝː	0.0
ˈɪø̯	-	1.0
ˈɪø̯	ˈo	1.0
ˈɪə̯	ˈɛi̯	1.441
ˈɪə̯	ˈe	2.198
ˈɪə̯	j_ˈɔ	2.819
ˈɪə̯	ˈi	3.074
ˈɪə̯	-	3.687
ˈɪə̯	j	3.723
ˈʊə̯	ˈo	1.691
ˈʊə̯	ˈøy̯	2.569
ˈʊə̯	ˈɑu̯	2.683
ˈʊə̯	-	2.986
ˈʊə̯	ˈɑː	3.275
ˈʊə̯	ˈy	3.488
ˈʊə̯	ˈɒu̯	4.4
χ	ɣ	1.219
χ	tː	2.379
χ	ɡ	2.846
χ	ɡː	3.247
χ	-	3.522
χ	ɟː	4.419
