Phone1	Phone2	PMI
r_#>	r_#>	9.714
s_#>	s_#>	9.519
ʐ̊	ʒ̊	8.877
<#_r	<#_r	8.833
<#_a	<#_ˈo	8.508
d̥	d̥	7.588
ʧ	ʧ	7.262
ʐ	ʒ	7.223
ʦ	ʦ	7.188
s	s_#>	6.761
p	p	6.683
zʲ_æ	z_ˈɛ	6.624
pʲ	p	6.586
nʲ	ɲ	6.49
ˈa_ʦʲ	a_t	6.411
xʲ	x	6.392
z̥	z̥	6.39
u	ˈu	6.357
b	b	6.317
v_a	v_a	6.305
bʲ	b	6.225
<#_n	<#_n	6.174
x	x	6.133
r	r_#>	6.1
r	<#_r	6.1
z	z	6.087
<#_t	<#_t	6.035
zʲ	z	6.027
ʉ	ˈiː	5.998
lʲ_ˈe	l_ɛ	5.981
mʲ	m	5.977
a_ʦʲ	ɛ_t	5.957
ˈu	ˈu	5.952
b̥	b̥	5.865
j	j	5.864
<#_ʦʲ	<#_c	5.86
ɫ_#>	l_#>	5.816
<#_lʲ	<#_l	5.811
nʲ_#>	n_#>	5.81
ʃ	ʃ	5.723
w	ˈl̩	5.628
ˈu	<#_ˈu	5.588
m	m	5.584
d	d	5.488
n	n	5.392
r_a	r̝_ɛ	5.367
ʃ	ʃ_c	5.365
<#_r	r	5.317
vʲ	v_j	5.267
ˈɨ	ˈɪ	5.204
r_a	r_ˈaː	5.144
nʲ	n_#>	5.124
ˈo_#>	o_#>	5.062
i	iː	5.058
k	k	5.046
kʲ	k	5.002
d̥ʲ	d̥	4.985
r_#>	r	4.983
<#_a	ˈo	4.982
vʲ	v	4.962
i	ɛː	4.819
t	t	4.714
s_#>	s	4.707
s	s	4.707
lʲ	<#_l	4.704
<#_v_ˈu	<#_ˈu	4.695
ˈi	ˈɪ	4.692
ɨ	iː	4.669
sʲ	s	4.645
v	v	4.583
ʣʲ	d	4.577
a_#>	o_#>	4.566
r	r̝̊	4.551
ˈæ	ˈa	4.55
ʣʲ	ɟ	4.5
lʲ	l	4.471
ɫ	l	4.47
r	r	4.455
#>	s_#>	4.443
#>	r_#>	4.443
n	<#_n	4.431
r	r̝	4.425
