Phone1	Phone2	Surprisal
a	a	1.258
a	o_̌	2.405
a	eː	3.699
a	aː	3.9
a	o	4.072
a	eː_̌	4.373
a	-	4.71
a	aː_̌	4.71
a	e	4.71
a	aː_̂	6.039
a	ʋ	6.43
a_r	r	0.0
a_ˈ	a	0.482
a_ˈ	a_̌	1.815
b	b	0.0
bʲ	b	0.0
d	d	0.0
d̥ʲ	t	0.0
e	eː	1.435
e	a	1.981
e	e	2.396
e	r̩	2.42
e_ˈ	e_̂	0.514
e_ˈ	e	1.739
i	i	1.27
i	-	1.541
i	iː	2.048
i_ˈ	i	0.353
i_ˈ	ʋ	2.203
j	j	0.0
k	k	0.0
kʲ	k	0.0
lʲ	l	0.263
lʲ	ʎ	2.584
m	m	0.0
mʲ	m	0.0
n	n	0.0
nʲ	n	0.29
nʲ	ɲ	2.455
o	oː	1.512
o	-	2.118
o	a	2.348
o	uː	2.953
o	aː	3.417
o_ˈ	o_̂	0.419
o_ˈ	a	2.261
o_ˈ	o	4.517
p	p	0.0
pʲ	p	0.0
r	r	0.479
r	-	2.177
r	r̩_̂	4.021
r_ɨ	a_r	0.0
s	s	0.177
s	s_a	3.114
sʲ	s	0.0
t	t	0.0
u	uː	0.517
u	u	1.732
u_xʲ	uː_̂	0.0
v	ʋ	0.0
v_a	ʋ_a	0.0
v_u	u	0.0
vʲ	ʋ	0.0
w	u_̂	0.805
w	-	1.226
x	x	0.637
x	a	1.485
z	z	0.0
zʲ	z	0.0
z̥	z	0.0
æ	eː	1.467
æ	-	1.924
æ	e_̌	2.033
æ	eː_̌	3.562
æ	e	4.447
ɛ	-	0.772
ɛ	eː	1.27
ɣ	ɡ	0.0
ɣʲ	ɡ	0.0
ɨ	iː	0.35
ɨ	-	2.217
ɨ_ˈ	i_̂	0.77
ɨ_ˈ	i	1.881
ɨ_ˈ	̂	2.815
ɫ	l	0.318
ɫ	-	2.812
ɫ	o	4.174
ɵ	-	1.0
ɵ	r̩ː	1.644
ɵ	eː	2.473
ʂ	ʃ	0.0
ʉ	uː	0.0
ʌ	-	0.0
ʐ	ʒ	0.0
ʐ̊	ʒ	0.0
ʣʲ	d	0.0
ʤ̥	d	0.0
ʦ	ʦ	0.0
ʦʲ	t	0.0
ʧ	ʧ	0.609
ʧ	ʨ	1.538
ˈ	̂	0.374
ˈ	-	2.807
ˈ	̌	3.544
