Phone1	Phone2	Surprisal
a	-	0.219
a	n	3.584
a	ə_n	4.121
b	b	0.667
b	v	1.909
b	f	3.268
b̥͡f	pʰ	0.0
d	d	0.633
d	θ	2.154
d	ð	3.45
d	t	5.48
d	ʔ	5.917
e	-	0.0
eə̯	i	0.0
f	f	0.671
f	p	2.406
f	v	3.144
f	f_ˈaɪ̯	3.829
f_a	p	0.0
h	h	0.0
i	ŋ	0.0
j	j	0.0
kʰ	kʰ	0.405
kʰ	ʧ	2.029
l	ɫ	0.83
l	l	1.305
l	ˈoʊ̯_ɫ	4.919
m	m	0.0
n	n	0.261
n	-	2.596
s	s	0.724
s	ʔ	2.331
s	z	2.854
s	ɾ	4.124
s_a	ʔ	0.0
t	d	0.0
x	-	1.436
x	ˈʌɪ̯	1.584
x	k	1.753
ç	k	0.636
ç	ʧ	1.488
ç_d	ʔ	0.0
ŋ	ŋ	0.283
ŋ	ŋ_ɡ	2.491
ɡ	k	1.873
ɡ	ˈaɪ̯	2.244
ɡ	ˈeɪ̯	2.362
ɡ	ʤ	3.05
ɡ	-	3.286
ɡ	oʊ̯	3.35
ɡ_a	k	0.0
ɪ	i	0.0
ʁ	ɹ	0.319
ʁ	-	2.334
ʃ	ʃ	0.458
ʃ	s	1.88
ʃ_d	s_t	0.0
ʋ	w	0.189
ʋ	-	3.029
ʌ	ɚ	0.201
ʌ	ɹ	2.944
ʕ	ɹ	0.795
ʕ	ɚ	2.147
ʕ	ˈɝ	2.338
ʦ	tʰ	0.456
ʦ	t	1.884
ˈa	ˈæ	2.172
ˈa	ˈɑ	2.172
ˈa	ˈeɪ̯	2.42
ˈa	-	2.99
ˈa	ˈoʊ̯	3.017
ˈa	ˈɛə̯	3.059
ˈa_ʕ	ɹ	0.0
ˈae̯	ˈoʊ̯	1.57
ˈae̯	ˈaɪ̯	1.749
ˈae̯	ˈi	2.149
ˈae̯	-	2.832
ˈao̯	ˈaʊ̯	1.113
ˈao̯	ˈʌ	2.222
ˈao̯	ˈaɪ̯	2.608
ˈao̯	ˈi	2.649
ˈaː	ˈæ	0.93
ˈaː	ˈu	1.074
ˈaː_ɡ	ˈeɪ̯	0.0
ˈe	ˈɪ	0.0
ˈeə̯	ˈɛ	0.0
ˈeː	-	0.974
ˈeː	ˈi	1.027
ˈi	-	1.384
ˈi	ˈɪ	1.499
ˈi	ˈaɪ̯	2.908
ˈi	ˈɔ	2.947
ˈiə̯	ˈi	0.0
ˈiə̯_ɡ	ˈaɪ̯	0.0
ˈiː	ˈi	0.601
ˈiː	-	1.554
ˈo	ˈʌ	0.898
ˈo	-	1.791
ˈo	ˈɑ	3.519
ˈo	ˈʊ	3.519
ˈoː	ˈʌ	1.34
ˈoː	ˈɛ	1.881
ˈoː	ˈi	2.34
ˈoː	-	2.881
ˈu	ˈʌ	1.17
ˈu	-	1.585
ˈu	ˈɪ	2.17
ˈuə̯	ˈʊ	1.585
ˈuə̯	-	2.17
ˈuə̯	ˈi	2.17
ˈuə̯	ˈʌ	2.17
ˈuː	ˈaʊ̯	0.0
ˈɔ	ˈɔ	0.0
ˈɔe̯	ˈoʊ̯	0.324
ˈɔe̯	-	2.313
ˈɔə̯	ˈu	0.0
ˈɔː	ˈi	0.992
ˈɔː	-	1.008
ˈəi̯	ˈʌɪ̯	1.371
ˈəi̯	ˈaɪ̯	1.697
ˈəi̯	ˈɪ	2.68
ˈəi̯	-	2.748
ˈɛ	ˈɛ	1.019
ˈɛ	-	1.789
ˈɛ	ˈɑ	2.937
ˈɛ	ˈæ	3.53
ˈɛː	-	0.737
ˈɛː	ˈɛ	1.322
ˈɪ	ˈɪ	0.0
