Phone1	Phone2	PMI
n_a	n_a	10.059
<#_n	<#_n	9.18
ʃ_d̥	s_t	8.819
d̥_r	d̥_ɹ	8.645
<#_r	<#_ɹ	8.645
<#_ɡ̊	<#_ɡ̊	8.587
<#_l	<#_l	8.513
<#_d̥	<#_d̥	7.706
ɡ̊	<#_ɡ̊	7.508
l	<#_l	7.439
<#_s	<#_s	7.256
r	<#_ɹ	7.178
s_ˈo	s_ˈa	6.835
ˈau̯	ˈʉːu̯	6.815
kʰ	kʰ	6.798
<#_ˈe	<#_ˈɛ	6.743
m_a	m_a	6.597
ˈuɐ̯	ˈɔːu̯	6.559
ˈoɐ̯	ˈai̯	6.505
f_a	p_a	6.447
ˈai̯	ˈʊ̯iː	6.422
n	<#_n	6.365
ŋ	ŋ	6.354
ˈɑ	ˈa	6.221
b̥	b̥	6.194
ˈɒː	ˈɛːa̯	6.123
h	h	6.108
ˈe_s	ˈeː_ʰt	6.001
s_#>	s_#>	5.9
ʦ	tʰ	5.878
j	t͡l̥	5.779
<#_ɡ̊	ɡ̊	5.735
ʃ	ʃ	5.697
m	m	5.664
f	f	5.633
ˈiɐ̯	ˈɔːu̯	5.632
x	k	5.529
s_n	t_a	5.506
<#_n	n	5.493
l	l	5.45
<#_l	l	5.45
ˈi	ˈɪ	5.444
ˈi	ˈiː	5.428
ɡ̊	ɡ̊	5.401
ˈe	<#_ˈɛ	5.302
ˈu	ˈʊ	5.265
ˈe	ˈeː	5.23
<#_d̥	d̥	5.227
s	<#_s	5.148
d̥	<#_d̥	5.147
f	p	5.023
<#_s	s	4.995
ˈe	ˈɛ	4.653
ˈo	ˈɔ	4.617
ˈou̯	ˈɛːi̯	4.522
<#_d̥	<#_tʰ	4.509
n	t͡n̥	4.461
n	n	4.412
d̥	d̥	4.393
ˈo	ˈa	4.384
ʃ	s	4.373
<#_ˈe	ˈɛ	4.219
ˈoɐ̯	ˈaːi̯	4.186
s	s_#>	4.119
ˈuɐ̯	w	4.114
s	s	4.059
ˈeː	ˈeː	4.043
n	nː	3.998
ˈo	ˈʊ	3.943
a	ɪ	3.931
kʰ	ʧʰ	3.657
ɡ̊	ʰk	3.617
<#_d̥	tʰ	3.505
ɡ̊_l	ɡ̊_l	3.495
ˈu_n	ˈʊ_n	3.48
s	t	3.457
β	v	3.417
a	a	3.404
ˈu	ˈœ	3.397
<#_ˈoɐ̯	<#_ˈai̯	3.396
r	d̥_ɹ	3.363
s_#>	s	3.341
j	l	3.323
s	ʰt	3.276
ʃ	s_t	3.213
d̥	tʰ	3.205
x_#>	k_#>	3.166
ʃ	t	3.07
b̥͡v̥	pʰ	3.067
ə_#>	ʊ_#>	3.064
a	ɪ_ɹ	3.026
ɡ̊	ʰʧ	3.015
d̥	<#_tʰ	2.95
<#_m	<#_m	2.934
ˈu	ˈɔ	2.916
ɐ	ˈøː	2.88
ˈuɐ̯	ˈɔːu̯_w	2.867
x	k_#>	2.833
ŋ	ʰk	2.81
ˈe_ɐ	ˈøː_ɹ	2.807
<#_ʋ	<#_v	2.754
ə	ʊ_#>	2.731
ŋ_ɡ̊	ʰk	2.722
r	ɹ	2.713
<#_r	ɹ	2.713
a	n_a	2.711
d̥	t	2.702
ɐ_m	ɹ_m	2.69
<#	<#	2.682
#>	#>	2.682
r_ˈu	ɹ_ˈɪ	2.65
ɐ_n	t͡n̥	2.596
n	n_a	2.537
ˈoɐ̯	<#_ˈai̯	2.535
<#_ˈoɐ̯	ˈai̯	2.451
ˈe	j	2.432
<#	<#_ɹ	2.401
ˈaː	ˈɔːi̯	2.351
ɐ	ˈøː_ɹ	2.345
ˈe	ˈeː_ʰt	2.306
ʃ_d̥	t	2.297
m	<#_m	2.267
d̥_r	d̥	2.263
<#	<#_n	2.239
s_a	ʰt͡n̥	2.232
x	ʰt	2.202
s	t_ʊ	2.188
<#	<#_ɡ̊	2.185
ˈo	s_ˈa	2.173
r	d̥	2.15
d̥	d̥_ɹ	2.137
ʋ	<#_v	2.087
<#_m	m	2.066
ɐ	ɹ	2.05
<#	<#_l	2.036
d̥	ʰt	2.023
ˈaː	ˈɛːi̯	1.973
d̥	s_t	1.962
x_#>	k	1.947
n_a	n	1.893
s	t_a	1.854
s	ʰt͡n̥	1.794
ˈo	ˈoː	1.779
f_a	p	1.77
ŋ	ʤ̊ː	1.76
