Phone1	Phone2	Surprisal
a	a	0.939
a	œ	2.672
a	ɛ	2.87
a	j	3.026
a	-	4.012
a_r	ʁ	0.0
b	b	0.0
d	-	1.241
d	d	1.251
d	ʣ	2.675
d_e	ɛ	0.0
e	-	1.087
e	ɛ	2.002
e	œ	2.05
e	ɒ̃ʊ̯̃	4.714
e_r	ʁ	0.354
e_r	æɛ̯_ʁ	2.199
f	f	0.0
i	-	0.54
i	i	1.679
j	j	1.232
j	l	1.46
j	-	2.245
k	ʃ	1.088
k	k	1.331
k	-	2.919
k_a	ʃ	0.0
k_w	k	0.0
l	l	0.431
l	-	1.954
m	m	0.274
m	-	2.529
n	n	0.534
n	-	2.526
n	d	2.883
o	-	2.018
o	u	2.09
o	ɔ	2.379
o	øʏ̯	2.425
o	e	3.839
o	j	3.839
p	p	0.08
p	-	4.21
r	ʁ	0.0
r_ˈi	ʁ_i	0.0
r_ˈɛ	ʁ_w	0.0
s	s	0.418
s	-	3.022
s	t	3.654
s	e	4.345
s_k	e_k	0.0
s_o	i	0.0
t	t	0.835
t	-	1.186
u	y_l	0.0
v	v	0.459
v	-	1.875
w	-	0.0
z	-	1.216
z	z	1.427
z	ʒ	2.338
ŋ	ã	0.742
ŋ	ẽɪ̯̃	1.314
ɡ	-	0.648
ɡ	ɡ	1.467
ɰ	l	0.228
ɰ	-	2.776
ɲ	-	0.853
ɲ	ɲ	1.164
ɲ_a	ɲ	0.0
ɲ_o	ẽɪ̯̃	0.0
ʤ	ɡ	0.879
ʤ	-	1.132
ʧ	-	0.621
ʧ	k_l	1.516
ʧ_o	j	0.0
ˈa	æɛ̯	1.149
ˈa	a	2.048
ˈa	-	3.618
ˈa	ã	3.732
ˈa	e	3.733
ˈa	ɛ	4.674
ˈa	ɑ	4.789
ˈa_l	oʊ̯	0.0
ˈa_r	e	0.0
ˈa_z	æɛ̯	0.0
ˈa_ŋ	ẽɪ̯̃	0.0
ˈe	w_ɛ	2.239
ˈe	ɛ	2.347
ˈe	æɛ̯	2.783
ˈe	-	2.909
ˈe	w	3.306
ˈe	ã	3.723
ˈe	j	3.723
ˈe	l	4.043
ˈe_ŋ	ã	0.0
ˈi	ɪ	1.303
ˈi	i	1.51
ˈi	-	2.038
ˈi_z	ɪ	0.0
ˈi_ŋ	ẽɪ̯̃	0.0
ˈo	ɔ	1.972
ˈo	u	2.194
ˈo	ɥ	3.035
ˈo	w	3.077
ˈo	ɒ̃ʊ̯̃	3.077
ˈo	ʊ	3.233
ˈo	-	4.026
ˈo_l	u	0.0
ˈo_r	aœ̯_ʁ	0.0
ˈo_v	œ	0.0
ˈo_z	w	0.0
ˈo_ŋ	ɒ̃ʊ̯̃	0.0
ˈo_ɡ	øʏ̯	0.0
ˈu	y	1.316
ˈu	ʏ	1.911
ˈu	ɥ	2.487
ˈu	u	2.698
ˈu_n	œ̃ʏ̯̃	0.0
ˈɔ	ɑɔ̯	1.302
ˈɔ	-	1.786
ˈɔ	œ	2.749
ˈɔ	u	3.635
ˈɔ	ɔ	3.732
ˈɔ_s	o	0.0
ˈɔ_t	ɥ	0.0
ˈɔ_ʧ	u	0.0
ˈɛ	i	1.454
ˈɛ	ɛ	1.653
ˈɛ	-	2.503
ˈɛ	æɛ̯	2.829
ˈɛ_o	oʊ̯	0.0
ˈɛ_r	æɛ̯_ʁ	0.0
ˈɛ_s	ɛɪ̯	0.0
ˈɛ_z	i	0.0
