Phone1	PhonEnv	Phone2	Surprisal
b	#|S|	b	0.0
b	#|S|<	b	0.0
b	#|S|<_F	b	0.0
b	#|S|<_R	b	0.0
b	#|S|F	b	0.0
b	#|S|R	b	0.0
b	>|S|	b	0.585
b	>|S|<	b	0.678
b	>|S|<_F	b	0.737
b	>|S|F	b	0.678
b	|S|<	b	0.07
b	|S|<_F	b	0.234
b	|S|<_R	b	0.0
b	|S|F	b	0.206
b	|S|R	b	0.0
d	#|S|	d	0.15
d	#|S|	-	4.392
d	#|S|<	d	0.141
d	#|S|<	-	4.807
d	#|S|<_F	d	0.301
d	#|S|<_R	d	0.042
d	#|S|F	d	0.296
d	#|S|F	-	4.807
d	#|S|R	d	0.052
d	#|S|R	-	4.807
d	>|S|	-	0.485
d	>|S|	d	1.807
d	>|S|<	-	0.348
d	>|S|<	d	2.222
d	|S|<	d	0.288
d	|S|<	-	2.873
d	|S|<_F	d	0.296
d	|S|<_F	-	4.807
d	|S|<_R	d	0.052
d	|S|<_R	-	4.807
d	|S|F	d	0.288
d	|S|F	-	4.392
d	|S|R	d	0.07
d	|S|R	-	4.392
d_ˈe	#|S|	d_ˈi	0.0
d_ˈe	#|S|>	d_ˈi	0.0
d_ˈe	|S|>	d_ˈi	0.0
f	#|S|	h	0.03
f	#|S|<	h	0.023
f	#|S|<_F	h	0.018
f	#|S|<_R	h	0.018
f	#|S|F	h	0.023
f	#|S|R	h	0.023
f	>|S|	f	0.541
f	>|S|	h	1.678
f	>|S|<	f	0.385
f	>|S|<	h	2.093
f	>|S|<_R	f	0.3
f	>|S|<_R	h	2.415
f	>|S|R	f	0.385
f	>|S|R	h	2.093
f	|S|<	h	0.093
f	|S|<	f	4.0
f	|S|<_F	h	0.023
f	|S|<_R	h	0.445
f	|S|<_R	f	1.913
f	|S|F	h	0.03
f	|S|R	h	0.402
f	|S|R	f	2.041
i	#|S|	i	1.585
i	#|S|>	i	2.0
i	<|S|	i	0.585
i	<|S|>	i	0.678
i	<|S|>_N	i	2.322
i	<|S|N	i	2.0
i	|S|>	i	1.244
i	|S|>_N	i	2.0
i	|S|N	i	1.585
j	<|S|	-	0.608
j	<|S|	j	1.78
j	<|S|	ˈe	4.248
j	<|S|<	-	0.531
j	<|S|<	j	1.897
j	<|S|<	ˈe	4.663
j	<|S|<_F	j	1.015
j	<|S|<_F	-	1.078
j	<|S|<_F	ˈe	4.985
j	<|S|F	j	1.019
j	<|S|F	-	1.098
j	<|S|F	ˈe	4.663
j	>|S|	j	0.962
j	>|S|	-	1.965
j	>|S|	ˈe	2.427
j	>|S|#	j	0.693
j	>|S|#	ˈe	1.788
j	>|S|#	-	3.441
j	>|S|>	j	1.019
j	>|S|>	-	1.839
j	>|S|>	ˈe	2.604
j	>|S|>_N	-	0.195
j	>|S|>_N	j	3.4
j	>|S|>_N	ˈe	4.985
j	>|S|N	-	0.248
j	>|S|N	j	3.078
j	>|S|N	ˈe	4.663
j	|S|#	j	0.731
j	|S|#	ˈe	1.863
j	|S|#	-	3.026
j	|S|<	-	0.608
j	|S|<	j	1.78
j	|S|<	ˈe	4.248
j	|S|<_F	j	1.019
j	|S|<_F	-	1.098
j	|S|<_F	ˈe	4.663
j	|S|>	j	1.026
j	|S|>	-	1.788
j	|S|>	ˈe	2.61
j	|S|>_N	-	0.248
j	|S|>_N	j	3.078
j	|S|>_N	ˈe	4.663
j	|S|F	j	1.026
j	|S|F	-	1.132
j	|S|F	ˈe	4.248
j	|S|N	-	0.341
j	|S|N	j	2.663
j	|S|N	ˈe	4.248
j_u	>|S|	ˈe_j	0.0
j_u	>|S|#	ˈe_j	0.0
j_u	|S|#	ˈe_j	0.0
j_v	>|S|	j	0.0
j_v	>|S|<	j	0.0
j_v	|S|<	j	0.0
j̃	>|S|	-	0.0
j̃	>|S|#	-	0.0
j̃	|S|#	-	0.0
k	#|S|	k	0.03
k	#|S|<	k	0.034
k	#|S|<_F	k	0.252
k	#|S|<_R	k	0.0
k	#|S|F	k	0.234
k	#|S|R	k	0.0
k	>|S|	k	0.0
k	>|S|<	k	0.0
k	>|S|<_F	k	0.0
k	>|S|F	k	0.0
k	F_>|S|	k	0.0
k	F_>|S|<	k	0.0
k	F|S|	k	0.0
k	F|S|<	k	0.0
k	|S|<	k	0.023
k	|S|<_F	k	0.193
k	|S|<_R	k	0.0
k	|S|F	k	0.17
k	|S|R	k	0.0
l	#|S|	l	2.433
l	#|S|	-	2.755
l	#|S|<	l	2.848
l	#|S|<	-	3.17
l	#|S|<_F	l	3.17
l	#|S|<_F	-	3.492
l	#|S|F	l	2.848
l	#|S|F	-	3.17
l	>|S|	l	0.848
l	>|S|	-	1.17
l	>|S|<	l	0.848
l	>|S|<	-	1.17
l	>|S|<_F	-	0.17
l	>|S|<_F	l	3.17
l	>|S|F	-	0.216
l	>|S|F	l	2.848
l	F_>|S|	l	0.646
l	F_>|S|	-	1.469
l	F_>|S|<	l	0.634
l	F_>|S|<	-	1.492
l	F|S|	l	0.667
l	F|S|	-	1.433
l	F|S|<	l	0.646
l	F|S|<	-	1.469
l	|S|<	l	1.772
l	|S|<	-	2.094
l	|S|<_F	-	2.426
l	|S|<_F	l	2.848
l	|S|F	-	2.219
l	|S|F	l	2.433
l_u	>|S|	t	0.0
l_u	>|S|#	t	0.0
l_u	F_>|S|	t	0.0
l_u	F_>|S|#	t	0.0
l_u	F|S|	t	0.0
l_u	F|S|#	t	0.0
l_u	|S|#	t	0.0
l_ɨ	>|S|	t	0.0
l_ɨ	>|S|#	t	0.0
l_ɨ	F_>|S|	t	0.0
l_ɨ	F_>|S|#	t	0.0
l_ɨ	F|S|	t	0.0
l_ɨ	F|S|#	t	0.0
l_ɨ	|S|#	t	0.0
m	#|S|	m	0.067
m	#|S|<	m	0.07
m	#|S|<_F	m	0.009
m	#|S|F	m	0.011
m	>|S|	m	0.086
m	>|S|	mː	4.107
m	>|S|<	m	0.091
m	>|S|<	mː	4.026
m	>|S|<_F	m	0.009
m	>|S|F	m	0.011
m	F_>|S|	m	0.011
m	F_>|S|<	m	0.009
m	F_>|S|<_F	m	0.008
m	F_>|S|F	m	0.009
m	F|S|	m	0.015
m	F|S|<	m	0.011
m	F|S|<_F	m	0.009
m	F|S|F	m	0.011
m	|S|<	m	0.075
m	|S|<_F	m	0.011
m	|S|F	m	0.015
n	#|S|	-	2.392
n	#|S|	n	2.807
n	#|S|<	-	2.807
n	#|S|<	n	3.222
n	#|S|<_F	-	3.129
n	#|S|<_F	n	3.544
n	#|S|F	-	2.807
n	#|S|F	n	3.222
n	>|S|	-	0.807
n	>|S|	n	1.222
n	>|S|<	-	0.807
n	>|S|<	n	1.222
n	F_>|S|	n	0.222
n	F_>|S|	-	2.807
n	F_>|S|<	n	0.175
n	F_>|S|<	-	3.129
n	F|S|	n	0.305
n	F|S|	-	2.392
n	F|S|<	n	0.222
n	F|S|<	-	2.807
n	|S|<	-	1.655
n	|S|<	n	2.07
n	|S|<_F	-	2.807
n	|S|<_F	n	3.222
n	|S|F	-	2.392
