Phone1	Phone2	PMI
i_n	ə_n	8.52
<#_ˈa	<#_ˈa	8.349
<#_t	<#_t	8.242
<#_l	<#_l	7.723
<#_n	<#_n	7.343
l	<#_l	6.811
ɡ	ɡ	6.563
ˈa	<#_ˈa	6.262
d	d	6.126
r_n	r_n	6.114
v	v	6.052
t	<#_t	6.038
t_ə	d_ə	5.867
ʦ	ʧ	5.843
e̯ˈa	ˈeː	5.76
m	m	5.742
z	ʃ	5.684
p	p	5.623
n	<#_n	5.611
ʎ	ʎ	5.585
f	f	5.558
r_#>	l_#>	5.196
ʎ_ˈe	l_ˈa	5.188
ˈo	ˈɔ	5.151
<#_t	t	5.107
b	b	5.086
ˈi	ˈiː	5.053
ˈi	ˈi	4.995
r	r_#>	4.888
k	k	4.879
ˈu	ˈu	4.829
s	s	4.825
t	t	4.819
ʒ	ʥ	4.701
<#_l	l	4.606
n_#>	n_#>	4.594
ˈa	ˈaː	4.547
l	l	4.518
<#_ʦ	ʧ	4.481
o̯ˈa	ˈɔː	4.451
ˈu	ˈi	4.392
r	r	4.302
<#_ˈa	ˈa	4.262
n	n	4.163
<#_n	n	4.163
ˈɔ	w	4.133
<#_d	d	4.121
<#_p	p	4.104
<#_k	k	4.098
ˈɔ	ˈa	4.091
s	ʃ	4.058
r_i_#>	r_#>	4.049
k	ʨ	3.902
ə	ə	3.77
<#_z	ʃ	3.769
ˈa	ˈa	3.672
ˈo	ˈu	3.636
e̯ˈa	j	3.591
ˈe	ˈa	3.586
e̯ˈa	ˈe	3.428
i	r_#>	3.372
n_t	n_t	3.148
ˈi_n	ˈɛ_n	3.1
<#_ʦ	<#_ʧ	2.945
n	n_#>	2.937
r_#>	l	2.891
ˈɔ	ˈa_w	2.854
r_ə	r_ə	2.848
<#_m	<#_m	2.848
j	w	2.846
u	ʎ	2.756
n_#>	n	2.752
r	l_#>	2.748
<#_b	b	2.728
d	<#_d	2.707
<#_p	<#_p	2.707
<#_d	<#_d	2.707
j_n	w_n	2.615
z	<#_ʃ	2.598
<#_z	<#_ʃ	2.598
ˈi	ˈɛ	2.582
f	<#_f	2.579
ˈo	ˈɛ	2.568
<#	<#	2.568
#>	#>	2.568
ʦ	<#_ʧ	2.504
s_#>	s_#>	2.461
m	<#_m	2.376
<#_k	<#_k	2.374
ʧ	ʧ	2.251
p	<#_p	2.221
ˈe	j	2.211
k	<#_k	2.148
ʎ	l	2.102
m	m_#>	2.071
e̯ˈa	ˈa_j	2.052
<#_m	m	2.005
e̯ˈa	ˈa	1.981
ˈo	j	1.939
t	d	1.931
<#_k	<#_ʨ	1.925
i	ə_n	1.902
w_#>	f_#>	1.871
w	f_#>	1.871
t	t_#>	1.848
i	ə	1.794
n	ə_n	1.791
ˈe	ˈe	1.759
ˈe	ˈiə̯	1.722
s_#>	s	1.713
k	<#_ʨ	1.699
s	s_#>	1.641
ʃ	s	1.639
<#	<#_ˈa	1.578
ˈu	ˈuː	1.571
<#	<#_n	1.521
<#_ʦ	t	1.506
ˈu	ˈiː	1.458
ˈe	l_ˈa	1.439
<#	<#_l	1.43
ˈa	ˈɛ	1.424
ʦ	ʃ	1.371
t	ʨ_#>	1.367
#>	r_#>	1.302
ʎ_u	ʎ	1.276
ˈe	ˈa_j	1.246
ʦ	t	1.173
t	ʨ	1.145
<#_k	ʨ	1.135
ˈe	ˈɛ	1.13
r	r_n	1.101
t_ə	d	1.1
t	d_ə	1.098
p	ʨ_#>	1.057
ˈo	w	1.033
n	r_n	1.005
<#	<#_t	0.948
ˈi	j	0.906
p	ʨ	0.832
r_i_#>	r	0.824
ʎ	l_ˈa	0.822
m_i_#>	m_#>	0.794
