Phone1	Phone2	Surprisal
a	a	0.426
a	ɛ	1.966
a_r	r̩	0.0
b	b	0.0
b̥	b̥	0.0
d	d	0.0
d_w	ɫ	0.0
d̥	d̥	0.0
f	f	0.0
f_j	v	0.0
i	i	0.0
j	-	0.0
j_a	ɛ	0.0
j_ɛ	ɛ	0.0
k	k	0.0
k_i	o_k	0.0
l	l	0.441
l	ɫ	1.926
m	m	0.0
m_j	m	0.0
n	n	0.251
n	-	2.648
n_a	n_a	0.0
p	p	0.0
r	r	0.0
r_ɨ	a_r	0.0
s	s	0.0
s_a	s_a	0.0
t	t	0.0
t_a	t_a	0.0
u	u	1.231
u	o	1.793
u	a	2.772
u	ɛ	2.845
u_r	ɛ_r	0.0
u_w	o_ɫ	0.0
v	v	0.0
v_j	v	0.0
v_ɨ	f	0.0
w	ɫ	0.08
w	-	4.207
x	f	0.0
x_a	v_a	0.0
x_ɨ	x	0.0
z	z	0.0
z̥	z̥	0.0
ŋ	a	0.0
ɔ	o	1.368
ɔ	a	2.05
ɔ	ɛ	2.104
ɔ	ɔ	3.693
ɔ	u	4.031
ɔ_m	a	0.0
ɔ_w̃	a	0.0
ɕ	s	0.0
ɛ	ɛ	0.359
ɛ	-	3.001
ɛ	a	4.092
ɛ	o	4.775
ɛ_m	u_m	0.0
ɛ_r	r̩	0.755
ɛ_r	i_r	1.296
ɛ_w̃	ɛ	0.0
ɡ	ɡ	0.0
ɡ̊	ɡ̊	0.0
ɨ	i	0.0
ɲ	n	0.077
ɲ	ɲ	4.271
ɲ_ʨ	t	0.0
ʈ͡ʂ	ʧ	0.0
ʐ	r	1.147
ʐ	ʒ	1.662
ʐ	r̩	2.823
ʐ	ɾ	3.455
ʐ̊	r	0.961
ʐ̊	ʒ̊	1.04
ʑ	z	0.0
ʥ	d	0.21
ʥ	ɟ	2.881
ʦ	ʦ	0.323
ʦ	c	2.317
ʨ	t	0.468
ʨ	ɛ	1.851
