Phone1	Phone2	PMI
b̥_#>	v̥_#>	9.32
ʃ_t	s_t	8.931
i	ɪ	8.315
b̥_#>	v̥	7.96
j	j	7.704
ˈo_l	ˈɔ_ɫ	6.768
k_ə	k_ə	6.733
<#_ˈu	<#_ˈɔ	6.698
b̥	v̥_#>	6.681
ŋ	ŋ	6.592
<#_ʁ	<#_ɾ	6.571
ʃ_w	z_ʋ	6.497
ˈəi̯_n	ˈeː_n	6.414
n_ʃ	n_s	6.412
x_t	χ_t	6.323
t_ʁ	d_ɾ	6.303
ˈyː	ˈœy̯	6.282
i	ɪ_ŋ	6.075
<#_n	<#_n	6.038
<#_j	j	5.998
f_#>	f_#>	5.981
h	ɦ	5.936
ʋ	ʋ	5.888
ˈʊː	ˈu	5.86
ˈei̯	ˈi	5.822
m	m	5.711
b̥	b	5.709
kʰ	k	5.698
ˈæː	ˈeː	5.627
ˈe	ˈɛ	5.555
ˈæ	ˈɛ	5.504
ˈo	ˈɔ	5.458
ˈɒː	ˈɑ	5.429
ˈi	ˈɪ	5.398
v	v	5.383
b̥	v̥	5.321
ˈu	ˈʏ	5.138
ˈəi̯	ˈɛi̯	5.098
f_#>	f	5.079
ˈu	ˈɔ	5.07
ˈiː	ˈi	5.056
ˈoː	ˈaː	5.051
f	v	5.023
ˈɒ	ˈɑ	5.02
f_ʁ	v_ɾ	5.019
f	f	4.896
ˈu	<#_ˈɔ	4.807
ˈəi̯	ˈeː	4.794
ʃ	s	4.791
ˈɒ	ˈɑu̯	4.759
ʃ_#>	k_#>	4.732
s	z	4.72
l	ɫ	4.71
ˈeː	ˈoː	4.696
d̥	d	4.67
ˈu_ʁ	ˈɔ_ɾ	4.648
ˈoː	ˈoː	4.639
ʦ	t	4.579
d̥_#>	d̥_#>	4.574
<#_ˈəi̯	ˈɛi̯	4.49
x	χ	4.486
ˈiː	ˈɛi̯	4.356
t	d̥	4.327
ɡ̊	χ	4.322
p͡f	p	4.313
ˈøː	ˈu	4.234
f	p	4.226
#>	v̥_#>	4.171
ə	ə	4.15
n	<#_n	4.15
f	f_#>	4.123
ˈɒ_l	ˈɑu̯	4.039
ˈiː	ˈu	3.955
<#_ˈu	ˈɔ	3.868
w	z_ʋ	3.85
ˈi	ˈɛ	3.801
n	n	3.79
ˈʊː	ˈoː	3.762
k	χ	3.719
<#	<#_ɾ	3.709
d̥_#>	d̥	3.672
ˈeː	ˈi	3.656
l	ˈɑu̯	3.599
j	χ_ə	3.597
ˈu	ˈoː	3.583
d̥	d̥	3.57
w	ʋ	3.555
<#_ˈi	<#_ˈɪ	3.425
ʁ_ˈi	ˈɛ_ɾ	3.405
ʁ	<#_ɾ	3.389
ʃ_l	s_ɫ	3.306
d̥	d̥_#>	3.261
ˈe_n	ˈɛ_n	3.252
ˈoː_t	ˈoː_d̥	3.244
n_ə	n_ə	3.244
t	t	3.239
s	s	3.236
i	ŋ	3.198
t	d	3.172
ˈei̯_#>	ˈi_#>	3.156
ʃ	s_χ	3.153
ʃ	s_t	3.153
n_s	n_s	3.128
x	χ_t	3.115
ˈu_n	ˈɔ_n	3.108
ˈu_m	ˈoː_m	3.102
ˈæ	ˈeː	3.031
f_ə	p_ə	2.907
t	s_t	2.846
j	ə	2.834
ˈo	ˈɔ_ɫ	2.83
ˈei̯	ˈi_#>	2.823
ˈiː_s	ˈu_t	2.812
#>	v̥	2.811
k	k_ə	2.802
s	t	2.751
k	k	2.724
ˈo	ˈoː	2.691
x_#>	k_#>	2.637
ʃ_#>	k	2.628
ʃ	k_#>	2.599
<#	<#	2.563
#>	#>	2.563
<#_n	n	2.525
ˈi	ˈɛ_ɾ	2.502
ʁ_ˈi	ˈɛ	2.459
f_#>	p_#>	2.438
ˈi	<#_ˈɪ	2.425
ʦ	<#_t	2.421
ɡ̊	<#_χ	2.365
x	k	2.353
ˈəi̯	ˈeː_n	2.345
t	χ_t	2.318
ʃ_t	χ_t	2.314
t	d_ɾ	2.275
k_#>	χ_#>	2.269
ˈiː	ˈɪ	2.165
<#	<#_ˈɔ	2.153
ˈɒ	ˈaː	2.149
ʁ_t	ɾ_d̥	2.113
k	χ_#>	2.074
ˈoː_ʁ	ˈaː_ɾ	2.035
x	k_#>	2.034
#>	k_#>	2.028
ʃ	t	1.95
ˈe	ˈʏ	1.929
ˈei̯_#>	ˈi	1.927
<#_ˈi	ˈɪ	1.921
ʁ	ɾ	1.912
<#_ʁ	ɾ	1.912
t	s	1.908
ʃ	χ	1.896
n	n_s	1.878
ˈɒː_ʁ	ˈɑ_ɾ	1.866
ˈæː	ˈaː	1.798
ˈiː	ˈyː	1.796
<#	<#_n	1.765
f	p_#>	1.733
f	v_ɾ	1.726
f_#>	p	1.709
x	t	1.702
ə	ə_n	1.685
ˈo_ʁ	ˈoː_ɾ	1.682
ʃ	z_ʋ	1.647
#>	f_#>	1.643
ˈu	ˈɔ_ɾ	1.617
x_#>	k	1.579
ˈe	ˈeː	1.553
ʃ	z	1.535
ˈei̯	ˈeː	1.505
t_ʁ	d	1.492
ʃ_t	s	1.419
ʃ_t	t	1.35
ʃ	n_s	1.306
n	ˈeː_n	1.273
k_#>	χ	1.271
l	ˈɔ_ɫ	1.261
ʃ	k	1.26
ˈo_l	ˈɔ	1.215
i	ə	1.078
ˈu_ʁ	ˈɔ	1.068
ʃ_w	z	1.063
i	ə_χ	1.063
k_ə	k	1.055
ə	k_ə	1.052
f_ʁ	v	1.025
ˈo	ɫ	1.014
v	χ	0.926
<#	j	0.863
ˈe	ˈɛ_n	0.812
ˈi	ˈeː	0.791
#>	d̥_#>	0.764
ʃ_w	ʋ	0.755
#>	f	0.741
n_ʃ	s	0.689
ˈɒː	ˈɑ_ɾ	0.588
ˈoː	ˈoː_d̥	0.577
ˈəi̯_n	ˈeː	0.572
ʁ	v_ɾ	0.569
x_t	t	0.476
ˈoː	ˈaː_ɾ	0.46
x_t	χ	0.442
#>	p_#>	0.395
ˈo_l	ɫ	0.388
ˈiː	ˈu_t	0.386
<#	<#_ˈɪ	0.356
#>	ˈi_#>	0.33
ʁ	v	0.32
k	s	0.296
ʁ	d	0.295
ʁ	d_ɾ	0.291
ˈo	ˈoː_ɾ	0.283
<#	<#_t	0.268
v	χ_ə	0.215
ʃ	s_ɫ	0.213
<#	<#_χ	0.209
t	ˈoː_d̥	0.153
t	ɾ_d̥	0.153
m	ˈoː_m	0.098
k_ə	ə	0.091
ˈu	ˈɔ_n	0.079
ˈu	ˈoː_m	0.045
l	ˈɔ	0.038
n	n_ə	0.023
ə	n_ə	0.01
l	s_ɫ	0.003
ˈoː_ʁ	ˈaː	0.002
f_ə	p	-0.023
ˈiː_s	ˈu	-0.036
ˈe_n	ˈɛ	-0.037
j	χ	-0.061
n	ˈɛ_n	-0.067
#>	k	-0.076
ˈu_n	ˈɔ	-0.099
ˈu_m	m	-0.101
ˈɒː	ɾ	-0.122
m_ə	m	-0.122
#>	d̥	-0.138
ˈoː_t	d̥	-0.139
ʁ_t	d̥	-0.139
l	ə_ɫ	-0.143
#>	χ_#>	-0.156
ə	p_ə	-0.181
ˈo_ʁ	ˈoː	-0.182
ˈu_m	ˈoː	-0.194
ˈo	ɾ	-0.195
ˈoː_t	ˈoː	-0.204
k_s	s	-0.225
t	χ	-0.233
s	n_s	-0.235
n_s	s	-0.246
ˈɒː_ʁ	ˈɑ	-0.247
<#	ˈɛi̯	-0.258
ˈəi̯_n	n	-0.28
n_ʃ	n	-0.28
n	ˈɔ_n	-0.283
f	p_ə	-0.288
ʃ	χ_t	-0.311
ʃ_l	s	-0.319
#>	p	-0.334
t	ɾ	-0.385
ˈi	ɾ	-0.403
ˈoː	ɾ	-0.42
ʃ_l	ɫ	-0.437
s	ˈu_t	-0.444
ʁ	d̥	-0.513
ˈu	ɾ	-0.529
n_ə	ə	-0.547
f_ə	ə	-0.568
ə	n	-0.629
l	s	-0.632
w	z	-0.645
<#	ˈɔ	-0.677
l	ə	-0.714
ˈe_n	n	-0.73
n_s	n	-0.73
ˈiː_s	t	-0.731
ˈu_n	n	-0.735
ʃ	ɫ	-0.739
n_ə	n	-0.745
ə	ɾ	-0.851
ʁ_ˈi	ɾ	-0.864
<#	χ	-0.885
n	s	-0.898
#>	ˈi	-0.899
ˈu	m	-0.901
ʁ	ɾ_d̥	-0.935
m	ˈoː	-0.941
<#	ɾ	-0.951
<#	t	-0.969
i_ʃ	k	-1.001
b̥_#>	#>	-1.037
<#_ʁ	<#	-1.037
ʃ_#>	#>	-1.086
<#_ˈəi̯	<#	-1.086
<#_ˈu	<#	-1.086
f_#>	#>	-1.095
d̥_#>	#>	-1.095
<#_n	<#	-1.095
<#_j	<#	-1.095
ˈei̯_#>	#>	-1.144
ɡ̊	<#	-1.144
x_#>	#>	-1.144
k_#>	#>	-1.144
<#	ˈɪ	-1.148
<#_ˈi	<#	-1.151
#>	χ	-1.154
ˈəi̯	n	-1.172
ˈe	n	-1.198
ʁ	ˈɔ_ɾ	-1.213
ˈu_ʁ	ɾ	-1.243
s	n	-1.248
ʃ_t	χ	-1.256
i	χ	-1.275
ʁ	ˈɛ_ɾ	-1.288
t_ʁ	ɾ	-1.334
k	#>	-1.339
n	ˈɛ	-1.369
ə_ʁ	ɾ	-1.398
ʁ	ˈaː_ɾ	-1.425
f	ɾ	-1.428
ʦ	<#	-1.433
ˈo_ʁ	ɾ	-1.472
ˈei̯	#>	-1.478
ˈɒː_ʁ	ɾ	-1.519
ˈoː_ʁ	ɾ	-1.519
ə	m	-1.532
ʃ	n	-1.556
n	ˈɔ	-1.574
i	k	-1.614
ʁ	ˈɑ_ɾ	-1.62
ʁ_t	ɾ	-1.695
x	#>	-1.747
<#	n	-1.748
n	ə	-1.75
f_ʁ	ɾ	-1.792
n	ˈeː	-1.828
ʁ	ˈoː_ɾ	-1.833
j	<#	-1.869
ˈu	n	-1.875
ʁ	ˈaː	-1.88
ʁ	ˈɑ	-2.009
ʁ	ˈoː	-2.078
ˈi	<#	-2.151
ˈəi̯	<#	-2.217
v	ə	-2.317
d̥	#>	-2.408
ʁ	ˈɔ	-2.477
ʁ	ˈɛ	-2.808
f	#>	-2.953
k	ə	-2.974
ˈu	<#	-2.977
n	<#	-2.983
ʃ	#>	-3.219
s	ˈu	-3.365
ʃ	ʋ	-3.512
f	ə	-3.638
b̥	#>	-3.676
ə	k	-3.76
ʁ	<#	-4.22
ˈoː	d̥	-inf
ˈiː	t	-inf
ə	p	-inf
t	ˈoː	-inf
