Phone1	Phone2	PMI
<#_r	<#_r	8.957
<#_n	<#_n	8.601
ˈœ	ˈʏ	7.605
ˈœu̯	ˈɔ	7.337
d_ˈa	d_ˈa	6.841
<#_ˈɔ	<#_ˈʊ	6.82
w	ʋ	6.807
p	p	6.803
d_ˈə	d_ˈɪ	6.803
n_s	n_ʃ	6.738
s_t	ʃ_t	6.735
ˈɛ	ˈɛ	6.669
ˈæ	ˈɛ	6.645
<#_ˈa	<#_ˈa	6.643
ŋ	ŋ	6.608
n_t	n_t	6.448
ˈu	ˈoː	6.335
ˈʊə̯	ˈaʊ̯	6.281
ɦ	h	6.121
ˈu	ˈøː	6.105
ˈɑː	ˈɔː	6.018
j	j	6.009
ˈɔ	ˈʊ	5.983
ˈœɪ̯	ˈuː	5.952
b	b	5.892
n	<#_n	5.845
ˈəɪ̯	ˈiː	5.772
ˈi	ˈaɪ̯	5.718
m	m	5.657
v	v	5.655
r	<#_r	5.618
ˈə	ˈɪ	5.599
ˈa	ˈa	5.589
f	f	5.565
ˈɑː	ˈaː	5.551
<#_r	r	5.496
ˈyː	ˈyː	5.344
ˈɪə̯	ˈeː	5.266
χ	x	5.262
k	k	4.975
ə	ɐ	4.939
ˈɔ	<#_ˈʊ	4.916
χ	ç	4.838
ɫ	l	4.777
ˈa	<#_ˈa	4.755
t	t	4.615
s	s	4.501
ˈœɪ̯	ˈʊ	4.44
s	ʃ	4.439
d	d	4.395
ˈɪə̯	ˈɪə̯	4.323
r	r	4.302
ˈɪə̯	ˈɪɛ̯	4.222
<#_ˈɔ	ˈʊ	4.022
d̥	d	3.926
<#_n	n	3.911
χ	ɡ	3.91
<#	<#_n	3.888
n	n	3.887
s	z	3.821
ə	ɪ	3.818
<#	<#_r	3.8
<#_ˈa	ˈa	3.795
v̥	v	3.65
ˈɔ	ˈɔ	3.525
χ	ɣ	3.478
r_ˈə	r_ˈɪ	3.391
χ_r	x_r	3.367
s_ɫ	ʃ_l	3.267
ɫ_d̥	l_d	3.094
ˈəɪ̯_f	ˈiː_v	3.015
ˈœɪ̯_s	ˈʊ_s	2.992
d_r	d_r	2.978
r	ɐ	2.737
ˈi_r	ˈiː_ɐ	2.511
<#	<#	2.486
d̥	t	2.449
<#	<#_ˈʊ	2.04
<#	<#_ˈa	2.04
s_k	ʃ	1.93
ˈə	d_ˈɪ	1.917
r_s	s_t	1.867
ˈa	d_ˈa	1.784
d	d_ˈɪ	1.557
d	d_ˈa	1.557
k	ʃ	1.554
ə_r	ɐ	1.54
d̥	l_t	1.475
d̥	d_n	1.445
t	ʃ_t	1.418
ˈi	ˈiː	1.282
ˈəɪ̯	ˈeː	1.275
#>	ʋ_#>	1.224
ˈœu̯	ˈɔ_l	1.135
n	n_ʃ	1.09
t	n_t	1.028
s	ʃ_t	0.997
f_#>	ʋ_#>	0.979
ˈœu̯	l	0.974
s_t	ʃ	0.946
s	n_ʃ	0.933
d_ˈə	ˈɪ	0.915
d_ˈa	ˈa	0.87
ˈi	ɐ	0.861
#>	#>	0.827
n_s	ʃ	0.786
f	v	0.711
n	n_t	0.708
ˈi	ˈiː_ɐ	0.631
t	ʃ	0.59
ˈœɪ̯	ˈʊ_s	0.463
<#	r	0.339
ˈə	r_ˈɪ	0.335
n_d	n	0.311
f	ˈiː_v	0.298
r_t	t	0.295
#>	ʋ	0.283
ˈəɪ̯	ˈiː_v	0.279
s_t	t	0.247
n_t	t	0.247
d_ˈə	d	0.232
d_ˈa	d	0.232
χ	x_r	0.153
ˈi_r	ˈiː	0.056
d	d_r	0.043
f_#>	ʋ	0.038
ɫ	ʃ_l	0.023
χ_r	x	-0.015
r	x_r	-0.031
s	t	-0.044
s	ˈʊ_s	-0.078
ˈə	r	-0.096
f	ʋ_#>	-0.104
n_s	s	-0.105
r_ˈə	ˈɪ	-0.132
d	r	-0.135
χ_r	r	-0.145
d_r	r	-0.147
s	ʃ_l	-0.16
n_t	n	-0.161
n_d̥	n	-0.161
ˈœɪ̯_s	s	-0.168
r_s	s	-0.168
ɫ	l_d	-0.172
r	r_ˈɪ	-0.175
r	d_r	-0.196
ˈəɪ̯_f	v	-0.206
r_ˈə	r	-0.212
n_s	n	-0.217
s_ɫ	ʃ	-0.26
s	s_t	-0.273
ˈəɪ̯_f	ˈiː	-0.296
r	ˈiː	-0.319
ˈi_r	ɐ	-0.365
ˈœɪ̯_s	ˈʊ	-0.39
ɫ_d̥	l	-0.449
s_ɫ	l	-0.449
d_r	d	-0.501
ɫ_d̥	d	-0.519
r	ˈɪ	-0.553
d̥	l	-0.651
r	s	-0.686
d	n	-0.7
ɫ	ʃ	-0.713
n	s	-0.724
r	d	-0.729
<#	ˈʊ	-0.758
χ	r	-0.77
<#	n	-0.802
<#	ˈa	-0.808
r	x	-0.823
r_s	t	-0.827
s	l	-0.886
d̥	n	-0.901
ɫ	d	-0.956
r	ˈiː_ɐ	-0.97
n	ʃ	-1.032
f	ʋ	-1.045
<#_r	<#	-1.114
<#_n	<#	-1.114
<#_ˈɔ	<#	-1.143
<#_ˈa	<#	-1.143
f_#>	#>	-1.173
n	t	-1.223
r	s_t	-1.294
t	n	-1.312
r	t	-1.971
s	n	-2.04
ˈəɪ̯	v	-2.059
f	#>	-2.256
ˈœɪ̯	s	-2.308
f	ˈiː	-2.981
ˈa	<#	-3.03
ˈɔ	<#	-3.047
s	ˈʊ	-3.516
n	<#	-3.87
r	<#	-4.454
d	ˈɪ	-6.742
d	ˈa	-6.799
ˈə	d	-7.011
ˈa	d	-7.21
