Phone1	Phone2	Surprisal
a	a	0.0
a_l	a_l	0.0
ã	a_ŋ	0.0
b	b	0.0
d	d	0.081
d	-	4.188
e	e	0.694
e	-	1.389
e_m	m	0.0
e_r	a_r	0.0
ẽ	v_e	0.0
f	f	0.0
i	-	0.994
i	i	1.006
ĩ	i	0.0
j	j	0.216
j	-	2.844
k	k	0.0
l	l	0.0
m	m	0.0
n	n	0.285
n	ŋ_n	2.479
n_a	ŋ	0.0
o	e	0.0
p	p	0.0
r	r	0.0
r_a	r_a	0.0
s	s	0.558
s	θ	2.742
s	z	2.887
s	s_e	4.79
t	t	0.0
t_a	t_a	0.0
u	-	0.904
u	u	1.102
ũ	u_ŋ	0.0
v	v	0.061
v	-	4.602
w	w	0.0
y	u	0.0
z	z	0.575
z	-	1.606
ɛ	-	0.0
ɡ	ɡ	0.123
ɡ	-	3.617
ɲ	ɲ	0.0
ʒ	-	0.949
ʒ	ð	1.053
ʤ	-	0.654
ʤ	ʤ	1.456
ʧ	θ	1.106
ʧ	ʧ	1.598
ʧ	t	3.285
ʧ	ð_e	3.285
ˈa	ˈɛ_r	1.432
ˈa	ˈɛ	1.81
ˈa	ˈa	2.454
ˈa	ˈaː	2.629
ˈa_s	ˈaː_s	0.0
ˈã	ˈa_ŋ	0.0
ˈe	-	0.67
ˈe	ˈɛː	1.428
ˈeː	ˈa	1.378
ˈeː	ˈa_j	2.095
ˈeː	ˈiː	2.174
ˈeː	ˈɛː	2.645
ˈẽ	ˈæ_ŋ	0.661
ˈẽ	ŋ	1.444
ˈi	ˈiː_r	0.964
ˈi	ˈe	1.751
ˈi	ˈiː	2.393
ˈiː	ˈe	0.727
ˈiː	ˈiː	1.336
ˈĩ	ˈe_ŋ	0.0
ˈo	ˈɔ	0.0
ˈoː	ˈɔː	0.0
ˈu	-	0.8
ˈu	ˈʌu̯	1.995
ˈu	ˈʌ	2.515
ˈuː	ˈʌu̯	0.275
ˈuː	-	2.526
ˈũ	ˈʌ_ŋ	0.595
ˈũ	ˈo_ŋ	1.566
ˈy	ˈuː	0.0
ˈyː	ˈo	0.765
ˈyː	ˈuː	1.78
ˈyː	ˈʌu̯	3.055
ˈỹ	-	0.0
ˈøː	ˈɔː	0.593
ˈøː	ˈuː	2.53
ˈøː	-	2.611
ˈœ	-	1.0
ˈœ	ˈɔ	1.0
ˈɑː	ˈɛ	0.933
ˈɑː	ˈaː	1.382
ˈɑː	-	3.433
ˈɑː_d	ˈɛ_d	0.0
ˈɔ	ˈɔː	1.043
ˈɔ	ˈɔ	1.687
ˈɔ	ˈo	3.285
ˈɔ	-	3.302
ˈɛ	ˈɛ	0.668
ˈɛ	ˈa	2.065
ˈɛ	ˈɛː	2.924
