Phone1	Phone2	PMI
s_t	s_t	9.692
ɒː	ɑ	9.664
ˈa_l	ˈɔ_w	9.125
<#_r	<#_r	9.113
<#_n	<#_n	9.113
ç_t	x_t	8.412
<#_t	<#_ʦ	8.176
ˈyː	ˈɑi̯_ɛ	7.867
p	p	7.441
ɡ	ɟ	7.284
k_ˈɔ	ˈoi̯	6.868
t_n	s_a	6.741
ŋ	ŋ	6.74
r	<#_r	6.738
r_ˈɪ	r_ˈɘ̟	6.482
ˈɔ	ˈoi̯	6.397
h	h	6.395
f_#>	b̥_#>	6.36
<#_ˈɛɪ̯	<#_ˈa	6.195
ˈaɪ̯	ˈa	6.186
b	b	6.181
z	z	5.932
<#_t	ʦ	5.931
x	x	5.894
ɣ	ɡ	5.857
ˈiː	ˈai̯	5.844
t	<#_ʦ	5.808
ˈyː	ɛ	5.802
ˈaʊ̯	ˈʏ	5.717
m	m	5.708
ˈɪ	ˈɪ	5.687
z̥	s	5.662
ʃ	ʃ	5.64
d̥	d̥	5.563
f_#>	b̥	5.484
ˈɔʏ̯	ˈi	5.453
ˈʊ	ˈu	5.45
ɪ	ɪ	5.444
ˈyː	ˈɑi̯	5.293
ˈuː	ˈɑi̯	5.293
l_#>	w_#>	5.248
k	x_#>	5.247
p_#>	f_#>	5.223
s	ʃ	5.19
ˈɛɪ̯_n	ˈɑ_n	5.17
n	<#_n	5.158
v	v	5.126
k	c	5.077
k	k	5.036
ç	x_t	5.012
l	w_#>	4.997
f	f	4.976
s	s_t	4.975
l	l	4.961
ɐ	ɛ	4.886
ˈɪ	ˈɘ̟	4.863
d	d	4.831
f	b̥	4.827
j	j	4.8
ˈa	ˈɑ	4.773
ŋ	ɟ	4.753
p	f_#>	4.732
d̥_#>	t_#>	4.72
ç	x	4.688
ˈɒː	ˈɔ	4.632
k	ç	4.627
ˈɔ	ˈu	4.528
t	ʦ	4.489
<#	<#_ʦ	4.489
<#	<#_r	4.489
<#_n	n	4.488
ˈɛɪ̯	ˈa	4.471
ˈa	ˈɔ_w	4.459
ˈeo̯	ˈu	4.457
r	r	4.443
<#_r	r	4.443
<#	<#_n	4.382
ɣ̊	ɡ̊	4.358
ˈeo̯	ˈɑi̯	4.352
ˈɛɪ̯	ˈi	4.349
ʃ	ʧ	4.307
ˈɛ	ˈɘ̟	4.149
ˈɒː	ˈø	4.149
ˈɛɪ̯	<#_ˈa	4.11
f	b̥_#>	4.076
d̥	t_#>	4.017
l	w	4.014
ˈa	ˈɔ	3.989
d	t	3.945
<#_ˈɛɪ̯	ˈa	3.921
n	n	3.874
k	x	3.843
ɐ	ɛ_r	3.805
t	s	3.754
d̥	t	3.749
ˈɪ	ˈei̯	3.723
s	s	3.678
ˈɛə̯	ˈɔ	3.64
#>	w_#>	3.613
ŋ	ŋ_ɟ	3.591
ˈa_l	ˈɔ	3.482
ˈeː	ˈei̯	3.428
l_ə_#>	w_#>	3.426
<#_ˈa	<#_ˈɑ	3.353
k_ə_#>	x_#>	3.297
