Phone1	Phone2	Surprisal
a	a	0.0
b	b	0.0
d	d	0.197
d	-	2.971
e	-	0.0
f	f	0.116
f	v	3.699
i	-	0.551
i	u	1.655
j	-	0.737
j	j	1.322
j_ˈɛ	ˈo_ɡ	0.0
k	k	0.0
k_l	ʧ	0.0
k_o	k_o	0.0
l	l	0.485
l	j	2.465
l	-	3.261
m	m	0.173
m	-	3.145
n	ŋ	0.923
n	n	1.082
o	o	0.0
p	p	0.0
r	r	0.232
r	e_r	3.624
r	r_o	5.01
r	e	5.523
r	o	6.075
r_n	r_n	0.0
r_ə	r_a	0.0
s	s	0.235
s	i	3.289
s	-	4.376
s_ˈa	s_ˈa	0.0
t	t	0.148
t	-	3.361
u	o	0.324
u	-	2.314
v	v	0.055
v	-	4.751
w	-	0.452
w	w	1.894
w_n	ŋ	0.0
w_r	r_o	0.0
ŋ	ŋ	0.96
ŋ	ŋ_ɡ	1.041
ə	a	0.427
ə	r	3.324
ə	e	3.438
ə	-	4.781
ə	o	5.181
ə_r	e_r	0.0
ɡ	ɡ	0.0
ɡ_l	ʤ	0.0
ɲ	ɲ	0.0
ʃ	s	0.879
ʃ	z	1.405
ʃ	ð	3.667
ʃ_ə	s_e	0.0
ʎ	ʧ	1.3
ʎ	j	1.454
ʎ	-	2.127
ʒ	-	0.0
ʥ	-	1.43
ʥ	ð	1.471
ʥ	ɡ	1.9
ʦ	-	0.0
ʧ	θ	0.0
ʨ	k	0.3
ʨ	t	2.414
ˈa	ˈa	0.178
ˈa	ˈɔ	3.108
ˈa_j	ˈe	0.0
ˈaː	ˈa	0.0
ˈe	ˈe	0.537
ˈe	-	1.685
ˈeː	-	0.924
ˈeː	ˈe	1.081
ˈi	ˈi	0.573
ˈi	ˈu	1.609
ˈiə̯	ˈɛ	0.64
ˈiə̯	j_ˈe	1.481
ˈiː	ˈi	0.435
ˈiː	ˈu	1.941
ˈo_ʨ	ˈɔ_t	0.0
ˈu	ˈo	0.392
ˈu	ˈu	2.444
ˈu	ˈɔ	4.204
ˈuɔ̯	ˈo_s	0.0
ˈuː	ˈo	0.0
ˈɔ	ˈa	0.735
ˈɔ	ˈɔ	1.324
ˈɔː	-	1.0
ˈɔː	ˈɔ	1.0
ˈɛ	ˈɛ	1.185
ˈɛ	ˈe	1.426
ˈɛ	-	2.411
ˈɛː	ˈɛ	0.568
ˈɛː	ˈɛ_l	1.619
