Phone1	PhonEnv	Phone2	Surprisal
a	<|S|	a	0.0
a	<|S|>	a	0.0
a	|S|>	a	0.0
b	#|S|	b	0.0
b	#|S|<	b	0.0
b	#|S|<_F	b	0.0
b	#|S|<_R	b	0.0
b	#|S|F	b	0.0
b	#|S|R	b	0.0
b	>|S|	b	0.0
b	>|S|<	b	0.0
b	>|S|<_R	b	0.0
b	>|S|R	b	0.0
b	|S|<	b	0.0
b	|S|<_F	b	0.0
b	|S|<_R	b	0.0
b	|S|F	b	0.0
b	|S|R	b	0.0
d	#|S|	d	0.057
d	#|S|	-	4.7
d	#|S|<	d	0.042
d	#|S|<_F	d	0.034
d	#|S|<_R	d	0.034
d	#|S|F	d	0.042
d	#|S|R	d	0.042
d	>|S|	d	0.352
d	>|S|	-	2.541
d	>|S|<	d	0.375
d	>|S|<	-	2.483
d	>|S|<_F	d	0.364
d	>|S|<_F	-	3.022
d	>|S|<_R	d	0.034
d	>|S|F	d	0.352
d	>|S|F	-	3.028
d	>|S|R	d	0.042
d	F_>|S|	d	0.746
d	F_>|S|	-	2.209
d	F_>|S|<	d	0.794
d	F_>|S|<	-	2.164
d	F_>|S|<_F	d	1.234
d	F_>|S|<_F	-	1.751
d	F_>|S|F	d	1.173
d	F_>|S|F	-	1.787
d	F|S|	d	0.671
d	F|S|	-	2.285
d	F|S|<	d	0.746
d	F|S|<	-	2.209
d	F|S|<_F	d	1.173
d	F|S|<_F	-	1.787
d	F|S|F	d	1.086
d	F|S|F	-	1.842
d	|S|<	d	0.213
d	|S|<	-	3.152
d	|S|<_F	d	0.199
d	|S|<_F	-	3.665
d	|S|<_R	d	0.042
d	|S|F	d	0.197
d	|S|F	-	3.592
d	|S|R	d	0.057
d	|S|R	-	4.7
e	#|S|	-	0.0
e	#|S|>	-	0.0
e	#|S|>_N	-	0.0
e	#|S|N	-	0.0
e	<|S|	-	0.0
e	<|S|>	-	0.0
e	<|S|>_R	-	0.0
e	<|S|R	-	0.0
e	|S|>	-	0.0
e	|S|>_N	-	0.0
e	|S|>_R	-	0.0
e	|S|N	-	0.0
e	|S|R	-	0.0
f	#|S|	f	0.054
f	#|S|<	f	0.041
f	#|S|<_F	f	0.032
f	#|S|<_R	f	0.032
f	#|S|F	f	0.041
f	#|S|R	f	0.041
f	>|S|	f	1.111
f	>|S|	v	1.433
f	>|S|#	f	1.287
f	>|S|#	v	1.312
f	F_>|S|	f	0.744
f	F_>|S|	v	1.312
f	F_>|S|#	f	0.791
f	F_>|S|#	v	1.244
f	F|S|	f	0.667
f	F|S|	v	1.433
f	F|S|#	f	0.744
f	F|S|#	v	1.312
f	|S|#	f	1.111
f	|S|#	v	1.433
f	|S|<	f	0.054
f	|S|<_F	f	0.041
f	|S|<_R	f	0.041
f	|S|F	f	0.054
f	|S|R	f	0.054
i	<|S|	-	0.585
i	<|S|	u	1.585
i	<|S|#	-	0.126
i	<|S|#	u	3.585
i	<|S|>	-	0.885
i	<|S|>	u	1.126
i	|S|#	-	0.17
i	|S|#	u	3.17
i	|S|>	-	0.848
i	|S|>	u	1.17
j	<|S|	-	0.907
j	<|S|	j	1.492
j	<|S|<	-	0.93
j	<|S|<	j	1.515
j	<|S|<_F	-	0.943
j	<|S|<_F	j	1.528
j	<|S|F	-	0.93
j	<|S|F	j	1.515
j	>|S|	-	2.322
j	>|S|	j	2.907
j	>|S|>	-	2.737
j	>|S|>	j	3.322
j	>|S|>_R	-	3.059
j	>|S|>_R	j	3.644
j	>|S|R	-	2.737
j	>|S|R	j	3.322
j	F_>|S|	-	2.737
j	F_>|S|	j	3.322
j	F_>|S|>	-	3.059
j	F_>|S|>	j	3.644
j	F_>|S|>_R	-	3.322
j	F_>|S|>_R	j	3.907
j	F_>|S|R	-	3.059
j	F_>|S|R	j	3.644
j	F|S|	-	2.322
j	F|S|	j	2.907
j	F|S|>	-	2.737
j	F|S|>	j	3.322
j	F|S|>_R	-	3.059
j	F|S|>_R	j	3.644
j	F|S|R	-	2.737
j	F|S|R	j	3.322
j	|S|<	-	0.907
j	|S|<	j	1.492
j	|S|<_F	-	0.93
j	|S|<_F	j	1.515
j	|S|>	-	2.322
j	|S|>	j	2.907
j	|S|>_R	-	2.737
j	|S|>_R	j	3.322
j	|S|F	-	0.907
j	|S|F	j	1.492
j	|S|R	-	2.322
j	|S|R	j	2.907
j_ˈɛ	<|S|	ˈo_ɡ	0.0
j_ˈɛ	<|S|>	ˈo_ɡ	0.0
j_ˈɛ	|S|>	ˈo_ɡ	0.0
k	#|S|	k	0.0
k	#|S|<	k	0.0
k	#|S|<_R	k	0.0
k	#|S|R	k	0.0
k	>|S|	k	0.0
k	>|S|<	k	0.0
k	>|S|<_F	k	0.0
k	>|S|<_R	k	0.0
k	>|S|F	k	0.0
k	>|S|R	k	0.0
k	|S|<	k	0.0
k	|S|<_F	k	0.0
k	|S|<_R	k	0.0
k	|S|F	k	0.0
k	|S|R	k	0.0
k_l	#|S|	ʧ	0.0
k_l	#|S|<	ʧ	0.0
k_l	#|S|<_F	ʧ	0.0
k_l	#|S|F	ʧ	0.0
k_l	|S|<	ʧ	0.0
k_l	|S|<_F	ʧ	0.0
k_l	|S|F	ʧ	0.0
k_o	#|S|	k_o	0.0
k_o	#|S|>	k_o	0.0
k_o	#|S|>_N	k_o	0.0
k_o	#|S|N	k_o	0.0
k_o	|S|>	k_o	0.0
k_o	|S|>_N	k_o	0.0
k_o	|S|N	k_o	0.0
l	#|S|	l	2.037
l	#|S|	j	4.285
l	#|S|	-	4.7
l	#|S|<	l	2.453
l	#|S|<	j	4.7
l	#|S|<_F	l	2.774
l	#|S|F	l	2.453
l	#|S|F	j	4.7
l	<|S|	j	0.774
l	<|S|	l	2.037
l	<|S|	-	2.541
l	<|S|<	j	0.647
l	<|S|<	l	2.453
l	<|S|<	-	2.483
l	<|S|<_F	j	0.267
l	<|S|<_F	l	2.774
l	<|S|F	j	0.343
l	<|S|F	l	2.453
l	>|S|	l	0.24
l	>|S|	-	3.294
l	>|S|	j	4.285
l	>|S|#	l	0.101
l	>|S|#	j	4.7
l	>|S|<	l	0.253
l	>|S|<	-	3.028
l	>|S|<	j	4.7
l	>|S|<_F	l	0.557
l	>|S|<_F	-	1.787
l	>|S|>	l	0.842
l	>|S|>	-	1.308
l	>|S|>	j	4.7
l	>|S|>_N	-	0.281
l	>|S|>_N	l	2.774
l	>|S|F	l	0.551
l	>|S|F	-	1.842
l	>|S|F	j	4.7
l	>|S|N	-	0.361
l	>|S|N	l	2.453
l	>|S|N	j	4.7
l	F_>|S|	l	0.101
l	F_>|S|	j	4.7
l	F_>|S|#	l	0.08
l	F_>|S|<	l	0.08
l	F|S|	l	0.136
l	F|S|	j	4.285
l	F|S|	-	4.7
l	F|S|#	l	0.101
l	F|S|#	j	4.7
l	F|S|<	l	0.101
l	F|S|<	j	4.7
l	|S|#	l	0.136
l	|S|#	j	4.285
l	|S|#	-	4.7
l	|S|<	l	1.163
l	|S|<	j	2.58
l	|S|<	-	3.374
l	|S|<_F	l	1.823
l	|S|<_F	j	2.408
l	|S|<_F	-	3.665
l	|S|>	l	0.794
l	|S|>	-	1.427
l	|S|>	j	4.285
l	|S|>_N	-	0.361
l	|S|>_N	l	2.453
l	|S|>_N	j	4.7
l	|S|F	l	1.589
l	|S|F	j	2.437
l	|S|F	-	3.592
l	|S|N	-	0.504
l	|S|N	l	2.037
l	|S|N	j	4.285
m	#|S|	m	0.044
m	#|S|<	m	0.033
m	#|S|<_F	m	0.026
m	#|S|F	m	0.033
m	>|S|	m	0.284
m	>|S|	-	2.486
m	>|S|#	m	0.732
m	>|S|#	-	1.33
m	>|S|<	m	0.033
m	>|S|<_F	m	0.026
m	>|S|=	m	0.033
m	>|S|=_N	m	0.026
m	>|S|>	-	0.372
m	>|S|>	m	2.138
m	>|S|F	m	0.033
m	>|S|N	m	0.033
m	F_>|S|	m	0.732
m	F_>|S|	-	1.33
m	F_>|S|#	-	0.29
m	F_>|S|#	m	2.459
m	F_>|S|=	m	0.026
m	F_>|S|=_N	m	0.022
m	F_>|S|N	m	0.026
m	F|S|	m	0.652
m	F|S|	-	1.459
m	F|S|#	-	0.372
m	F|S|#	m	2.138
m	F|S|=	m	0.033
m	F|S|=_N	m	0.026
m	F|S|N	m	0.033
m	|S|#	m	0.652
m	|S|#	-	1.459
m	|S|<	m	0.044
m	|S|<_F	m	0.033
m	|S|=	m	0.044
m	|S|=_N	m	0.033
m	|S|>	-	0.521
m	|S|>	m	1.722
m	|S|F	m	0.044
m	|S|N	m	0.044
n	#|S|	ŋ	2.548
n	#|S|	n	2.622
n	#|S|<	ŋ	2.963
n	#|S|<	n	3.037
n	#|S|<_F	ŋ	3.285
n	#|S|<_F	n	3.359
n	#|S|F	ŋ	2.963
n	#|S|F	n	3.037
n	=|S|	ŋ	2.548
n	=|S|	n	2.622
n	=|S|<	ŋ	2.963
n	=|S|<	n	3.037
n	>|S|	ŋ	1.011
n	>|S|	n	1.085
n	>|S|#	ŋ	0.635
n	>|S|#	n	1.693
n	>|S|<	n	0.198
n	>|S|<	ŋ	2.963
n	>|S|<_F	n	0.156
n	>|S|<_F	ŋ	3.285
n	>|S|>	ŋ	0.712
n	>|S|>	n	1.573
n	>|S|F	n	0.198
n	>|S|F	ŋ	2.963
n	F_>|S|	ŋ	0.807
n	F_>|S|	n	1.222
n	F_>|S|#	ŋ	0.297
n	F_>|S|#	n	2.424
n	F_>|S|<	n	0.156
n	F_>|S|<	ŋ	3.285
n	F_>|S|>	ŋ	0.731
n	F_>|S|>	n	1.331
n	F|S|	ŋ	0.824
n	F|S|	n	1.201
n	F|S|#	ŋ	0.331
n	F|S|#	n	2.285
n	F|S|<	n	0.198
n	F|S|<	ŋ	2.963
n	F|S|>	ŋ	0.744
n	F|S|>	n	1.311
n	|S|#	ŋ	0.668
n	|S|#	n	1.604
n	|S|<	n	0.867
n	|S|<	ŋ	2.548
n	|S|<_F	n	1.879
