Phone1	Phone2	Surprisal
b	b̥	0.0
d	d̥	0.355
d	-	2.196
f	f	0.0
h	h	0.0
i	ɪ	0.0
j	ˈɛ	1.687
j	h	1.886
j	-	2.069
j	ɡ̊	2.471
k	ʃ	0.952
k	x	1.52
k	-	2.895
kʰ	kʰ	0.572
kʰ	ɡ̊	1.612
kː	ŋ_ɡ̊	0.0
l	l	0.0
l_ʋ	l_f	0.0
lː	l	0.491
lː	l_d̥	1.794
m	m	0.0
mː	m	0.0
n	n	0.561
n	-	2.466
n	ə	2.825
nː	n	0.0
p	f	0.0
pʰ	-	0.0
pː	f	0.0
s	s	0.663
s	ʃ	1.44
s_k	ʃ	0.0
s_t	ʃ_d̥	0.0
t	s	0.662
t	d̥	1.442
t_ə	s_ə	0.0
tʰ	d̥	0.491
tʰ	ʣ̥	1.792
tː	ʣ̥	0.676
tː	x_d̥	1.419
ç	kʰ	0.0
ŋ	-	0.0
ŋː	ŋ	0.0
ə	ə	0.729
ə	-	1.334
ə_n	eː	0.0
ə_ɾ	ɐ	0.0
ɡ	ɡ̊	0.791
ɡ	ɣ̊	2.578
ɡ	j	2.672
ɡ	ʃ	3.358
ɪ	ɪ	0.0
ɳ	ɐ_n	0.0
ɾ	r	0.773
ɾ	ɐ	1.373
ɾ	ɐ_d̥	5.131
ɾ_ə	ɐ	0.0
ʂ	ʃ	0.667
ʂ	s	1.434
ʈ	-	0.0
ʈː	ɐ_ʣ̥	0.0
ʋ	β	0.168
ʋ	b̥	3.189
ˈeː	ˈɛ	1.405
ˈeː	ˈɛː	1.648
ˈeː	ˈiː	1.721
ˈiː	ˈaɪ̯	1.207
ˈiː	-	1.82
ˈiː	ˈɪ	2.778
ˈiː	ˈɑ̃ɪ̯	2.861
ˈoː	ˈoː	0.695
ˈoː	-	2.169
ˈoː	ˈɑ	3.156
ˈoː	ˈo	4.391
ˈuː	ˈuː	1.33
ˈuː	ˈɔ	1.337
ˈuː	ˈu	2.277
ˈyː	ˈiː	0.607
ˈyː	ˈaɪ̯	1.542
ˈæ	-	0.0
ˈæɪ̯	ˈɛː	0.834
ˈæɪ̯	ʃ	1.886
ˈæɪ̯	-	2.569
ˈæː	-	0.75
ˈæː	ɐ	1.303
ˈøː	-	1.518
ˈøː	ˈoː	2.334
ˈøː	ˈoː_d̥	2.424
ˈøː	ˈeː	2.479
ˈøː	ˈɑː	3.528
ˈœ	-	0.276
ˈœ	ˈɔ	2.523
ˈœ_n	ˈõː	0.0
ˈœ_nː	ˈĩː	0.0
ˈœʏ̯	ˈɑː	0.0
ˈɑ	ˈɑ	0.087
ˈɑ	-	4.09
ˈɑ_ɾ	ˈɑː_ɐ	0.0
ˈɑː	ˈɑː	1.13
ˈɑː	ˈɑ	1.296
ˈɑː	ˈɑː_d̥	2.883
ˈɔ	ˈu	1.322
ˈɔ	-	2.322
ˈɔ	ˈɑ	2.322
ˈɔ	ˈɛ	2.322
ˈɛ	ˈɛ	0.957
ˈɛ	ˈeː	2.325
ˈɛ	ˈaɪ̯	2.435
ˈɛ	ˈɪ	3.316
ˈɛ_ɡː	ˈɑːɪ̯	0.0
ˈɪ	ˈɪ	0.182
ˈɪ	-	3.076
ˈʉ	ˈu	0.376
ˈʉ	ˈɔ	2.125
ˈʉː	ˈau̯	0.922
ˈʉː	-	1.728
ˈʉː	ˈɔ	3.134
ˈʉː	ˈau̯̯	4.151
ˈʊ	-	0.0
ˈʏ	ˈɪ	0.342
ˈʏ	-	2.245
