Phone1	Phone2	Surprisal
a	n	0.0
b	b	0.0
b̥	v̥	0.0
c	k	0.0
d	d	0.954
d	-	1.048
d_a	n	0.0
d̥	d̥	0.263
d̥	-	2.585
f	f	0.0
f_a	p_n	0.0
h	h	0.0
j	j	1.0
j	ˈoː	1.0
k	k	0.165
k	ɣ̊	3.214
l	l	0.0
m	m	0.0
n	n	0.257
n	ɡ_n	3.791
n	-	4.404
n	v_n	4.522
n_d	n	0.0
p	p	0.0
r	r	0.512
r	ɐ	1.742
s	t	0.496
s	z̥	1.782
s_a	t_n	0.0
s_t	s_t	0.0
t	d	1.375
t	t	1.614
t	d̥	1.797
t_r	d_r	0.0
u	l	0.0
v	v	0.481
v	-	2.71
v	w	2.935
w	l	0.119
w	-	3.939
w	ɫ	6.161
x	χ	0.708
x	k	1.367
x_a	k_n	0.0
z	z	0.0
ç	k	0.0
ŋ	ŋ	0.0
ɑ	ɑɪ̯	0.0
ə	-	1.115
ə	ɐ	1.225
ə	n	3.175
ɛ	ɐ	0.0
ɟ	ɡ	0.522
ɟ	-	1.72
ɡ	ɡ	0.0
ɡ̊	ɣ̊	0.121
ɡ̊	ɡ̊	3.635
ɪ_k	ɣ̊	0.0
ʃ	s	0.683
ʃ	s_k	1.407
ʦ	t	0.454
ʦ	ɐ_t	1.889
ʧ	k_ɐ	0.0
ˈa	ˈæɪ̯	1.18
ˈa	-	1.728
ˈa	ˈɛ	1.961
ˈai̯	ˈiː	0.55
ˈai̯	-	2.463
ˈai̯	ˈɛːɪ̯	2.88
ˈei̯	-	0.0
ˈi	-	1.352
ˈi	ˈæɪ̯	1.862
ˈi	ˈœy̯	2.753
ˈi	ˈœːy̯	3.499
ˈi	ˈæː	4.375
ˈi	ˈøy̯	4.375
ˈi_r	ˈɛːɪ̯	0.0
ˈi̯ø	ˈɑː_ɐ	1.235
ˈi̯ø	ˈɒː	1.733
ˈi̯ø	ˈɛə̯	1.866
ˈoi̯	-	0.0
ˈu	ˈʊ	1.216
ˈu	ˈœ	2.548
ˈu	ˈoː	2.696
ˈu	ˈɔ	2.918
ˈu	-	3.158
ˈu_t	ˈoː_d̥	0.0
ˈø	ˈɒː	0.479
ˈø	-	1.825
ˈɑ	ˈɑ	1.343
ˈɑ	-	2.162
ˈɑ	ˈeː	2.667
ˈɑ	ˈæɪ̯	3.589
ˈɑ	ˈɔ	4.564
ˈɑ	ˈɑɪ̯	4.589
ˈɑ	ˈɑː	4.69
ˈɑ	o	5.69
ˈɑi̯	-	1.635
ˈɑi̯	ˈuː	2.25
ˈɑi̯	ˈyː	2.735
ˈɑi̯	ˈuːu̯	3.019
ˈɑi̯	ˈøː	3.103
ˈɑi̯	ˈɑːʊ̯	3.681
ˈɔ	ˈɒː	1.786
ˈɔ	ˈɑ	1.837
ˈɔ	ˈɑːɑ̯	2.184
ˈɔ	-	2.252
ˈɘ̟	ˈɪ	0.877
ˈɘ̟	-	1.699
ˈɘ̟	ˈʏ	3.325
ˈɘ̟	ˈʏə̯	4.394
ˈɛ	ˈeː	1.545
ˈɛ	ˈɪ	1.563
ˈɛ	-	2.648
ˈɛ	ˈɑ	2.648
ˈɪ	ˈʏ	0.0
ˈʏ	ˈɑʊ̯	1.166
ˈʏ	ɐ	1.342
ˈʏ	-	3.165
ˈʏ	ʊ	4.374
