Phone1	PhonEnv	Phone2	Surprisal	OOV_Smoothed
a	#|S|>	a	0.651814855169834	5.054650305677118
a	#|S|>	ˈa	2.196904043206786	5.054650305677118
a	#|S|>_F	ˈa	2.0482327432911154	5.054650305677118
a	#|S|>_N	a	1.0496137452900252	5.054650305677118
a	#|S|>_R	a	0.6679158107114019	5.054650305677118
a	#|S|>_R	ˈa	2.0475571478155086	5.054650305677118
a	<|S|#	ˈe	2.746641600080274	5.054650305677118
a	<|S|#	w	3.097544973965516	5.054650305677118
a	<|S|#	ˈa	3.1236087147230105	5.054650305677118
a	<|S|#	ˈɒ	4.131787652817032	5.054650305677118
a	<|S|#	ɜ	4.276206337520772	5.054650305677118
a	<|S|#	a	4.614795788976259	5.054650305677118
a	<|S|>	ˈa	1.361861551024753	5.054650305677118
a	<|S|>	a	1.7451863787273496	5.054650305677118
a	<|S|>	w	2.738853830311133	5.054650305677118
a	<|S|>	ˈe	4.079756843699606	5.054650305677118
a	<|S|>	ˈɒ	4.72115925750781	5.054650305677118
a	<|S|>_N	ˈa	1.2416782267567055	5.054650305677118
a	<|S|>_N	a	2.053122895891904	5.054650305677118
a	<|S|>_N	ˈɒ	3.5733700197361733	5.054650305677118
a	<|S|>_R	w	0.8002161385674095	5.054650305677118
a	<|S|>_R	a	1.767959272324782	5.054650305677118
a	<|S|>_R	ˈa	3.8715812251813806	5.054650305677118
a	F_<|S|>	ˈa	3.2436026834582043	5.054650305677118
a	F_<|S|>	w	3.255951457844678	5.054650305677118
b	#|S|<	b	0.08381229514465512	5.054650305677118
b	#|S|<	β	5.018614068124923	5.054650305677118
b	#|S|<_F	b	0.009011340425697695	5.054650305677118
b	#|S|<_R	b	4.853447745088675	5.054650305677118
b	>|S|#	β	2.1122305503166845	5.054650305677118
b	>|S|#	b	4.024254650604062	5.054650305677118
b	>|S|<_R	b	0.7609389411743224	5.054650305677118
b	>|S|<_R	β	2.6476054338138404	5.054650305677118
d	#|S|<	d	0.04424120660630794	5.054650305677118
d	#|S|<	-	4.95507712582274	5.054650305677118
d	#|S|<_F	d	0.01749007752533015	5.054650305677118
d	#|S|<_R	d	1.024059264597084	5.054650305677118
d	>|S|<_F	-	2.2536064061635086	5.054650305677118
d	>|S|<_F	ʤ	3.255620889968806	5.054650305677118
d	>|S|<_F	d	4.883180630048908	5.054650305677118
d	>|S|<_R	-	1.545053845080575	5.054650305677118
d	>|S|<_R	d	1.7034696514503382	5.054650305677118
d	F_>|S|#	ʤ	3.0576246411338044	5.054650305677118
d	F_>|S|#	d	4.981468556071398	5.054650305677118
d	F_>|S|<_F	ʤ	3.0430081999104406	5.054650305677118
d	F_>|S|<_R	-	1.0297921833594177	5.054650305677118
e	#|S|>	e_s	0.40385770882223765	5.054650305677118
e	#|S|>	ˈa_r	3.9599950783384017	5.054650305677118
e	<|S|#	ˈa_r	0.8633738134135716	5.054650305677118
e	<|S|#	ˈa	3.219733426227887	5.054650305677118
e	<|S|#	ˈa_z	4.16112343514305	5.054650305677118
e	<|S|#	e_s	4.775985427146397	5.054650305677118
e	<|S|>	ˈa	3.095045078540436	5.054650305677118
e	<|S|>	ˈa_r	4.675792761600441	5.054650305677118
e	<|S|>	e_s	4.960712744685925	5.054650305677118
e	<|S|>_N	ˈa	3.056889241843583	5.054650305677118
e	F_<|S|#	ˈa_r	3.511998322882352	5.054650305677118
e_#>	<|S|#	#>	3.032790183406271	5.054650305677118
e_#>	F_<|S|#	#>	4.043720244541694	5.054650305677118
f	#|S|<	f	0.0	5.054650305677118
f	#|S|<_F	f	0.0	5.054650305677118
f	#|S|<_R	f	1.0109300611354235	5.054650305677118
f	F_>|S|#	f	4.761561421361216	5.054650305677118
i	#|S|>	ˈi	2.4361383272484525	5.054650305677118
i	#|S|>	ˈe	2.628317095333266	5.054650305677118
i	#|S|>	i	2.6343788188083486	5.054650305677118
i	<|S|#	ˈi	1.6140107121438128	5.054650305677118
i	<|S|#	ˈi_t	2.4129419948997475	5.054650305677118
i	<|S|#	ˈæ	3.6870421927531405	5.054650305677118
i	<|S|#	ˈi_k	4.001725056097435	5.054650305677118
i	<|S|#	-	4.631941506730981	5.054650305677118
i	<|S|>	ˈi	0.42686409105959083	5.054650305677118
i	<|S|>	ˈe	3.5997244129425283	5.054650305677118
i	<|S|>	-	4.245510809994403	5.054650305677118
i	<|S|>	i	4.295851705628888	5.054650305677118
i	<|S|>	ˈæ	4.817973581717254	5.054650305677118
i	<|S|>_F	ˈi	1.4111850097856473	5.054650305677118
i	<|S|>_F	-	3.4548522124352887	5.054650305677118
i	<|S|>_N	ˈi	1.030146781584052	5.054650305677118
i	<|S|>_R	ˈi	0.4038504765568904	5.054650305677118
i	<|S|>_R	ˈe	3.2904350575855172	5.054650305677118
i	<|S|>_R	-	3.9725168780121782	5.054650305677118
i	F_<|S|#	ˈi_t	1.6900061746230441	5.054650305677118
i	F_<|S|#	-	4.368017919890948	5.054650305677118
i	F_<|S|#	ˈi	4.933882170354547	5.054650305677118
j	#|S|<_F	ʎ	3.0457880514360323	5.054650305677118
j	<|S|<	-	1.409110425099575	5.054650305677118
j	<|S|<	ʎ	1.5116148295885703	5.054650305677118
j	<|S|<	ˈe	3.364832529310557	5.054650305677118
j	<|S|<	ʎ_ɐ	4.926727744397463	5.054650305677118
j	<|S|<_F	-	1.2471973958984037	5.054650305677118
j	<|S|<_F	ʎ	1.724600321921516	5.054650305677118
j	<|S|<_F	ˈe	3.2609833151825787	5.054650305677118
j	F_>|S|#	ʎ	1.0432507232206323	5.054650305677118
j	F_>|S|#	-	3.396863730639861	5.054650305677118
j	F_>|S|#	ʎ_ɐ	3.4598123105123206	5.054650305677118
j	F_>|S|<_F	ʎ	1.7266789510604128	5.054650305677118
j	F_>|S|<_F	-	3.553402007536171	5.054650305677118
j	F_>|S|<_F	ˈe	3.5566672608351197	5.054650305677118
j_ɛ	<|S|>	ˈæ	3.032790183406271	5.054650305677118
k	#|S|<	k	0.010908102945553238	5.054650305677118
k	#|S|<_F	k	0.004337377720650114	5.054650305677118
k	#|S|<_R	k	1.0152674388560736	5.054650305677118
k	>|S|<	k	0.862954675161083	5.054650305677118
k	>|S|<	ŋ_k	3.4052485689601912	5.054650305677118
k	F_>|S|#	k	2.308312450546918	5.054650305677118
k	F_>|S|#	ŋ_k	3.2560911104976893	5.054650305677118
k	F_>|S|<	k	1.2213279731878608	5.054650305677118
k	F_>|S|<	ŋ_k	3.2560911104976893	5.054650305677118
k	F_>|S|<_R	k	3.032790183406271	5.054650305677118
l	#|S|<	ʎ	0.4125613859001328	5.054650305677118
l	#|S|<	-	3.009190091583272	5.054650305677118
l	#|S|<	l	3.9807441498223795	5.054650305677118
l	#|S|<_F	ʎ	0.5134138715811744	5.054650305677118
l	#|S|<_F	-	2.4936623335725643	5.054650305677118
l	<|S|#	l_ɐ	1.1523289880150156	5.054650305677118
l	<|S|#	l	4.150384035464318	5.054650305677118
l	<|S|#	ʎ	4.782466460569383	5.054650305677118
l	<|S|<	l	0.09129437979848287	5.054650305677118
l	<|S|<	ʎ	4.688528899578191	5.054650305677118
l	<|S|<_F	l	0.03581865115334802	5.054650305677118
l	>|S|#	l	0.9412168550473448	5.054650305677118
l	>|S|#	ʎ	2.416137410059145	5.054650305677118
l	>|S|#	l_ɐ	2.9685571121719505	5.054650305677118
l	>|S|#	ʎ_ɜ	3.5945092008851462	5.054650305677118
l	>|S|<_F	l	0.1786782108410342	5.054650305677118
l	>|S|<_F	-	3.916139496308824	5.054650305677118
l	F_>|S|#	l	0.9647535866990442	5.054650305677118
l	F_>|S|#	ʎ	2.3826102666599174	5.054650305677118
l	F_>|S|#	l_ɐ	3.0968048321713924	5.054650305677118
l	F_>|S|#	ʎ_ɜ	3.476885714800345	5.054650305677118
l	F_>|S|<_F	l	1.335254039783207	5.054650305677118
l	F_>|S|<_F	-	3.5596781828839354	5.054650305677118
m	#|S|<	m	0.020603790175056893	5.054650305677118
m	#|S|<_F	m	0.008173742306558112	5.054650305677118
m	<|S|#	m	4.266775183694733	5.054650305677118
m	<|S|<_F	m	3.0393564618997453	5.054650305677118
m	>|S|#	m	3.1606223077362308	5.054650305677118
m	>|S|#	m_ɞ	3.355331681647083	5.054650305677118
m	>|S|#	m_ɐ	3.4667429824773373	5.054650305677118
m	>|S|<	m	0.5351987249524355	5.054650305677118
m	>|S|<_F	m	0.5734365639134562	5.054650305677118
m	F_>|S|#	m_ɐ	3.371304478367821	5.054650305677118
m	F_>|S|#	m_ɞ	3.4521580385286743	5.054650305677118
m	F_>|S|#	m	3.973686299378831	5.054650305677118
m	F_>|S|<_F	m	1.0126023647036226	5.054650305677118
n	#|S|<	n	0.16854492299787668	5.054650305677118
n	#|S|<	-	4.248791066759894	5.054650305677118
n	#|S|<	n_ɐ	4.983808188169913	5.054650305677118
n	#|S|<_F	n	0.02642752288445716	5.054650305677118
n	<|S|#	n	3.067069361128723	5.054650305677118
n	>|S|#	n_ɐ	1.3489867988721178	5.054650305677118
n	>|S|#	n	2.6423575458624504	5.054650305677118
n	>|S|#	-	3.2935670355007574	5.054650305677118
n	>|S|#	n_ɜ	3.754351591143005	5.054650305677118
n	>|S|<	n	0.0670605361179622	5.054650305677118
n	>|S|<	n_ɐ	4.983808188169913	5.054650305677118
n	>|S|<_F	n	2.036166633181929	5.054650305677118
n	F_>|S|#	n_ɐ	0.9679730465177373	5.054650305677118
n	F_>|S|#	-	3.608005040975712	5.054650305677118
n	F_>|S|#	n_ɜ	3.6418875664830175	5.054650305677118
n	F_>|S|#	n	4.922428491716375	5.054650305677118
n	F_>|S|<	n	1.0340089312529657	5.054650305677118
o	#|S|#	ˈɒ_s	4.074120863230704	5.054650305677118
o	#|S|#	ˈe_ʎ	4.991113363374936	5.054650305677118
o	#|S|#	ˈɒ	4.991113363374936	5.054650305677118
o	#|S|>	ˈa_l	2.101680951145854	5.054650305677118
o	#|S|>	ˈe_ʎ	4.280009336213677	5.054650305677118
o	#|S|>	ˈɒ	4.758224930265596	5.054650305677118
o	<|S|#	ˈe_ʎ	0.6175672324310002	5.054650305677118
o	<|S|#	ˈa_l	2.7481385843796673	5.054650305677118
