Phone1	Phone2	PMI
ɡ	ɡ	6.626840973401686
ˈɐ̃	ˈɨ_n	6.240870240684822
b	b	6.044778386619553
v	v	5.705881928787427
ˈõ	ˈu_n	5.692517488151017
l	l	5.511751085130789
f	f	5.320053562401501
d	d	5.23734617645719
u	u	5.0620263201072095
ʒ	ʤ	5.000314479269024
ˈu	ˈu	4.964554882251737
j	p	4.940474146721255
ˈi	ˈi	4.852035895889052
m	m	4.829436239329941
p	p	4.6256416608997935
ˈo	ˈo	4.378285563468841
ɾ	r_e	4.370335894062297
k	k	4.259769336172125
s	ʧ	4.177330328899425
ʃ	s	4.14703856808002
ˈe	ˈe	4.117098684130966
ʒ	ʒ	4.054760960361416
ˈa	ˈa	4.033652030923246
n	n	3.987122588129106
β	p	3.931365277138122
ð	t	3.875252551461307
ˈɔ	o̯ˈa	3.8535155136330745
ɣ	k	3.840266874893778
t_u	t	3.681555368557088
ˈɐ_j	ˈi	3.675840094670982
ˈɛ	j_ˈe	3.6004335101604514
ˈe	d_ˈe	3.552356100559974
ɐ	a	3.5177659365073835
v	b	3.4996690241550046
ɐ	ə	3.483080504027732
ɣ_u	k	3.408964817482785
s	s	3.40425563384444
t	t	3.3819901801866945
ˈɔ	ˈo	3.328855648746873
ɫ	l	3.274276485617022
ˈɐ	ˈa	3.229685804427619
s	ʃ	3.218712687577982
ð_u	t	3.1936122739581885
ɐ	n_ə	3.1226733129287485
t	n_t	2.775029410115583
ˈɛ	ˈa	2.7519441622818017
ɨ	e	2.7326227719484883
ɲ	n	2.7299478179834877
d	z	2.7222252287609936
<#_i	<#	2.648924563403298
ˈɐ̃	ˈɨ	2.6385253387589933
ˈẽ	ˈi_n	2.5858692346496643
ʃ	f_l	2.5460590740375943
ˈo	o̯ˈa	2.47212645480876
t	ʦ	2.4535838642281416
s	r_s	2.3929074229438623
#>	j_#>	2.363159673201514
<#	<#_j	2.363159673201514
ʁ	r	2.363117767504037
ɾ	r	2.244980851590645
ˈo	ˈu	2.234319689930756
z	ʧ	2.163975511306709
ˈɛ	ˈe	2.1214074523947244
ˈɐ	ˈe	2.04677929779661
ʃ	ʧ_e	1.986501735814907
ˈe	e̯ˈa	1.9800489353193589
ˈɛ	e̯ˈa	1.9594314960066923
ˈõ	ˈu	1.953866718242024
v	w	1.9231251353260737
k_u	k	1.8551410711259304
ɣ	ɡ	1.834840529820672
#>	r_#>	1.8305016353742605
ˈo	ˈu_n	1.741790397065254
t	p_t	1.689329185506094
ɲ_u	n	1.6815151510643287
ɨ	i	1.6780487103776722
n_u	n	1.675565682385518
ɲ	m_n	1.4572653454181093
ʒ	ʤ_ˈi	1.454376893140742
ˈe	ˈi	1.4541296070761682
v	v_e	1.4331613601663888
w	w	1.3982118643743249
s_u	s	1.393367741263468
v_ˈa	ˈa	1.3546976921408935
ˈɐ̃	j_n	1.3105944772953435
p	p_j	1.2902601937163627
w	b	1.2810274526778391
ɨ	ə	1.2765308789326453
l_u	l	1.2387963066159688
ˈẽ	ˈɨ_n	1.2213826223556752
ɫ	r_e	1.1667948679376166
ʎ	j	1.1467342958357942
ˈo	o̯ˈa_m	1.1135577593455432
i_ʃ	s	1.053412146336266
u	ə	1.0268021139576522
j	ʃ	1.020435581159394
ˈɔ_ʃ	ˈo	1.01659004413822
ð	d	0.9978652709294338
s_u	ʦ	0.9874871044404442
u	o	0.9761211713603594
ˈa	l_ˈa	0.9616901833017832
ɲ	j	0.9596619564909196
ˈĩ	ˈi	0.9104279351551756
ˈẽ	ˈi	0.8800273164661656
ˈɐ	j	0.8313190810491946
u	w	0.8287280525271182
j	t	0.7676016277987415
ˈẽ	n	0.728112414957498
<#	<#_z	0.6987629225325922
ʃ	ʃ	0.6966704904961962
ʃ_#>	#>	0.6930966892649811
ʃ	j	0.6473251137483793
u	e	0.6434300269989581
<#_ʃ	<#	0.6217048913556338
ɾ	e_r	0.6143058475778893
w̃_#>	#>	0.5537348907787089
w̃	e	0.5351826302189742
ˈɔ	ˈu	0.4943544868629291
ˈɐ̃	n	0.4316129692464502
ˈe	e	0.4192331516202512
#>	n_#>	0.341529004099197
ɐ	e	0.3030578574072289
ˈe	ˈa	0.2613483008345368
ɐ	ˈa	0.1644966664412202
#>	e_#>	-2.0028553265100237
u_#>	#>	-1.864914050075073
