Phone1	Phone2	PMI
ʋ	<#_w	7.943
z̩	ʐ̩	7.498
ɕ	ɕ	7.295
kʰ	kʰ	7.295
ʦ	ʦ	7.1
<#_m	m	7.1
pʰ	pʰ	6.993
l	l	6.939
k	k	6.905
tʰ	tʰ	6.744
p	p	6.736
ʊ	ʊ	6.67
cʰ	ʨʰ	6.663
t	t	6.629
c	ʨ	6.574
n_a	n_a	6.471
ʦ	ʈ͡ʂ	6.443
ʦʰ	ʦʰ	6.41
s	s	6.182
ʦʰ	ʈ͡ʂʰ	6.174
s	ʂ	6.115
i_n	i_ŋ	6.007
m	m	6.005
e	o	5.97
tʰ	t	5.738
f	f	5.67
o	ɔ	5.26
i	i	5.208
u	u	5.184
ŋ	ŋ	5.088
ɲ	ʐ	5.023
k	ʨ	5.004
u	ə	4.856
j	ɥ	4.79
ʨʰ	ʨʰ	4.627
j	j	4.484
p	f	4.478
⁵³	⁵¹	4.392
ɛ	e	4.38
ç	ʨʰ	4.367
n	n	4.35
w	w	4.316
ɛ	ɛ	4.263
³¹	²¹⁴	4.227
ɔ	ɑ	4.173
f	x	3.996
ʋ	w	3.959
o	a	3.937
⁴⁴	⁵⁵	3.833
t	ʈ͡ʂ	3.78
a	ɑ	3.641
<#_ŋ	<#_w	3.506
a	a	3.504
h	x	3.503
a	ɤ	3.489
<#	<#_w	3.338
f	x_w	3.333
<#_i	<#_i	3.239
f_a	f_a	3.218
ɔ	a	3.2
i	e	3.189
ŋ_⁵³	ŋ_⁵¹	3.091
m	n	3.047
<#_n	<#_n	3.023
w_⁴⁴	w_⁵⁵	3.019
a_ŋ	ɤ_ŋ	3.002
o	w_ɔ	2.947
¹	⁵⁵	2.881
ʊ	u	2.779
¹¹	³⁵	2.779
ɔ	ɔ	2.768
a	ɛ	2.762
i_m	i_n	2.743
i	y	2.66
⁵	⁵¹	2.61
a_j	a_j	2.566
<#	<#	2.533
u	o	2.423
w_¹¹	w_³⁵	2.301
<#_i	ɤ	2.237
<#	m	2.227
a_m	a_n	2.214
i	<#_i	2.21
n	<#_n	2.065
o	w	2.049
ɲ	n	2.028
¹	⁵¹	1.993
<#_i	i	1.946
ɔ_k̚	ɔ	1.933
ɔ	w	1.911
i	o	1.89
<#_i	ɻ	1.836
ɔ	w_a	1.711
<#_n	n	1.52
i	i_ŋ	1.39
ŋ	<#_w	1.342
u_t̚	u	1.328
i	ɤ	1.181
n	n_a	1.169
a	n_a	1.084
i	j	1.059
i_n	i	1.052
u	w	0.971
<#_ŋ	w	0.963
k̚_¹	w_⁵¹	0.935
i	j_o	0.905
ɔ	w_ɔ	0.825
i	ɻ	0.78
n	ŋ	0.766
¹	w_⁵¹	0.744
n	i_ŋ	0.705
a	i	0.677
⁴⁴	²¹⁴	0.658
u	o_w	0.631
j	i	0.529
m	<#_w	0.509
f	f_a	0.495
i_n	ŋ	0.469
<#	<#_i	0.419
ɛ_t̚	e	0.353
w	w_⁵⁵	0.303
w	w_³⁵	0.303
ɔ_k̚	w_ɔ	0.295
n_a	a	0.293
<#	<#_n	0.282
a_ŋ	ɤ	0.237
ŋ	ŋ_⁵¹	0.182
j	a	0.124
f_a	f	0.122
n_a	n	0.104
⁵³	ŋ_⁵¹	0.034
a	f_a	0.023
ŋ	ɤ_ŋ	-0.013
a	j	-0.025
i_m	i	-0.093
j_a	i	-0.128
m	i_n	-0.158
i	i_n	-0.158
<#	ɻ	-0.208
i	e_j	-0.244
⁴⁴	w_⁵⁵	-0.25
ɔ_k̚	w	-0.289
⁵³	⁵⁵	-0.299
ŋ_⁵³	ŋ	-0.3
a_ŋ	ŋ	-0.3
a	ɤ_ŋ	-0.316
ŋ	ɤ	-0.35
a_j	j	-0.408
a_m	a	-0.445
a_j	a	-0.445
f_a	a	-0.463
j	a_j	-0.517
<#	ɤ	-0.541
w_⁴⁴	w	-0.555
w_¹¹	w	-0.555
ŋ_⁵³	⁵¹	-0.592
k̚	ɔ	-0.612
<#	w	-0.645
i	ŋ	-0.669
i_m	n	-0.683
a_m	n	-0.683
m	a_n	-0.686
k̚_¹	⁵¹	-0.687
a	a_j	-0.703
w_⁴⁴	⁵⁵	-0.746
<#	i	-0.874
t̚_¹	⁵⁵	-0.882
a	a_n	-0.898
m	w	-0.932
m	i	-0.995
¹¹	w_³⁵	-1.001
ʋ	<#	-1.067
<#_m	<#	-1.067
<#_ŋ	<#	-1.109
<#_i	<#	-1.112
k̚	w_⁵¹	-1.152
<#_n	<#	-1.156
a	ŋ	-1.177
ŋ	w	-1.201
<#	n	-1.221
m	a	-1.317
w_¹¹	³⁵	-1.464
n	i	-1.486
i	n	-1.609
k̚	w	-1.674
k̚	j	-1.8
f	w	-1.885
m	<#	-2.001
n	<#	-2.114
a	n	-2.145
n	a	-2.205
k̚	w_ɔ	-2.363
a	f	-2.967
f	a	-3.08
i	<#	-3.198
ŋ	<#	-3.273
k̚_¹	w	-4.039
⁵³	ŋ	-inf
⁴⁴	w	-inf
ŋ	⁵¹	-inf
¹¹	w	-inf
¹	w	-inf
w	⁵⁵	-inf
w	³⁵	-inf
t̚	⁵⁵	-inf
t̚	u	-inf
t̚	e	-inf
k̚	⁵¹	-inf
