Phone1	Phone2	PMI
l_s	l_s	10.898
p_#>	p_#>	10.898
e_n	e_n	10.508
a_s	a_ʧ	10.508
<#_a	<#_a	10.313
p_j	p_l	10.231
r_t	r_t	10.174
r_ˈa	r_ˈa	9.595
<#_ˈa	<#_ˈa	9.595
t_a	t_e	9.576
<#_t	<#_t	9.488
<#_r	<#_r	9.1
ʧ	l_i	8.878
r_n	ˈa_r	8.841
#>	p_#>	8.693
e_r	r_i	8.589
j	p_l	8.114
e_r	a_r	7.684
ˈɔ	w_ˈɛ	7.62
ˈu	w_ˈi	7.504
ˈi	ˈi_ŋ	7.445
t_ˈø	d_ˈu	7.271
s_k	s_k	7.271
ˈe_n	ˈe_n	7.271
r_ˈɛ	r_ˈeː	7.246
a_m	a_m	7.246
s_i	ʧ_i	7.246
ˈa_m	ˈa_m	7.246
ˈa_r	ˈaː_r	7.246
<#_o	<#_o	7.246
<#_ˈø	ˈɔ	7.197
e	e_n	7.147
k_r	k_r	7.083
a_l	a_l	7.083
d_ˈa	d_ˈaː	7.076
r_ˈi	r_ˈi	7.076
e	r_i	7.059
p	p_#>	7.058
ˈi_a	ˈi_e	7.051
s_ˈi	s_ˈe	7.051
ɲ	ɲ	6.961
ˈa_s	ˈa_ʧ	6.944
ˈu_#>	ˈo_ŋ_#>	6.934
ˈo	w_ˈa	6.925
p	p_l	6.919
n	e_n	6.898
n	<#_ɲ	6.898
a_n	a_n	6.882
ɡ	ɡ	6.789
ˈɛ	j_ˈɛ	6.76
b	b	6.757
<#	<#_ɲ	6.733
s_a	ʧ_e	6.718
i	ʧ_i	6.718
ˈa_s	ˈa_s	6.523
z	ʤ	6.515
<#	<#_r	6.507
ˈe_#>	ˈi_#>	6.498
ˈu	ˈoː	6.431
l_ˈɛ	l_ˈe	6.396
l	l_s	6.377
t	r_t	6.372
<#	<#_t	6.323
t	t_e	6.189
z	z	6.174
e	a_r	6.155
<#	<#_a	6.148
a_s	ʧ	6.137
t	<#_t	6.101
s	l_s	6.074
s	a_ʧ	6.074
o	u	6.066
o	o	6.058
ˈy	ˈuː	6.021
w	w	6.021
r	r_i	6.005
<#_n	<#_n	6.002
f_j	f	5.986
ʧ	k_l	5.969
<#	<#_ˈa	5.959
r	r_t	5.954
ʤ	ɟ	5.922
r	<#_r	5.867
f	f	5.858
<#_a	a	5.838
a_s	a	5.838
a	a_ʧ	5.734
d	d	5.665
ˈy	ˈu	5.622
p	p	5.6
p_#>	p	5.6
p_j	p	5.6
#>	ˈo_ŋ_#>	5.59
ʋ	v	5.577
<#_ˈø	v	5.577
f	v_i	5.532
m	m	5.52
ˈu	ˈo_ŋ_#>	5.497
ˈo	ˈo	5.454
o	<#_o	5.448
a	t_e	5.413
ˈø	ˈuː	5.382
ˈa	r_ˈa	5.381
r	r_ˈa	5.375
ˈa	<#_ˈa	5.325
ˈɔ	w	5.32
i	i	5.316
ˈø	ˈu	5.297
ŋ	ŋ	5.28
<#_ˈu	ˈoː	5.256
e_n	n	5.223
ˈe	ˈe_n	5.213
ˈɔ	ˈa_w	5.183
r_ˈɛ	ˈeː	5.156
a	<#_a	5.15
k	k	5.117
r	a_r	5.1
ˈe	ˈiː	5.035
n	n	5.031
ˈø	ˈɔ	5.021
ˈø	d_ˈu	4.988
k	c	4.976
ˈɛ	ˈɛ	4.957
ˈi	ˈi	4.906
<#_o	o	4.897
l_s	s	4.888
s_ˈi	s	4.888
z	<#_j	4.886
d	d_ˈaː	4.862
n	ˈa_r	4.841
t_a	t	4.826
<#_t	t	4.826
r_t	t	4.826
ˈi	r_ˈi	4.799
ˈi	s_ˈe	4.794
ˈi	ˈi_e	4.794
ˈɔ	ˈɔ	4.787
ˈa_s	ˈa	4.779
r_n	ˈa	4.779
r_ˈa	ˈa	4.779
<#_ˈa	ˈa	4.779
ˈɛ	r_ˈeː	4.765
t	t	4.757
ˈu	ˈo	4.743
ˈi	ˈiː	4.737
m	a_m	4.674
m	ˈa_m	4.674
e_r	i	4.667
#>	ˈi_#>	4.626
n	ˈe_n	4.605
k	s_k	4.541
n	<#_n	4.541
ˈɛ	j	4.54
<#	<#_o	4.534
ˈa	ˈaː	4.519
r_n	r	4.491
e_r	r	4.491
<#_r	r	4.491
r_ˈa	r	4.491
r_t	r	4.491
ˈɛ	ˈe	4.472
r	r	4.466
l_s	l	4.451
p_j	l	4.451
s	s	4.444
ˈe	ˈi_#>	4.439
e_n	e	4.394
t_a	e	4.394
l	l	4.389
t_ˈø	ˈu	4.343
t	d_ˈu	4.337
ʧ	i	4.296
j	j	4.287
s_ˈi	ˈe	4.287
e_r	a	4.285
k	k_r	4.278
ˈe	ˈi	4.263
<#	<#_n	4.257
n	a_n	4.215
l_ˈɛ	ˈe	4.209
ˈe_n	ˈe	4.205
ˈe	ˈe	4.166
s	ʧ	4.144
e	i	4.141
ˈa	ˈa	4.135
ˈɔ	w_ˈa	4.112
ˈɛ	l_ˈe	4.11
r	r_ˈeː	4.077
r	ˈaː_r	4.077
s	s_k	4.076
ˈa	ˈa_ʧ	4.073
ˈe	ˈi_n	4.065
ˈa	ˈaː_r	4.05
ˈa	ˈa_m	4.05
s_i	ʧ	4.049
ˈo	w	4.048
l	a_l	4.048
s	ˈa_ʧ	4.039
r	ˈa_r	4.036
s	ʧ_i	4.033
e	v_i	4.015
ˈa_r	ˈaː	4.003
a	e	3.999
d_ˈa	ˈaː	3.985
<#	<#_j	3.975
a_l	a	3.949
ˈu_#>	ŋ	3.943
ˈɔ	ˈɛ	3.942
ˈu_#>	ˈo	3.884
a_m	a	3.882
r	k_r	3.88
ˈa	d_ˈaː	3.88
ʧ	l	3.872
s_k	k	3.866
a_n	a	3.846
s	s_ˈe	3.838
s	ʧ_e	3.838
r	r_ˈi	3.838
k_r	k	3.831
t_ˈø	d	3.827
d_ˈa	d	3.827
a	a_m	3.813
ˈa_s	ʧ	3.77
<#_ˈu	v	3.764
ˈi_a	ˈi	3.749
s_a	ʧ	3.716
ˈe_#>	ˈi	3.71
ˈø_l	ˈi	3.71
r_ˈi	ˈi	3.71
a_m	m	3.668
ˈa_m	m	3.668
ˈa	ˈa_s	3.66
f_ˈa	f_ˈa	3.652
s_t	s_t	3.652
ˈe_z	ˈɛ_z	3.652
ˈe_s	ˈiː_s	3.652
ˈe_l	ˈi_l	3.652
s	ˈa_s	3.643
a	a_l	3.629
j_#>	j_#>	3.626
ŋ	n	3.621
ˈɛ_t	ˈɛ_t	3.62
s_p	s_p	3.62
ˈa_l	ˈaː_l	3.62
a	ʧ_e	3.618
a	ˈi_e	3.618
j	l	3.572
l	l_ˈe	3.557
s_i	i	3.548
ˈi	ŋ	3.538
j	f	3.536
i	ʧ	3.521
j	p	3.483
a	a	3.473
<#_n	n	3.468
ˈe_n	n	3.468
a_n	n	3.468
ˈa_t	ˈa_t	3.457
l_t	l_t	3.457
a	a_n	3.442
f_j	f_l	3.431
ˈɛ_r	ˈɛ_r	3.431
ˈi_#>	ˈiː_#>	3.425
ˈe_l	ˈiː_l	3.425
ˈa	ˈa_ŋ	3.406
#>	p	3.396
ˈu	w	3.351
ˈe_r	ˈe_r	3.318
ˈo_s	ˈo_s	3.318
t_ˈa	t_ˈaː	3.318
s_ˈi	s_i	3.318
ˈa_#>	ˈa_ŋ_#>	3.309
#>	j_#>	3.293
