Phone1	Phone2	Surprisal
b	b̥	0.202
b	b̥_j	2.937
d	ð̞ˠ	0.842
d	ə	2.396
d	-	2.554
d	lˀ	3.613
f	f	0.144
f	lˀ	3.397
h	h	0.181
h	h_ˈɛː	3.083
i	-	1.0
i	i	1.0
j	-	0.0
k	ə	1.737
k	ɡ̊	2.018
k	-	2.387
k	j	2.735
k	w	3.162
kʰ	kʰ	0.0
l	l	0.0
m	m	0.197
m	mˀ	3.713
m	m_ˈɔː	4.287
n	n	0.55
n	n_ə	2.783
n	nˀ	2.814
n	kʰ_n	5.079
n_d	nˀ	0.266
n_d	n	2.569
oʊ̯	-	0.0
p	b̥_ə	0.608
p	b̥	1.539
pʰ	pʰ	0.0
s	s	0.023
s	ɕ	5.995
t	d̥	0.0
tʰ	ʦʰ	0.0
v	w	0.668
v	w_ə	1.433
w	ʋ	0.383
w	-	2.843
w	ˈo	3.412
w_ˈɔ	ʋ	0.0
z	s_ə	0.0
ð_ɚ	ɐ	0.0
ŋ	ŋˀ	0.593
ŋ	ŋ	1.569
ŋ_k	ɡ̊_ə	0.0
ə	-	0.0
ɚ	ɐ	0.0
ɪ	-	0.0
ɫ	lˀ	1.007
ɫ	l	1.576
ɫ	ˈʌ	2.58
ɫ_d	lˀ	0.0
ɹ	ʁ	1.063
ɹ	ɐ	2.081
ɹ	ɐˀ	2.822
ɹ	ʁ_ˈœ	3.434
ɹ	ˈɑ	4.283
ɹ_n	ɐˀ_n	0.0
ɾ	-	0.0
ʃ	s_ɡ̊	0.0
ʔ	ð̞ˠ_ə	0.925
ʔ	-	1.079
ʤ	ɡ̊	0.0
ʧ	-	0.0
ˈaɪ̯	ˈiˀ	1.774
ˈaɪ̯	ˈe	1.965
ˈaɪ̯	-	2.803
ˈaɪ̯	ˈiː	3.469
ˈaɪ̯	ˈuˀ	3.469
ˈaɪ̯	ˈyː_w	3.475
ˈaɪ̯	ˈi	4.728
ˈaʊ̯	ˈuˀ	0.702
ˈaʊ̯	ˈoˀ	2.368
ˈaʊ̯	ˈu	2.385
ˈeɪ̯	-	1.604
ˈeɪ̯	ˈæ	1.914
ˈeɪ̯	j	2.302
ˈeɪ̯	ˈæˀ	2.302
ˈi	-	1.876
ˈi	ˈøː	2.401
ˈi	ˈyˀ	2.603
ˈi	ˈɛˀ	3.16
ˈi	ˈœˀ	3.38
ˈi	ˈɔˀ	3.471
ˈi	ˈøˀ	3.726
ˈi_ʔ	ð̞ˠ	0.0
ˈoʊ̯	-	0.97
ˈoʊ̯	ˈeˀ	1.03
ˈu	-	0.708
ˈu	ˈoˀ	2.102
ˈu	ɡ̊	2.69
ˈæ	ˈæ	1.111
ˈæ	-	1.867
ˈæ	ˈɛ	1.928
ˈɑ	-	1.433
ˈɑ	ˈɛ	1.474
ˈɑ	ˈæ	1.891
ˈɑ_ɹ	ˈɑˀ	0.0
ˈɔ	ˈo	0.848
ˈɔ	-	1.17
ˈɛ	-	1.489
ˈɛ	ˈe	2.213
ˈɛ	ˈɛ	2.66
ˈɛ	ˈeˀ	2.983
ˈɛ	ˈøˀ	3.663
ˈɛ	ˈœː	3.956
ˈɛ_d	ˈœˀ_ð̞ˠ	0.0
ˈɛə̯	-	1.0
ˈɛə̯	ˈæ	1.0
ˈɝ	ɐˀ	0.0
ˈɪ	ˈe	1.794
ˈɪ	ˈø	2.257
ˈɪ	ˈiˀ	2.889
ˈɪ	ˈɛ	2.947
ˈɪ	-	3.664
ˈɪ	ˈeˀ	4.239
ˈɪ	ˈy	4.239
ˈɪ	ˈœ	4.239
ˈʊ	ˈoˀ	1.0
ˈʊ	ˈu	1.0
ˈʌ	ˈu	1.465
ˈʌ	ˈʌ	2.378
ˈʌ	ˈɔ	2.559
ˈʌ	-	3.217
ˈʌ	ˈœ	3.333
ˈʌ	ˈuː	3.859
ˈʌɪ̯	-	0.422
ˈʌɪ̯	ˈɑ	1.981
θ	ʦʰ	0.418
θ	ð̞ˠ	2.232
θ	ʨ	4.7
