Phone1	Phone2	Surprisal
aː	ˈu	0.0
âɪ̯	-	0.0
âʊ̯	ˈo_n	0.0
âː	-	0.0
ǎː	ˈɔ	1.202
ǎː	ˈo	1.56
ǎː	ˈɛ	2.145
b	b	0.0
bʲ	b	0.0
d	d	0.563
d	d̥	1.631
d_ɐ	ˈo	0.0
dʲ	ʥ	0.0
eː	a	0.997
eː	-	1.003
ěː	a	0.0
iə̯	-	0.0
iː	-	0.0
îː	ˈi	0.0
ǐə̯	-	0.0
ǐː	u	0.0
j	j	0.0
k	k	0.561
k	-	1.633
kʲ	-	1.0
kʲ	k	1.0
lʲ	l	1.078
lʲ	l_ɛ	1.914
lʲ	-	1.938
m	m	0.0
mʲ	mʲ	0.474
mʲ	m	1.836
m̌_b	b̥	0.0
n	n	0.303
n	-	2.401
nʲ	-	0.487
nʲ	ɲ	1.803
ň	-	0.0
oː	ˈa	0.0
ôː	ˈa	0.0
ǒː	ˈa	0.0
p	-	0.0
pʲ	p	0.585
pʲ	pʲ	1.585
r	ʀ	0.0
rʲ	ʀʲ	0.708
rʲ	ʀ	1.367
s	ɔ	1.14
s	d̥	2.853
s	ɪ	2.853
s	s	2.87
s	-	2.914
sʲ	s	0.361
sʲ	-	2.177
t	t	0.786
t	-	1.251
tʲ	ʨ	0.782
tʲ	-	1.257
tʲ_ɪ	ʨ	0.0
uː	ˈɪ	0.0
ûə̯	ˈa	0.0
ûː	ˈɪ	0.971
ûː	ˈu	1.03
v	w	0.814
v	ɥ	2.048
v	-	2.402
vʲ	-	1.429
vʲ	ɥ	1.929
vʲ	w	2.305
vʲ	ɥ_ˈe	2.611
z	ˈɔ	0.0
æ̌ː	-	0.243
æ̌ː	e	2.687
ŋ	-	0.0
ŋʲ	ʨ	0.0
ɐ	ˈɔ	2.0
ɐ	-	2.005
ɐ	ˈu	2.18
ɐ	a	3.263
ɐ	i	3.687
ɐ	ˈo	3.687
ɐ	o	5.58
ɐ_s	ɪ	0.0
ɐɪ̯	ˈe	0.0
ɐʊ̯	ˈu_x	0.0
ɕ	s	0.49
ɕ	-	1.795
ɛ	-	0.586
ɛ	ˈe	1.583
ɛɪ̯	ˈi	0.0
ɛ̂ʊ̯	ˈu	0.0
ɡ	ɦ	0.0
ɡ_ɐ	x	0.0
ɡʲ	ʒ	0.52
ɡʲ	-	1.724
ɪ	-	0.46
ɪ	ˈe	1.872
ɪ_ř	ˈɔ_ʀ	0.0
ɫ	w	0.0
ɫ̌	l	0.0
ʃ	s	0.69
ʃ	x	1.395
ʊ	-	0.0
ʑ	z	0.0
ʒ	z	0.73
ʒ	ɦ	1.332
ˈɐ	a	0.0
ˈɛ	ˈɛ_z̥	0.0
ˈɪ	-	0.449
ˈɪ	ˈɔ	1.904
ˈɪ_s	ɔ	0.0
ˈʊ	-	1.585
ˈʊ	kʲ_i	1.585
ˈʊ	ˈu	1.585
