Phone1	Phone2	PMI
ˈɔːu̯_w	ˈʊ_t	11.764
v_ʊ_ɹ_#>	b_#>	11.745
v_a	b_n	11.247
<#_ɹ	<#_ʀ	10.925
s_t	s_t	10.649
ˈɛːi̯_j	ˈɔɪ̯_t	10.56
p_a	f_n	10.498
<#_kʰ	<#_k	10.399
<#_ˈeː	<#_ˈɛ	10.253
n_d̥	n_t	10.142
t_ʊ_ɹ_#>	s_#>	10.142
<#_b̥	<#_b	10.084
<#_l	<#_l	10.024
<#_n	<#_n	9.948
<#_d̥	<#_t	9.922
<#_ɡ̊	<#_ɡ	9.776
n_d̥	n_d	9.701
s_#>	z_#>	9.634
<#_m	<#_m	9.559
<#_tʰ	<#_ʦ	9.333
<#_tʰ	<#_d	9.259
nː	n_ə	9.14
<#_f	<#_f	8.914
<#_v	<#_v	8.867
<#_s	<#_z	8.743
<#_h	<#_h	8.679
ɹ_#>	ʀ_#>	8.169
<#_s	<#_ʃ	8.019
ɡ̊_l	ɡ_l	7.933
ˈʊ̯iː_t	ˈaɪ̯_s	7.933
ˈʊ̯iː_ɹ_ʊ	ˈaɪ̯_ə	7.872
ˈa_ɹ	ˈa_ʀ	7.645
a_#>	n_#>	7.584
ˈɛːa̯_ɹ	ˈɪ_ʀ	7.556
<#_ˈɛ	<#_ˈɛ	7.449
<#	<#_ˈɪ	7.337
t_a	s_n	7.242
ˈʊ_ŋ	ˈʊ_ŋ	7.166
ˈøː_t	ˈɪ_s	7.092
<#_ˈa	<#_ˈa	7.092
s_k_ʊ_ɹ_#>	ʃ_#>	6.915
ɹ_#>	m_#>	6.878
k_ʊ_ɹ_#>	χ_#>	6.847
ɹ_ˈʊ̯iː	ʀ_ˈaɪ̯	6.782
ˈaːi̯	ˈɛɪ̯	6.705
l_ʊ_ɹ_#>	l_#>	6.565
ɡ̊_a_#>	ɡ_#>	6.559
ʰt	s	6.383
<#	<#_v	6.246
t_l̥	l	6.229
ˈʉːu̯	ˈɔɪ̯	6.199
ˈɔ̯aː	ˈɔ	5.664
ʰtː	χ_t	5.645
ˈʊ̯iː	ˈaɪ̯	5.621
m	m_ə	5.526
<#	<#_j	5.376
ˈʊ	ˈʊ	5.178
kʰ_v	v	5.086
ˈɪ	ˈɪ	5.046
ˈeː	ˈɛ	5.04
ɪ	ə	4.872
ˈa	ˈa	4.849
ɡ̊	ɡ	4.803
ʊ_ɹ_#>	k_#>	4.749
l	l	4.651
ˈɛ	ˈɛ	4.594
ʊ_ɹ_#>	#>	4.538
ˈiː_v	b	4.524
#>	d_#>	4.501
ˈai̯	ˈɛɪ̯	4.369
ˈʊ_t	ˈɔ	4.203
ˈɛːa̯	ˈa	4.2
ˈɛːa̯	ˈɔ	4.186
#>	n_#>	4.17
#>	t_#>	4.085
ɹ_m_ʊ	ʀ_ə	3.979
ŋ_ɡ̊	n_ɪ	3.97
ɹ_a	ʀ	3.935
ɡ̊_ʊ	ɡ_ə	3.934
ɹ_m	ʀ_ɛ	3.817
ɹ_ʈ	ʀ_ʦ	3.817
l_ˈɔːu̯	l_ˈʊ	3.804
ˈɪ_ŋ	ˈɪ_ŋ	3.804
ˈʊ̯iː_#>	ˈɪ_n_#>	3.661
ʊ_ɹ_#>	t_#>	3.605
s_t	ʃ_t	3.581
ˈʊ_t	ˈɔ_l	3.558
ˈɔ	ˈɛ	3.548
m_a	m_ə	3.544
ɹ	ʀ	3.534
