Phone1	PhonEnv	Phone2	Surprisal
b	#|S|	b	0.0
b	#|S|<	b	0.0
b	#|S|<_F	b	0.0
b	#|S|<_R	b	0.0
b	#|S|F	b	0.0
b	#|S|R	b	0.0
b	|S|<	b	0.0
b	|S|<_F	b	0.0
b	|S|<_R	b	0.0
b	|S|F	b	0.0
b	|S|R	b	0.0
d	#|S|	d	0.544
d	#|S|	θ	4.392
d	#|S|<	d	0.59
d	#|S|<	θ	4.807
d	#|S|<_F	d	0.505
d	#|S|<_R	d	0.505
d	#|S|F	d	0.485
d	#|S|F	θ	4.807
d	#|S|R	d	0.485
d	#|S|R	θ	4.807
d	>|S|	d	0.544
d	>|S|	θ	1.67
d	>|S|<	d	0.59
d	>|S|<	θ	1.575
d	|S|<	d	0.544
d	|S|<	θ	3.129
d	|S|<_F	d	0.485
d	|S|<_F	θ	4.807
d	|S|<_R	d	0.485
d	|S|<_R	θ	4.807
d	|S|F	d	0.454
d	|S|F	θ	4.392
d	|S|R	d	0.454
d	|S|R	θ	4.392
d̥	>|S|	θ	1.771
d̥	>|S|	d_s	2.356
d̥	>|S|	θ_s	2.356
d̥	>|S|	d_u	3.356
d̥	>|S|	θ_u	3.356
d̥	>|S|#	θ	1.796
d̥	>|S|#	d_s	2.381
d̥	>|S|#	θ_s	2.381
d̥	>|S|#	d_u	3.381
d̥	>|S|#	θ_u	3.381
d̥	F_>|S|	θ	1.126
d̥	F_>|S|	d_s	1.216
d̥	F_>|S|	θ_s	4.17
d̥	F_>|S|#	θ	1.1
d̥	F_>|S|#	d_s	1.17
d̥	F_>|S|#	θ_s	4.492
d̥	F|S|	θ	1.17
d̥	F|S|	d_s	1.295
d̥	F|S|	θ_s	3.755
d̥	F|S|	d_u	4.755
d̥	F|S|	θ_u	4.755
d̥	F|S|#	θ	1.126
d̥	F|S|#	d_s	1.216
d̥	F|S|#	θ_s	4.17
d̥	|S|#	θ	1.771
d̥	|S|#	d_s	2.356
d̥	|S|#	θ_s	2.356
d̥	|S|#	d_u	3.356
d̥	|S|#	θ_u	3.356
j	#|S|	j	0.263
j	#|S|	l	2.585
j	#|S|<	j	0.193
j	#|S|<	l	3.0
j	>|S|	l	1.0
j	>|S|	j	1.848
j	>|S|#	j	3.0
j	>|S|#	l	3.0
j	>|S|<	j	1.415
j	>|S|<	l	1.415
j	>|S|>	l	0.193
j	>|S|>	j	3.0
j	F_>|S|	l	1.0
j	F_>|S|	j	1.678
j	F_>|S|<	j	1.0
j	F_>|S|<	l	3.322
j	F_>|S|>	l	0.152
j	F_>|S|>	j	3.322
j	F|S|	l	1.0
j	F|S|	j	1.585
j	F|S|<	j	1.0
j	F|S|<	l	3.0
j	F|S|>	l	0.193
j	F|S|>	j	3.0
j	|S|#	j	2.585
j	|S|#	l	2.585
j	|S|<	j	0.819
j	|S|<	l	1.737
j	|S|>	l	0.263
j	|S|>	j	2.585
k	#|S|	k	2.1
k	#|S|	ɡ_s	3.322
k	#|S|<	k	2.515
k	#|S|<	ɡ_s	3.737
k	#|S|<_F	k	2.837
k	#|S|<_F	ɡ_s	4.059
k	#|S|<_N	k	2.837
k	#|S|<_N	ɡ_s	4.059
k	#|S|F	k	2.515
k	#|S|F	ɡ_s	3.737
k	#|S|N	k	2.515
k	#|S|N	ɡ_s	3.737
k	>|S|	k	0.515
k	>|S|	ɡ_s	1.737
k	>|S|#	k	0.728
k	>|S|#	ɡ_s	1.335
k	>|S|<	k	0.112
k	>|S|<	ɡ_s	3.737
k	F_>|S|	k	0.112
k	F_>|S|	ɡ_s	3.737
k	F_>|S|#	k	0.089
k	F_>|S|#	ɡ_s	4.059
k	F_>|S|<	k	0.089
k	F_>|S|<	ɡ_s	4.059
k	F|S|	k	0.152
k	F|S|	ɡ_s	3.322
k	F|S|#	k	0.112
k	F|S|#	ɡ_s	3.737
k	F|S|<	k	0.112
k	F|S|<	ɡ_s	3.737
k	|S|#	k	0.703
k	|S|#	ɡ_s	1.374
k	|S|<	k	1.206
k	|S|<	ɡ_s	3.322
k	|S|<_F	k	2.515
k	|S|<_F	ɡ_s	3.737
k	|S|<_N	k	2.515
k	|S|<_N	ɡ_s	3.737
k	|S|F	k	2.1
k	|S|F	ɡ_s	3.322
k	|S|N	k	2.1
k	|S|N	ɡ_s	3.322
l	#|S|	l	1.144
l	#|S|	lː	4.392
l	#|S|<	l	1.316
l	#|S|<	lː	4.807
l	#|S|<_F	l	2.544
l	#|S|F	l	2.222
l	#|S|F	lː	4.807
l	<|S|	l	0.07
l	<|S|	lː	4.392
l	<|S|<	l	0.052
l	<|S|<	lː	4.807
l	>|S|	l	0.288
l	>|S|	lː	2.466
l	>|S|#	l	0.763
l	>|S|#	lː	1.284
l	>|S|<	l	0.052
l	>|S|<	lː	4.807
l	>|S|>	l	0.052
l	>|S|>	lː	4.807
l	F_>|S|	l	0.052
l	F_>|S|	lː	4.807
l	F_>|S|#	l	0.042
l	F_>|S|<	l	0.042
l	F_>|S|>	l	0.042
l	F|S|	l	0.07
l	F|S|	lː	4.392
l	F|S|#	l	0.052
l	F|S|#	lː	4.807
l	F|S|<	l	0.052
l	F|S|<	lː	4.807
l	F|S|>	l	0.052
l	F|S|>	lː	4.807
l	|S|#	l	0.692
l	|S|#	lː	1.392
l	|S|<	l	0.41
l	|S|<	lː	4.392
l	|S|<_F	l	2.222
l	|S|<_F	lː	4.807
l	|S|>	l	0.07
l	|S|>	lː	4.392
l	|S|F	l	1.807
l	|S|F	lː	4.392
m	#|S|	m	0.0
m	#|S|<	m	0.0
m	#|S|<_F	m	0.0
m	#|S|F	m	0.0
m	>|S|	m	0.0
m	>|S|#	m	0.0
m	>|S|<	m	0.0
m	F_>|S|	m	0.0
m	F_>|S|#	m	0.0
m	F|S|	m	0.0
m	F|S|#	m	0.0
m	|S|#	m	0.0
m	|S|<	m	0.0
m	|S|<_F	m	0.0
m	|S|F	m	0.0
n	#|S|	n	1.791
n	#|S|<	n	2.206
n	#|S|<_F	n	2.528
n	#|S|F	n	2.206
n	<|S|	n	0.066
n	<|S|<	n	0.049
n	<|S|<_F	n	0.039
n	<|S|F	n	0.049
n	>|S|	n	0.217
n	>|S|	nː	3.84
n	>|S|	s	3.84
n	>|S|#	n	0.249
n	>|S|#	nː	3.659
n	>|S|#	s	3.659
n	>|S|<	nː	0.383
n	>|S|<	n	2.206
n	>|S|>	n	0.126
n	>|S|>	s	3.907
n	F_>|S|	n	0.334
n	F_>|S|	nː	2.921
n	F_>|S|	s	3.749
n	F_>|S|#	n	0.252
n	F_>|S|#	nː	2.769
n	F_>|S|<	nː	0.298
n	F_>|S|<	n	2.528
n	F_>|S|>	n	0.252
n	F_>|S|>	s	2.769
n	F|S|	n	0.319
n	F|S|	nː	3.002
n	F|S|	s	3.766
n	F|S|#	n	0.249
n	F|S|#	nː	2.819
n	F|S|<	nː	0.383
n	F|S|<	n	2.206
n	F|S|>	n	0.249
n	F|S|>	s	2.819
n	|S|#	n	0.244
n	|S|#	nː	3.684
n	|S|#	s	3.684
