Phone1	Phone2	Surprisal
a	a	1.429
a	o	2.463
a	e	2.519
a	ɛː	2.689
a	aː	3.52
a	ŭ	5.034
a_r	o_r	0.0
a_ˈ	a_ˀ	0.0
b	b	0.0
bʲ	b	0.0
b̥	b	0.0
d	d	0.0
d̥	d_ŭ	0.0
d̥ʲ	d	0.0
e	ɛː	0.922
e	-	1.922
e	e	2.263
i	-	1.057
i	ŭ	1.44
i	j	2.73
i_ˈ	i_̌	0.653
i_ˈ	i	1.458
k	k	0.0
k_a	k_ŭ	0.0
kʲ	k	0.0
lʲ	l	0.537
lʲ	ʎ	1.686
m	m	0.508
m	m_ĭ	1.753
mʲ	m	0.0
n	n	0.0
nʲ	n	1.365
nʲ	n_ĭ	1.365
nʲ	ɲ	2.163
o	o	0.665
o	oː	2.107
o	ĭ	2.867
o_ˈ	ŭ_̌	1.203
o_ˈ	ŭ_̂	1.724
o_ˈ	ĭ_̂	1.927
p	p	0.0
pʲ	p	0.0
r	r	0.079
r	rʲ	4.229
r_a	r	0.0
r_o	r	0.0
s	s	0.0
sʲ	s	0.0
t	t	0.0
t_o	t_o	0.0
u	õː	0.31
u	uː_̂	3.316
u	u	3.428
v	v	0.0
v_ɨ	v_ŭ	0.0
vʲ	v	0.0
w	l	0.844
w	v_ŭ	1.175
x	x	0.0
xʲ	x	0.0
z	z	0.0
zʲ	z	0.0
z̥	z_ŭ	0.0
æ	ẽː	1.719
æ	ẽ	2.02
æ	-	2.387
æ	e	2.458
æ	ɛː	3.708
æ_lʲ	e_l	0.0
æ_ˈ	ẽ	0.0
ɛ	ɛː	0.0
ɛ_ˈ	̂	0.0
ɣ	ɡ	0.0
ɣʲ	ɡ	0.0
ɨ	ɨ	1.221
ɨ	ŭ	1.571
ɨ	ɨː	3.064
ɨ	i	3.739
ɨ	iː	4.651
ɨ_ˈ	i	0.0
ɫ	l	0.178
ɫ	-	3.109
ɫ_a	l	0.0
ɫ_ɨ	l_ŭ	0.0
ɵ	ĭ	1.241
ɵ	e	1.7
ɵ	ĭː	1.893
ɵ_ˈ	e_̌	0.0
ʂ	ʃ	0.0
ʃ	s_ŭ	0.0
ʉ	uː	0.0
ʌ	o	0.767
ʌ	e	1.278
ʐ	ʒ	0.0
ʐ̊	ʒ_ĭ	0.0
ʣʲ	d	0.0
ʣʲ_e	d_e	0.0
ʤ̥	ʤ	0.0
ʦ	ʦ	0.737
ʦ	ĭ_ʦ	1.322
ʦʲ	t_ĭ	0.892
ʦʲ	t_i	1.117
ʧ	ʧ	0.385
ʧ	k_t	2.093
ˈ	̂	1.078
ˈ	̌	1.57
ˈ	ˀ	2.869
ˈ	-	4.248
