Phone1	Phone2	PMI
d_l	d̥_l	10.334
d_ˈaʊ̯	t_ˈoː	9.563
d_r	t_r	9.17
f_#>	b̥_#>	8.2
s_#>	s_#>	7.934
k	k	7.725
b_#>	f_#>	7.721
ɡ_#>	χ_#>	7.703
ɪ	i	7.505
kʰ	<#_χ	7.364
s	s_#>	7.225
r	<#_r	7.206
ˈiː	ˈiː	7.122
ˈʏ	ˈy	7.09
ç_#>	ɡ̊_#>	7.084
ˈaʊ̯_#>	ˈuə̯_#>	6.954
<#_ˈaɪ̯	<#_ˈæi̯	6.919
l_d	l_d̥	6.884
ɡ_l	ɡ̊_l	6.883
s_l	ʃ_l	6.854
ˈɔʏ̯	ˈøː	6.821
ˈɔʏ̯	ˈyə̯	6.809
ˈuː	ˈuː	6.752
ɡ_r	ɡ̊_r	6.691
n_ˈoː	n_ˈɒ	6.566
ˈyː	ˈyː	6.53
h_ˈɪ	h_ˈæi̯	6.518
<#_ˈa	<#_ˈɒ	6.51
ŋ	ŋ	6.441
ˈaɪ̯_#>	ˈyː_#>	6.336
ç	ɡ̊_#>	6.306
ʃ_#>	ʃ_#>	6.29
ˈɛ	ˈæ	6.252
h	h	6.16
<#_r	<#_r	6.021
ˈeː	ˈæ	6.007
tʰ	ʦ	5.963
b_#>	p͡f_#>	5.912
x_d	χ_t	5.872
ɡ_#>	k_#>	5.843
<#_n	<#_n	5.815
ˈɪ	ˈi	5.809
ɡ	χ_#>	5.798
f	b̥_#>	5.775
ˈaɪ̯	ˈæi̯	5.756
ˈʊ	ˈu	5.699
ˈoː	ˈɒː	5.649
m	m	5.618
ˈaʊ̯_l	ˈɒ_l	5.594
b_m	f_ə	5.582
ʃ	ʃ	5.53
ɐ_d	r_t	5.438
ˈaʊ̯	ˈuə̯	5.419
ˈɔ	ˈo	5.409
ˈɔ	ˈu	5.383
ˈaɪ̯	ˈiə̯	5.374
b	f_#>	5.369
ˈaː	ˈɒ	5.322
ɐ_n	r_n	5.316
s_#>	s	5.31
z	s	5.245
ˈa	ˈɒ	5.111
f_#>	b̥	5.094
ˈaɪ̯	<#_ˈæi̯	5.047
f	f	5.026
b	b̥	4.989
ˈaʊ̯	ˈau̯	4.965
