Phone1	PhonEnv	Phone2	Surprisal
a	#|S|	a	1.585
a	#|S|>	a	2.0
a	#|S|>_R	a	2.322
a	#|S|R	a	2.0
a	<|S|	a	0.0
a	<|S|#	a	0.0
a	<|S|>	a	0.0
a	F_<|S|	a	0.0
a	F_<|S|#	a	0.0
a	F|S|	a	0.0
a	F|S|#	a	0.0
a	|S|#	a	0.0
a	|S|>	a	1.1
a	|S|>_R	a	2.0
a	|S|R	a	1.585
b	#|S|	b	0.09
b	#|S|	-	4.044
b	#|S|<	b	0.067
b	#|S|<	-	4.459
b	#|S|<_F	b	0.053
b	#|S|<_F	-	4.781
b	#|S|F	b	0.067
b	#|S|F	-	4.459
b	>|S|	-	0.986
b	>|S|	b	1.015
b	>|S|#	-	0.33
b	>|S|#	b	2.29
b	>|S|<	b	0.067
b	>|S|<	-	4.459
b	F_>|S|	-	0.33
b	F_>|S|	b	2.29
b	F_>|S|#	-	0.258
b	F_>|S|#	b	2.611
b	F|S|	-	0.459
b	F|S|	b	1.874
b	F|S|#	-	0.33
b	F|S|#	b	2.29
b	|S|#	-	0.459
b	|S|#	b	1.874
b	|S|<	b	0.09
b	|S|<	-	4.044
b	|S|<_F	b	0.067
b	|S|<_F	-	4.459
b	|S|F	b	0.09
b	|S|F	-	4.044
d	#|S|	d	0.193
d	#|S|	-	4.0
d	#|S|	i	4.0
d	#|S|<	d	0.142
d	#|S|<	-	4.415
d	#|S|<	i	4.415
d	#|S|<_F	d	0.112
d	#|S|<_F	-	4.737
d	#|S|<_F	i	4.737
d	#|S|<_R	d	0.112
d	#|S|<_R	-	4.737
d	#|S|<_R	i	4.737
d	#|S|F	d	0.142
d	#|S|F	-	4.415
d	#|S|F	i	4.415
d	#|S|R	d	0.142
d	#|S|R	-	4.415
d	#|S|R	i	4.415
d	>|S|	d	1.415
d	>|S|	-	1.678
d	>|S|	i	1.678
d	>|S|#	d	0.913
d	>|S|#	i	1.245
d	>|S|#	-	4.415
d	>|S|<	-	1.245
d	>|S|<	i	1.752
d	>|S|<	d	1.83
d	>|S|<_F	d	1.352
d	>|S|<_F	-	1.717
d	>|S|<_F	i	1.717
d	>|S|F	d	1.3
d	>|S|F	-	1.752
d	>|S|F	i	1.752
d	F_>|S|	-	0.328
d	F_>|S|	d	2.678
d	F_>|S|	i	4.415
d	F_>|S|<	-	0.256
d	F_>|S|<	d	3.0
d	F_>|S|<	i	4.737
d	F_>|S|<_F	-	0.21
d	F_>|S|<_F	d	3.263
d	F_>|S|F	-	0.256
d	F_>|S|F	d	3.0
d	F_>|S|F	i	4.737
d	F|S|	-	0.456
d	F|S|	d	2.263
d	F|S|	i	4.0
d	F|S|<	-	0.328
d	F|S|<	d	2.678
d	F|S|<	i	4.415
d	F|S|<_F	-	0.256
d	F|S|<_F	d	3.0
d	F|S|<_F	i	4.737
d	F|S|F	-	0.328
d	F|S|F	d	2.678
d	F|S|F	i	4.415
d	|S|#	d	0.885
d	|S|#	i	1.337
d	|S|#	-	4.0
d	|S|<	d	0.651
d	|S|<	-	2.284
d	|S|<	i	2.664
d	|S|<_F	d	0.608
d	|S|<_F	-	2.541
d	|S|<_F	i	2.541
d	|S|<_R	d	0.142
d	|S|<_R	-	4.415
d	|S|<_R	i	4.415
d	|S|F	d	0.615
d	|S|F	-	2.526
d	|S|F	i	2.526
d	|S|R	d	0.193
d	|S|R	-	4.0
d	|S|R	i	4.0
e	<|S|	ɛ	0.352
e	<|S|	a	3.83
e	<|S|	e	4.637
e	<|S|	u	4.637
e	<|S|#	ɛ	0.312
e	<|S|#	a	3.809
e	<|S|#	u	4.448
e	<|S|>	ɛ	0.629
e	<|S|>	e	2.807
e	<|S|>	a	3.999
e	<|S|>_N	a	1.829
e	<|S|>_N	e	1.862
e	<|S|>_N	ɛ	2.606
e	<|S|>_R	ɛ	0.288
e	<|S|>_R	e	2.7
e	<|S|N	a	1.897
e	<|S|N	e	1.94
e	<|S|N	ɛ	2.284
e	<|S|R	ɛ	0.288
e	<|S|R	e	2.767
e	F_<|S|	ɛ	1.348
e	F_<|S|	a	1.739
e	F_<|S|	ʣ_a	2.375
e	F_<|S|#	a	1.484
e	F_<|S|#	ɛ	1.844
e	F_<|S|#	ʣ_a	2.103
e	F_<|S|>	ɛ	0.053
e	F_<|S|>_R	ɛ	0.044
e	F_<|S|R	ɛ	0.053
e	F|S|	ɛ	1.183
e	F|S|	a	1.865
e	F|S|	ʣ_a	2.525
e	F|S|#	a	1.557
e	F|S|#	ɛ	1.679
e	F|S|#	ʣ_a	2.187
e	F|S|>	ɛ	0.066
e	F|S|>_R	ɛ	0.053
e	F|S|R	ɛ	0.066
e	|S|#	ɛ	0.309
e	|S|#	a	3.803
e	|S|#	u	4.461
e	|S|>	ɛ	0.587
e	|S|>	e	2.925
e	|S|>	a	3.971
e	|S|>_N	a	1.897
e	|S|>_N	e	1.94
e	|S|>_N	ɛ	2.284
e	|S|>_R	ɛ	0.288
e	|S|>_R	e	2.767
e	|S|N	ɛ	1.869
e	|S|N	a	2.019
e	|S|N	e	2.082
e	|S|R	ɛ	0.288
e	|S|R	e	2.886
e_d	<|S|	ˈɛ	0.0
e_d	<|S|<	ˈɛ	0.0
e_d	<|S|<_F	ˈɛ	0.0
e_d	<|S|F	ˈɛ	0.0
e_d	|S|<	ˈɛ	0.0
e_d	|S|<_F	ˈɛ	0.0
e_d	|S|F	ˈɛ	0.0
e̯ˈa	<|S|	ˈi	0.263
e̯ˈa	<|S|#	ˈi	0.415
e̯ˈa	<|S|>	ˈi	0.0
e̯ˈa	F_<|S|	ˈi	0.0
e̯ˈa	F_<|S|#	ˈi	0.0
e̯ˈa	F|S|	ˈi	0.0
e̯ˈa	F|S|#	ˈi	0.0
e̯ˈa	|S|#	ˈi	0.363
e̯ˈa	|S|>	ˈi	0.0
e̯ˈa_r	<|S|	ˈɛ_ɾ	0.0
e̯ˈa_r	<|S|<	ˈɛ_ɾ	0.0
e̯ˈa_r	|S|<	ˈɛ_ɾ	0.0
f	#|S|	f	0.0
f	#|S|<	f	0.0
f	#|S|<_F	f	0.0
f	#|S|<_R	f	0.0
f	#|S|F	f	0.0
f	#|S|R	f	0.0
f	>|S|	f	0.0
f	>|S|<	f	0.0
f	>|S|<_F	f	0.0
f	>|S|F	f	0.0
f	|S|<	f	0.0
f	|S|<_F	f	0.0
f	|S|<_R	f	0.0
f	|S|F	f	0.0
f	|S|R	f	0.0
i	#|S|	-	0.222
i	#|S|	i	2.807
i	#|S|>	-	0.163
i	#|S|>	i	3.222
i	#|S|>_N	-	0.129
i	#|S|>_N	i	3.544
i	#|S|N	-	0.163
i	#|S|N	i	3.222
i	<|S|	-	0.933
i	<|S|	i	1.07
i	<|S|>	-	0.949
i	<|S|>	i	1.052
i	<|S|>_N	i	0.692
i	<|S|>_N	-	1.392
i	<|S|N	i	0.72
i	<|S|N	-	1.348
i	|S|>	-	0.807
i	|S|>	i	1.222
i	|S|>_N	-	0.949
i	|S|>_N	i	1.052
i	|S|N	-	0.933
i	|S|N	i	1.07
j	#|S|	j	2.263
j	#|S|	ʣ	3.0
j	#|S|<	j	2.678
j	#|S|<	ʣ	3.415
j	#|S|<_F	j	3.0
j	#|S|<_F	ʣ	3.737
j	#|S|F	j	2.678
j	#|S|F	ʣ	3.415
j	<|S|	j	0.885
j	<|S|	ʣ	3.0
j	<|S|<	j	0.913
j	<|S|<	ʣ	3.415
j	<|S|<_F	j	3.0
j	<|S|<_F	ʣ	3.737
j	<|S|F	j	2.678
j	<|S|F	ʣ	3.415
j	>|S|	j	1.074
j	>|S|	ʣ	1.621
j	>|S|#	j	1.132
j	>|S|#	ʣ	2.037
j	>|S|<	ʣ	1.093
j	>|S|<	j	1.541
j	>|S|<_F	ʣ	1.074
j	>|S|<_F	j	1.621
j	>|S|>	j	0.142
j	>|S|>	ʣ	3.415
j	>|S|F	ʣ	1.093
j	>|S|F	j	1.541
j	F_>|S|	ʣ	1.541
j	F_>|S|	j	2.678
j	F_>|S|#	ʣ	1.074
j	F_>|S|#	j	3.0
j	F_>|S|<	j	3.0
j	F_>|S|<	ʣ	3.737
j	F_>|S|<_F	j	3.263
j	F_>|S|<_F	ʣ	4.0
j	F_>|S|F	j	3.0
j	F_>|S|F	ʣ	3.737
j	F|S|	ʣ	1.526
j	F|S|	j	2.263
j	F|S|#	ʣ	1.093
j	F|S|#	j	2.678
j	F|S|<	j	2.678
j	F|S|<	ʣ	3.415
j	F|S|<_F	j	3.0
j	F|S|<_F	ʣ	3.737
j	F|S|F	j	2.678
j	F|S|F	ʣ	3.415
j	|S|#	j	1.074
j	|S|#	ʣ	1.953
j	|S|<	j	1.488
j	|S|<	ʣ	1.872
j	|S|<_F	ʣ	1.83
j	|S|<_F	j	2.0
j	|S|>	j	0.193
j	|S|>	ʣ	3.0
j	|S|F	j	1.778
j	|S|F	ʣ	1.778
j_n	>|S|	n	0.0
j_n	>|S|<	n	0.0
j_n	>|S|<_F	n	0.0
j_n	>|S|F	n	0.0
j_n	|S|<	n	0.0
j_n	|S|<_F	n	0.0
j_n	|S|F	n	0.0
j_ˈa	#|S|	ˈɛ	0.0
j_ˈa	#|S|>	ˈɛ	0.0
j_ˈa	#|S|>_R	ˈɛ	0.0
j_ˈa	#|S|R	ˈɛ	0.0
j_ˈa	<|S|	ˈɛ	0.0
j_ˈa	<|S|>	ˈɛ	0.0
j_ˈa	|S|>	ˈɛ	0.0
j_ˈa	|S|>_R	ˈɛ	0.0
j_ˈa	|S|R	ˈɛ	0.0
j_ˈe	#|S|	ˈɛ	0.263
j_ˈe	#|S|	ˈe	2.585
j_ˈe	#|S|>	ˈɛ	0.193
j_ˈe	#|S|>	ˈe	3.0
j_ˈe	<|S|	ˈe	0.869
j_ˈe	<|S|	ˈɛ	1.144
j_ˈe	<|S|>	ˈe	0.853
j_ˈe	<|S|>	ˈɛ	1.163
j_ˈe	<|S|>_R	ˈe	1.0
j_ˈe	<|S|>_R	ˈɛ	1.0
j_ˈe	<|S|R	ˈe	1.0
j_ˈe	<|S|R	ˈɛ	1.0
j_ˈe	|S|>	ˈe	1.0
j_ˈe	|S|>	ˈɛ	1.0
j_ˈe	|S|>_R	ˈe	1.0
j_ˈe	|S|>_R	ˈɛ	1.0
j_ˈe	|S|R	ˈe	1.0
j_ˈe	|S|R	ˈɛ	1.0
k	#|S|	k	0.316
k	#|S|	k_ɾ	3.425
k	#|S|	ɣ	3.907
k	#|S|<	k	0.303
k	#|S|<	k_ɾ	3.357
k	#|S|<	ɣ	4.322
k	#|S|<_F	k	0.552
k	#|S|<_F	k_ɾ	1.846
k	#|S|<_F	ɣ	4.644
k	#|S|<_R	k	0.866
k	#|S|<_R	ɣ	4.644
k	#|S|F	k	0.544
k	#|S|F	k_ɾ	1.92
k	#|S|F	ɣ	4.322
k	#|S|R	k	0.835
k	#|S|R	ɣ	4.322
k	>|S|	k	0.886
k	>|S|	ɣ	1.981
k	>|S|#	k	1.635
k	>|S|#	ɣ	1.974
k	>|S|<	k	0.582
k	>|S|<	ɣ	1.92
k	>|S|<_F	ɣ	0.803
k	>|S|<_F	k	1.827
k	>|S|<_R	k	0.076
k	>|S|<_R	ɣ	4.644
k	>|S|F	ɣ	0.862
k	>|S|F	k	1.686
k	>|S|R	k	0.096
k	>|S|R	ɣ	4.322
k	F_>|S|	k	1.199
k	F_>|S|	ɣ	1.737
k	F_>|S|#	ɣ	1.385
k	F_>|S|#	k	1.928
k	F_>|S|<	k	0.67
k	F_>|S|<	ɣ	2.322
k	F_>|S|<_F	ɣ	1.152
k	F_>|S|<_F	k	3.014
k	F_>|S|F	ɣ	1.184
k	F_>|S|F	k	2.751
k	F|S|	k	1.09
k	F|S|	ɣ	1.791
k	F|S|#	ɣ	1.429
k	F|S|#	k	1.772
k	F|S|<	k	0.654
k	F|S|<	ɣ	2.322
k	F|S|<_F	ɣ	1.184
k	F|S|<_F	k	2.751
k	F|S|F	ɣ	1.234
k	F|S|F	k	2.429
k	|S|#	k	1.439
k	|S|#	ɣ	2.009
k	|S|<	k	0.42
k	|S|<	ɣ	2.737
k	|S|<	k_ɾ	4.042
k	|S|<_F	k	1.005
k	|S|<_F	ɣ	1.737
k	|S|<_F	k_ɾ	2.844
k	|S|<_R	k	0.544
k	|S|<_R	ɣ	4.322
k	|S|F	k	0.929
k	|S|F	ɣ	1.791
k	|S|F	k_ɾ	2.942
k	|S|R	k	0.531
k	|S|R	ɣ	3.907
k_ə	>|S|	ɣ_ɛ	0.0
k_ə	>|S|#	ɣ_ɛ	0.0
k_ə	F_>|S|	ɣ_ɛ	0.0
k_ə	F_>|S|#	ɣ_ɛ	0.0
k_ə	F|S|	ɣ_ɛ	0.0
k_ə	F|S|#	ɣ_ɛ	0.0
k_ə	|S|#	ɣ_ɛ	0.0
k_ˈo	#|S|	k_ˈo	0.0
k_ˈo	#|S|>	k_ˈo	0.0
k_ˈo	#|S|>_R	k_ˈo	0.0
k_ˈo	#|S|R	k_ˈo	0.0
k_ˈo	|S|>	k_ˈo	0.0
k_ˈo	|S|>_R	k_ˈo	0.0
k_ˈo	|S|R	k_ˈo	0.0
kʲ	>|S|	j_u	0.263
kʲ	>|S|#	j_u	0.3
kʲ	F_>|S|	j_u	0.0
kʲ	F_>|S|#	j_u	0.0
kʲ	F|S|	j_u	0.0
kʲ	F|S|#	j_u	0.0
kʲ	|S|#	j_u	0.263
l	#|S|	ɾ	2.07
l	#|S|	ɖː	3.392
l	#|S|<	ɾ	2.485
l	#|S|<	ɖː	3.807
l	#|S|<_F	ɾ	2.807
l	#|S|<_F	ɖː	4.129
l	#|S|F	ɾ	2.485
l	#|S|F	ɖː	3.807
l	<|S|	ɾ	0.144
l	<|S|	ɖː	3.392
l	<|S|<	ɾ	0.107
l	<|S|<	ɖː	3.807
l	<|S|<_F	ɾ	0.085
l	<|S|<_F	ɖː	4.129
l	<|S|F	ɾ	0.107
l	<|S|F	ɖː	3.807
l	>|S|	ɾ	0.986
l	>|S|	ɖː	2.129
l	>|S|#	ɾ	2.485
l	>|S|#	ɖː	3.807
l	>|S|<	ɖː	0.284
l	>|S|<	ɾ	2.485
l	>|S|<_F	ɖː	0.222
l	>|S|<_F	ɾ	2.807
l	>|S|>	ɾ	0.361
l	>|S|>	ɖː	3.807
l	>|S|F	ɖː	0.284
l	>|S|F	ɾ	2.485
l	F_>|S|	ɾ	1.45
l	F_>|S|	ɖː	1.949
l	F_>|S|#	ɾ	2.807
l	F_>|S|#	ɖː	4.129
l	F_>|S|<	ɖː	0.222
l	F_>|S|<	ɾ	2.807
l	F_>|S|<_F	ɖː	0.183
l	F_>|S|<_F	ɾ	3.07
l	F_>|S|>	ɾ	0.564
l	F_>|S|>	ɖː	4.129
l	F_>|S|F	ɖː	0.222
l	F_>|S|F	ɾ	2.807
l	F|S|	ɾ	1.305
l	F|S|	ɖː	1.933
l	F|S|#	ɾ	2.485
l	F|S|#	ɖː	3.807
l	F|S|<	ɖː	0.284
l	F|S|<	ɾ	2.485
l	F|S|<_F	ɖː	0.222
l	F|S|<_F	ɾ	2.807
l	F|S|>	ɾ	0.559
l	F|S|>	ɖː	3.807
l	F|S|F	ɖː	0.284
l	F|S|F	ɾ	2.485
l	|S|#	ɾ	2.07
l	|S|#	ɖː	3.392
l	|S|<	ɾ	1.862
l	|S|<	ɖː	2.562
l	|S|<_F	ɾ	1.933
l	|S|<_F	ɖː	2.692
l	|S|>	ɾ	0.374
l	|S|>	ɖː	3.392
l	|S|F	ɾ	1.68
l	|S|F	ɖː	2.562
l_o̯ˈa	<|S|	ɾ_ˈɔ	0.0
l_o̯ˈa	<|S|>	ɾ_ˈɔ	0.0
l_o̯ˈa	<|S|>_F	ɾ_ˈɔ	0.0
l_o̯ˈa	<|S|>_R	ɾ_ˈɔ	0.0
l_o̯ˈa	<|S|F	ɾ_ˈɔ	0.0
l_o̯ˈa	<|S|R	ɾ_ˈɔ	0.0
l_o̯ˈa	|S|>	ɾ_ˈɔ	0.0
l_o̯ˈa	|S|>_F	ɾ_ˈɔ	0.0
l_o̯ˈa	|S|>_R	ɾ_ˈɔ	0.0
l_o̯ˈa	|S|F	ɾ_ˈɔ	0.0
l_o̯ˈa	|S|R	ɾ_ˈɔ	0.0
m	#|S|	m	1.737
m	#|S|<	m	2.152
m	#|S|<_F	m	2.474
m	#|S|F	m	2.152
m	>|S|	m	0.152
m	>|S|	-	3.322
m	>|S|#	m	0.037
m	>|S|<	m	0.112
m	>|S|<	-	3.737
m	>|S|<_F	m	0.208
m	>|S|<_F	-	2.897
m	>|S|=	-	0.368
m	>|S|=	m	2.152
m	>|S|=_N	-	0.286
m	>|S|=_N	m	2.474
m	>|S|>	m	0.037
m	>|S|F	m	0.204
m	>|S|F	-	2.92
m	>|S|N	-	0.368
m	>|S|N	m	2.152
m	F_>|S|	m	0.345
m	F_>|S|	-	2.234
m	F_>|S|<	m	0.286
m	F_>|S|<	-	2.474
m	F_>|S|<_F	m	0.819
m	F_>|S|<_F	-	1.206
m	F_>|S|=	-	0.286
m	F_>|S|=	m	2.474
m	F_>|S|=_N	-	0.234
m	F_>|S|=_N	m	2.737
m	F_>|S|>	m	0.029
m	F_>|S|F	m	0.786
m	F_>|S|F	-	1.252
m	F_>|S|N	-	0.286
m	F_>|S|N	m	2.474
m	F|S|	m	0.322
m	F|S|	-	2.322
m	F|S|<	m	0.278
m	F|S|<	-	2.515
m	F|S|<_F	m	0.786
m	F|S|<_F	-	1.252
m	F|S|=	-	0.368
m	F|S|=	m	2.152
m	F|S|=_N	-	0.286
m	F|S|=_N	m	2.474
m	F|S|>	m	0.037
m	F|S|F	m	0.737
m	F|S|F	-	1.322
m	F|S|N	-	0.368
m	F|S|N	m	2.152
m	|S|#	m	0.049
m	|S|<	m	0.685
m	|S|<	-	4.15
m	|S|<_F	m	0.808
m	|S|<_F	-	3.596
m	|S|=	-	0.515
m	|S|=	m	1.737
m	|S|=_N	-	0.368
m	|S|=_N	m	2.152
m	|S|>	m	0.049
m	|S|F	m	0.719
m	|S|F	-	3.563
m	|S|N	-	0.515
m	|S|N	m	1.737
m_n	>|S|	n_ʣ	0.0
m_n	>|S|#	n_ʣ	0.0
m_n	>|S|<	n_ʣ	0.0
m_n	|S|#	n_ʣ	0.0
m_n	|S|<	n_ʣ	0.0
n	#|S|	n	2.213
n	#|S|	nː	3.865
n	#|S|<	n	2.628
n	#|S|<	nː	4.28
n	#|S|<_F	n	2.95
n	#|S|<_F	nː	4.602
n	#|S|F	n	2.628
n	#|S|F	nː	4.28
n	=|S|	nː	0.444
n	=|S|	n	2.213
n	=|S|#	nː	0.319
n	=|S|#	n	2.628
n	>|S|	n	0.845
n	>|S|	nː	2.629
n	>|S|	-	3.719
n	>|S|	ŋ	4.304
n	>|S|#	n	2.029
n	>|S|#	nː	2.891
n	>|S|<	n	0.571
n	>|S|<	nː	2.172
n	>|S|<	-	4.155
n	>|S|<_F	n	0.715
n	>|S|<_F	nː	1.83
n	>|S|<_F	-	3.356
n	>|S|>	n	0.898
n	>|S|>	-	2.766
n	>|S|>	ŋ	2.84
n	>|S|>	nː	4.28
n	>|S|F	n	0.709
n	>|S|F	nː	1.855
n	>|S|F	-	3.365
n	F_>|S|	n	0.898
n	F_>|S|	nː	2.197
n	F_>|S|	-	3.972
n	F_>|S|#	n	1.789
n	F_>|S|#	nː	2.313
n	F_>|S|<	n	0.647
n	F_>|S|<	nː	1.947
n	F_>|S|<	-	3.468
n	F_>|S|<_F	n	0.931
n	F_>|S|<_F	nː	1.68
n	F_>|S|<_F	-	2.703
n	F_>|S|>	n	0.918
n	F_>|S|>	nː	4.602
n	F_>|S|F	n	0.918
n	F_>|S|F	nː	1.7
n	F_>|S|F	-	2.728
n	F|S|	n	0.865
n	F|S|	nː	2.206
n	F|S|	-	3.912
n	F|S|#	n	1.681
n	F|S|#	nː	2.311
n	F|S|<	n	0.646
n	F|S|<	nː	1.966
n	F|S|<	-	3.47
n	F|S|<_F	n	0.918
n	F|S|<_F	nː	1.7
n	F|S|<_F	-	2.728
n	F|S|>	n	0.898
n	F|S|>	nː	4.28
n	F|S|F	n	0.898
n	F|S|F	nː	1.73
n	F|S|F	-	2.766
n	|S|#	n	1.824
n	|S|#	nː	2.308
n	|S|<	n	0.972
n	|S|<	nː	2.585
n	|S|<	-	4.35
n	|S|<_F	n	0.977
n	|S|<_F	nː	2.155
n	|S|<_F	-	3.648
n	|S|>	n	0.865
n	|S|>	-	2.831
n	|S|>	ŋ	2.935
n	|S|>	nː	3.865
n	|S|F	n	0.934
n	|S|F	nː	2.168
n	|S|F	-	3.631
n_j	>|S|	ɲ	0.0
n_j	>|S|<	ɲ	0.0
n_j	>|S|<_F	ɲ	0.0
n_j	>|S|F	ɲ	0.0
n_j	F_>|S|	ɲ	0.0
n_j	F_>|S|<	ɲ	0.0
n_j	F_>|S|<_F	ɲ	0.0
n_j	F_>|S|F	ɲ	0.0
n_j	F|S|	ɲ	0.0
n_j	F|S|<	ɲ	0.0
n_j	F|S|<_F	ɲ	0.0
n_j	F|S|F	ɲ	0.0
n_j	|S|<	ɲ	0.0
n_j	|S|<_F	ɲ	0.0
n_j	|S|F	ɲ	0.0
n_ˈa	#|S|	n_ˈa	0.0
n_ˈa	#|S|>	n_ˈa	0.0
n_ˈa	|S|>	n_ˈa	0.0
nʲ	>|S|	n_ɔ	0.0
nʲ	>|S|#	n_ɔ	0.0
nʲ	|S|#	n_ɔ	0.0
o_r	<|S|	ɾ	0.0
o_r	<|S|<	ɾ	0.0
o_r	<|S|<_F	ɾ	0.0
o_r	<|S|>	ɾ	0.0
o_r	<|S|>_N	ɾ	0.0
o_r	<|S|F	ɾ	0.0
o_r	<|S|N	ɾ	0.0
o_r	|S|<	ɾ	0.0
o_r	|S|<_F	ɾ	0.0
o_r	|S|>	ɾ	0.0
o_r	|S|>_N	ɾ	0.0
o_r	|S|F	ɾ	0.0
