Phone1	Phone2	Surprisal
a	ɐ	0.591
a	a	2.101
a	-	3.43
a	i	6.634
a_r	ɾ	0.0
a_v	a_b	0.0
a_ŋ	ɐ̃	0.0
a_ɲ	k_o	0.0
b	b	0.523
b	-	1.717
b_o	ũ	0.0
d	d	0.972
d	-	1.714
d	ʤ	2.431
e	i	1.127
e	e	1.901
e	-	2.447
e	ˈe	3.46
e_r	h	1.0
e_r	ˈe_h	1.0
e_ŋ	ẽ	0.0
e_ɡ	e_ɡ	0.0
f	f	0.0
f_j	ʃ	0.0
i	i	0.639
i	u_ʃ	1.482
i_ŋ	ĩ	0.0
j	-	0.813
j	ɾ	2.208
j	j	2.221
j_ˈe	ˈɛ	0.0
k	k	0.063
k	ɡ	4.539
k_r	k_ɾ	0.0
k_w	k	0.0
l	-	0.948
l	w	1.054
m	m	0.0
n	j̃	1.492
n	-	1.526
n	n	1.75
n_a	ɐ	0.0
n_ˈa	n_a	0.0
o	u	0.34
o	o	3.326
o	-	3.999
o	i	5.175
o	w	5.64
o_r	o_h	0.0
p	p	0.0
p_j	ʃ	0.0
r	h	1.213
r	ɾ	1.441
r	ɦ	3.493
r	-	3.687
r	ˈe_h	4.878
r_k	h_k	0.0
r_n	ɦ_n	0.0
r_o	ɾ_i	0.0
s	s	0.401
s	ʃ	2.661
s	-	4.136
s	e_ʃ	5.172
t	t	0.765
t	ʧ	1.962
t	d	3.532
t	-	3.87
u	-	0.0
v	v	0.395
v	b	2.061
w	w	0.0
z	z	1.791
z	-	2.061
z	ʒ	2.482
z	j	3.332
z	ʃ	3.332
z	s	3.415
z_a	ʃ	0.0
z_e	j_ʃ	0.0
ŋ	w̃	1.41
ŋ	-	2.223
ŋ	ˈẽ	2.275
ŋ	j̃_u	3.302
ŋ	u	3.302
ɡ	ɡ	0.0
ɰ	-	0.694
ɰ	l	1.389
ɰ_ˈa	ˈa	0.0
ɲ	j̃	0.0
ʤ	ʎ	0.0
ʧ	ʎ	0.382
ʧ	ʃ	2.104
ˈa	ˈa	0.62
ˈa	ˈɐ̃	1.893
ˈa	m	4.607
ˈa	a	5.618
ˈa	ˈe_j	5.752
ˈa_m	ˈɐ̃_m	0.0
ˈa_n	ˈɐ̃	0.0
ˈa_ŋ	ˈɐ̃	0.0
ˈe	ˈe	0.915
ˈe	ˈẽ	2.017
ˈe	ˈe_l	3.641
ˈe	l	4.146
ˈe	-	4.28
ˈe	ˈe_d	4.852
ˈe_ŋ	ˈẽ	0.0
ˈi	ˈi	1.33
ˈi	ˈĩ	1.488
ˈi	ˈe	3.115
ˈi	-	3.797
ˈi	ˈi_ʎ	4.093
ˈi_o	ˈe_w	0.0
ˈi_ŋ	ˈĩ	0.0
ˈo	ˈo	0.974
ˈo	ˈɔ	2.773
ˈo	ˈu	3.354
ˈo	ˈõ	3.447
ˈo	ˈɐ̃	3.447
ˈo	-	3.978
ˈo_n	ˈo	0.0
ˈo_ŋ	ˈõ	0.0
ˈu	ˈu	0.896
ˈu	ˈũ	1.34
ˈu	ˈɔ_j	3.889
ˈu_t	ˈo_d	0.0
ˈɔ	ˈo	1.5
ˈɔ	ˈɔ	2.061
ˈɔ	-	2.578
ˈɔ	ˈo_w	3.46
ˈɔ	ˈo_j	3.666
ˈɔ	ˈõ	3.845
ˈɛ	ˈɛ	1.111
ˈɛ	ˈe	2.376
ˈɛ	ˈɛ_l	2.676
ˈɛ	ˈe_j	3.101
ˈɛ	-	3.804
