Phone1	Phone2	Surprisal
a	a	0.095
a	ɛ	4.738
a	-	5.238
a_n	a_n	0.0
a_r	ɛ_ɾ	0.725
a_r	ɾ	1.34
b	b	0.202
b	-	2.935
bː	p	0.0
d	ð	1.247
d	d	1.402
d	-	3.181
d	ɾ	3.472
dː	ɖː	1.132
dː	t	1.61
dː	l	2.87
dː	-	3.656
dː_a	t_a	0.0
e	ɛ	0.0
f	f	0.0
fː	f	0.0
i	ɛ	0.985
i	i	1.916
i	e	3.886
i	ɔ_z	4.203
i	ˈɛ	4.57
i	-	4.634
i	a	6.132
i	ɾ	6.446
j	j	1.076
j	ɾ	1.214
j	-	3.402
k	-	0.0
kː	k	0.0
l	l	0.0
m	m	0.0
mː	m	0.0
n	n	0.129
n	nː	3.552
n_u	n_u	0.0
nː	nː	0.0
o	o	0.625
o	ɔ	1.508
p	p	0.0
p_j	p_ɾ	0.0
pː	s_p	0.0
r	ɾ	0.862
r	l	1.627
r	r	3.603
r	ɛ_ɾ	4.512
r_a	ɾ_a	0.0
r_u	l_u	0.658
r_u	ɾ_u	1.449
r_ˈa	ɾ_ˈa	0.0
rː	r	0.0
s	s	0.0
sː	s	0.0
t	t	0.0
tː	t	0.0
u	u	0.374
u	ɔ	4.051
u	ˈɔ	4.303
u	ɛ	4.463
u	o	4.486
u	i_ð	5.202
u_r	ɔ_l	0.0
v	b	0.0
w	-	0.0
x	s_k	0.0
xː	s_k	0.967
xː	ɾ_k	1.034
z	z	0.0
ŋ	m	0.0
ŋ_ɡ	m	0.0
ɡ	ɡ	0.709
ɡ	ɣ	1.364
ɡː	k	0.0
ɬ	s	0.0
ɮ	ɾ	0.0
ɲː	ŋ_ɡ	0.587
ɲː	n_ʣ	1.58
ʃː	s	1.0
ʃː	s_k	1.0
ʎː	ʣ	0.0
ʣ	z	0.0
ʤ	ɡ	0.0
ʤː	-	0.0
ʦ	k	0.218
ʦ	-	2.835
ʦ_i	k_ɛ	0.0
ʦː	-	1.0
ʦː	ʦ	1.0
ʦː_u	t_u	0.0
ʧ	k_ɾ	0.0
ʧː	k_ɾ	0.0
ˈa	ˈa	0.0
ˈa_mː	ˈa_m	0.0
ˈa_ɡ	ˈa_k	0.0
ˈa_ɬ	z	0.0
ˈe	ˈɛ	0.911
ˈe	ˈe	2.3
ˈe	ˈi	3.179
ˈe	ˈɛ_ɣ	3.524
ˈe	ɛ	3.88
ˈi	ˈi	0.476
ˈi	ɛ_ɾ	2.669
ˈi	i	3.8
ˈi	ˈi_β	4.264
ˈo	ˈɔ	0.814
ˈo	ˈu	1.958
ˈo	ˈo	2.526
ˈu	ˈu	0.0
ˈɔ	ˈɔ	1.199
ˈɔ	ˈo	1.32
ˈɔ	ˈu	3.36
ˈɔ	-	3.91
ˈɔ_ɬ	ˈɔ_ɾ	0.0
ˈɛ	ˈe	0.739
ˈɛ	ˈɛ	1.542
ˈɛ	ˈi	4.12
β	β	0.278
β	p	2.513
