Phone1	Phone2	Surprisal	OOV_Smoothed
<#_j	<#	0.0	5.038
aː	a	0.0	5.038
e_j	i	0.0	5.038
f	f	0.29	5.038
f	kʰ	2.459	5.038
h	h	1.0	5.038
h	kʰ	1.585	5.038
h	ʨʰ	2.585	5.038
iː	j_ɛ	1.28	5.038
iː	z̩	1.766	5.038
iː	ɵ	2.503	5.038
iː	ɛ	3.087	5.038
j	nʲ	1.138	5.038
j	j	1.459	5.038
j	a_j	2.459	5.038
k	ʨ	0.848	5.038
k	k	1.17	5.038
k̚	ʔ	0.379	5.038
k̚	ɛ_t̚	2.115	5.038
l	l	0.0	5.038
m	m	1.322	5.038
m	n	1.322	5.038
m	u	2.322	5.038
n	n	0.559	5.038
n	ɵ_n	2.485	5.038
n	l	3.807	5.038
n	nʲ	3.807	5.038
o	a	0.585	5.038
o	u	1.585	5.038
p	p	0.0	5.038
pʰ	pʰ	0.0	5.038
s	s	0.387	5.038
s	ɕ	2.087	5.038
t	tʰ	0.737	5.038
t	t	1.322	5.038
tʰ	tʰ	0.0	5.038
t̚	t̚	0.322	5.038
t̚	ɵ_t̚	2.322	5.038
u	u	0.0	5.038
uː	u	0.0	5.038
w	w	0.202	5.038
w	-	2.939	5.038
yː	ɥ	1.415	5.038
yː	ɵ	1.415	5.038
yː	y	2.0	5.038
²	⁵	0.737	5.038
²	²	1.322	5.038
²²	¹¹	0.0	5.038
²¹	³⁵	0.695	5.038
²¹	²⁴	1.387	5.038
³	⁵	0.0	5.038
³³	²¹³	0.585	5.038
³³	³⁵	1.585	5.038
³⁵	²¹³	0.0	5.038
¹³	²¹³	0.0	5.038
ŋ	ŋ	0.0	5.038
œː	ɔ	0.0	5.038
ɐ	i	1.152	5.038
ɐ	ɛ	2.322	5.038
ɐ	ɨ	2.322	5.038
ɐ	-	2.737	5.038
ɐ_j	i	0.0	5.038
ɐ_k̚	ɛ_t̚	0.0	5.038
ɔː	ɔ	0.907	5.038
ɔː	o	1.585	5.038
ɔː	ŋ	2.907	5.038
ɔː_j	a_j	0.0	5.038
ɛː	a	0.0	5.038
ɪ	j_a	0.0	5.038
ɵ	u	0.0	5.038
ɵ_ɥ	y	0.0	5.038
ʊ	u	0.0	5.038
ʦ	ʦ	0.0	5.038
ʦʰ	ʦʰ	0.415	5.038
ʦʰ	ʨʰ	2.0	5.038
ʧʰ	ʦʰ	0.585	5.038
ʧʰ	ʨʰ_ɥ	1.585	5.038
⁵	⁵	0.0	5.038
⁵⁵	⁴²	0.0	5.038
