Phone1	Phone2	PMI
ˈu_k	ˈu_kː	11.772
i_n	ə_n	11.565
ˈu_r	ˈu_ɾ	11.427
r_i_#>	ˈa_#>	11.22
ˈi_n	ˈi_n	10.899
<#_d	<#_d	10.734
i_r	ə_ɾ	10.688
<#_t	<#_t	10.667
<#_ˈa	<#_ˈa	10.604
<#_m	<#_m	10.553
<#_ʣ	<#_j	10.507
ə_t	a_t	10.495
<#_ʦ	<#_ʃ	10.362
<#_ˈo	<#_ˈɔ	10.249
<#_ˈo	<#_w	10.249
<#_s	<#_s	10.195
k_ʎ	kː_j	9.988
<#_n	<#_n	9.643
<#_l	<#_l	9.554
<#_v	<#_v	9.521
<#_f	<#_f	9.507
<#_p	<#_p	9.342
<#_ç	<#_f	9.005
<#_k	<#_k	8.506
ˈe	j_ˈɛ	7.924
ʦ_i	ʃ_ə	7.899
u_t	u_t	7.609
ˈo_j	ˈu_j	7.56
<#_a	<#_r	7.552
k_#>	k_ə_#>	7.463
<#_ʤ	<#_ʤ	7.365
r_#>	l_ə_#>	7.25
<#	<#_a	7.231
t_u_#>	t_ə_#>	6.934
ˈo	w_ˈɔ	6.802
<#_j	<#_v	6.736
ˈɨ_n	ˈa_n	6.728
ʃ_t	ʃː	6.664
ˈi_n	ˈɛ_n	6.662
<#_ʣ	<#_d	6.426
ɡ	ɡ	6.036
<#	<#_ʃ	5.986
ə_#>	ə_#>	5.984
ə_#>	w_ə_#>	5.96
p_t	tː	5.816
m	mː_ə	5.765
<#	<#_p	5.76
ˈi	ˈe_k	5.705
s	s	5.562
p	p	5.433
r	l_ə	5.413
e̯ˈa_r	ˈe	5.378
ˈi	ˈi	5.231
u	u	5.121
e̯ˈa	ˈe	4.998
l	lː	4.996
ˈu	ˈu	4.853
o̯ˈa	ˈo	4.799
d	ɾ	4.711
i_#>	#>	4.641
ˈa	ˈa	4.586
t	t	4.498
#>	ə_#>	4.449
ˈu_t	t	4.288
ˈo_s_#>	ˈɔ_sː_ə_#>	4.236
ɲ_ˈi	m_ˈi	4.146
<#_ˈu	<#_ˈu	4.081
m_#>	mː_ə_#>	4.062
ˈo_k_#>	ˈɔ_k_ə_#>	4.041
ˈa_r	ˈɛ_ɾ	4.031
ʃ_t	ʃː_ə	3.943
e̯ˈa_r_ə	ˈi_ɾ	3.939
ˈa_r_i_#>	ˈa_#>	3.938
l_#>	lː_ə_#>	3.915
<#_a_r	<#_r	3.904
ˈe_r	ˈe_l	3.9
e̯ˈa	ˈɛ	3.851
m_ə	m_ə	3.813
r_k	r_k	3.813
k_ə	kː_ə	3.804
n	n	3.802
o̯ˈa	ˈɔ	3.775
ˈa_r	ˈa_ɾ	3.751
r_n	ɾ_n	3.74
n_ə	nː_ə	3.733
p_#>	p_ə_#>	3.728
t_ˈa	t_ˈa	3.714
u_#>	o_#>	3.679
ʎ_#>	ʎː_ə_#>	3.669
ʎ_u_#>	j_ə_#>	3.554
k_r	k_ɾ	3.553
p_t	tː_ə	3.502
u	o	3.467
ʎ_u	j_ə	3.392
n_t	n_t	3.389
w	ˈɔ_v	3.348
<#_ʧ	<#_ʃ	3.341
ˈɨ_n_i	ˈa_n	3.336
ˈo	ˈo	3.276
ˈu	ˈo	3.208
o̯ˈa_m_n_ə	nː	3.182
ʤ	j	3.151
r	ɾ	3.151
ʎ	j	3.053
m_n	nː	2.945
ˈɨ	ˈa_n	2.883
ˈi	ˈe	2.779
ʎ	ʎː_ə	2.764
r	ɾ_ə	2.665
i_m_ə	m	2.629
n	ɲː_ə	2.501
<#_f	<#_ʃ	2.437
i_r_i	ɾ	2.379
b	v	2.28
n	nː_ə	2.168
<#	<#_j	2.144
ˈa_l	ˈa	2.068
ʎ_u	j	2.068
k	k	1.991
e̯ˈa	ˈi	1.92
<#	<#_v	1.916
<#	<#_d	1.888
r_u	ɾ	1.862
j	v	1.861
i	i	1.8
ʦ	ʃ	1.796
ˈə	ˈi	1.784
t	t_ə	1.754
r_#>	#>	1.552
m	n	1.521
k	kː	1.477
<#	<#_k	1.447
ˈɨ	ˈa	1.446
t	tː	1.431
ˈi	ˈɛ	1.419
r	r	1.28
ˈe	ˈi	1.243
l	ˈa	1.154
ˈo	ˈu	1.014
o̯ˈa	ˈu	1.005
e̯ˈa	ˈa	0.618
