Phone1	Phone2	PMI
n_ə	n_ɪ	10.541
s_t	ʃ_t	9.735
ˈɪə̯_n	ˈaɪ̯_n	9.484
ˈɑː_t	ˈa_s	8.915
<#_n	<#_n	8.599
s_#>	s_#>	7.794
v̥	b̥	7.616
ˈœ	ˈʏ	7.442
χ_r	ɡ_ʁ	7.264
n_s	n_s	7.058
ˈa_d̥	ˈaː_d̥	7.041
<#_ˈɔ	<#_ˈʊ	7.04
<#_r	<#_ʁ	7.011
ˈu	ˈuː	6.679
ˈi	ˈiː	6.596
s_ˈi	z_ˈeː	6.579
ˈɑː_p	ˈa_f	6.513
ˈɛ	ˈɛ	6.5
χ_t	x_t	6.453
p	p͡f	6.411
n_d	n_d	6.395
ŋ	ŋ	6.303
ˈu	ˈyː	6.113
ˈʊə̯_d̥	ˈoː_t	6.072
b	b	6.051
n	<#_n	6.03
ˈɪø̯	ˈoː	6.018
ɦ	h	6.015
<#_ˈa	<#_ˈa	6.005
ˈœɪ̯	ˈaʊ̯	5.999
ˈəɪ̯	ˈaɪ̯	5.905
j	j	5.848
m	m	5.795
k_#>	x_#>	5.786
ˈə	ˈɪ	5.771
ˈɪə̯_t	ˈɛ_s	5.742
ˈɑː	ˈɛː	5.729
ˈɔ	ˈʊ	5.654
d̥	d̥	5.639
ˈæ	ˈɛ	5.594
v	v	5.59
s_#>	s	5.577
p_#>	f_#>	5.422
r_d̥	ɐ_t	5.422
ˈɑː	ˈaː	5.314
k	kʰ	5.294
f	f	5.272
<#_p	p͡f	5.219
ˈʊə̯	ˈøː	5.197
ə	ɪ	5.188
ˈœu̯	ˈaʊ̯	5.121
d	tʰ	5.098
ˈɪə̯	ˈaɪ̯	5.093
ˈɔ	ˈɔ	5.069
d	d	5.006
t	ʦ	4.974
ˈa	ˈa	4.947
ˈɔ	<#_ˈʊ	4.836
ɫ	l	4.746
χ	ɡ̊	4.715
ə_#>	ə_#>	4.657
s	z	4.576
r_ˈœu̯	ʁ_ˈaʊ̯	4.545
ˈi	ˈeː	4.464
ˈʊə̯	ˈoː	4.451
s	ʃ	4.439
s	s_#>	4.415
n_ə	ɪ	4.407
p	f_#>	4.398
χ	ɡ	4.378
ˈæː	ˈɛ	4.306
<#_ˈɔ	ˈʊ	4.293
k	k	4.273
ˈa	<#_ˈa	4.224
ˈœu̯	ˈa_l	4.149
k_#>	x	4.045
ˈɪə̯	ˈeː	3.997
p	f	3.954
ˈɪə̯	ˈaɪ̯_n	3.933
ˈʊə̯	ˈaʊ̯	3.902
d̥	t	3.898
k	x_#>	3.898
ˈa	ˈaː	3.862
j	ˈuː	3.826
<#_n	n	3.819
n	n	3.8
ˈɪə̯	ˈɛ	3.726
ˈʊə̯	ˈɔ	3.723
ˈœu̯	ˈa	3.711
t	s	3.645
<#	<#_ʁ	3.567
ˈɑː	ˈa	3.541
f_ˈɔ	f_ˈɔ	3.533
ˈœɪ̯	ˈɔʏ̯	3.526
<#_ˈa	ˈa	3.518
<#	<#_n	3.51
χ	x	3.506
s_ˈə	z_ˈɪ	3.466
n_s	n_ʃ	3.46
ɫ_ˈɑː	l_ˈaː	3.434
s	s	3.407
k	x	3.405
ə_#>	ə	3.404
ˈæ	ˈɪ	3.391
r	<#_ʁ	3.382
s_ɫ	ʃ_l	3.379
<#_ˈəɪ̯	<#_ˈaɪ̯	3.334
k	ç	3.313
ə	n_ɪ	3.241
χ	ç	3.236
<#_r	ʁ	3.209
k_#>	k_#>	3.195
ə	ɐ	3.189
χ	k	3.182
t	ʃ_t	3.103
ˈɑː_n	ˈoː_n	3.103
<#_ˈʊə̯	<#_ˈoː	3.1
χ	ɡ_ʁ	3.038
p_#>	f	3.02
ˈœu̯	ʁ_ˈaʊ̯	2.934
ɫ_#>	l_#>	2.85
ˈɑː	ˈa_s	2.804
ˈœu̯	l	2.795
χ	ç_t	2.697
t	t	2.678
ˈɑː_r	ˈaː_ɐ	2.622
χ	x_t	2.616
ə	ə_#>	2.581
<#	<#	2.546
#>	#>	2.546
ˈəɪ̯	<#_ˈaɪ̯	2.514
r	ɐ	2.512
n	n_ɪ	2.487
#>	s_#>	2.435
r_t	ɐ_ʦ	2.429
ˈɪə̯_n	ˈaɪ̯	2.305
s	ʃ_t	2.284
r_χ	ɐ_ɡ̊	2.264
k	k_#>	2.226
ˈa_r	ˈa_ɐ	2.199
ˈi	z_ˈeː	2.147
ˈʊə̯	<#_ˈoː	2.1
p	ˈa_f	2.093
ˈɑː	ˈa_f	2.087
s_t	ʃ	2.048
s_k	ʃ	2.048
ˈyː	ˈɔʏ̯	2.038
r_ˈəɪ̯	ʁ_ˈaɪ̯	2.008
<#_t	ʦ	1.983
n	ˈaɪ̯_n	1.965
ɫ	l_#>	1.962
k_#>	k	1.937
<#_ˈəɪ̯	ˈaɪ̯	1.936
#>	x_#>	1.933
χ_r	ʁ	1.928
ˈu_j	ˈuː	1.917
ˈʊə̯_r	ˈɔ	1.912
<#	<#_ˈʊ	1.89
d̥	ɐ_t	1.874
d̥	ˈaː_d̥	1.873
ˈa	ˈɛ	1.861
p	f_n	1.858
χ_t	x	1.856
χ	ʁ	1.836
<#_ˈʊə̯	ˈoː	1.8
t	ʃ	1.795
ˈɪə̯	ˈɛ_s	1.792
<#	<#_ˈa	1.769
χ_r	ɡ	1.736
#>	f_#>	1.714
s_ˈi	ˈeː	1.705
ˈɑː_t	ˈa	1.687
ˈa	ˈaː_d̥	1.686
ŋ	ç	1.63
r	ʁ	1.602
k	ʃ	1.586
ˈə	ˈaɪ̯	1.555
ɫ_#>	l	1.536
ŋ	n	1.53
s_t	t	1.502
s	t	1.488
s	s_t	1.485
d̥	ˈoː_t	1.483
ˈa_d̥	d̥	1.478
t	ˈa_s	1.477
ˈa_d̥	ˈaː	1.426
ˈɑː_t	s	1.351
ə	ə	1.328
r_ˈœu̯	ˈaʊ̯	1.312
w	v	1.26
s_ˈi	z	1.253
s	k_s	1.237
n	n_s	1.206
k	k_n	1.206
s	n_s	1.191
ˈʊə̯	ˈoː_t	1.189
ˈɑː	ˈeː	1.154
n_d	d	1.147
ˈʊə̯_d̥	ˈoː	1.147
ˈɑː	ˈoː	1.136
χ	t	1.125
t	x_t	1.11
ˈɪə̯_t	ˈɛ	1.101
k_#>	x_ə_#>	1.064
d	n_d	1.014
n_s	s	0.953
t	x	0.947
t_w	ʦ_v	0.922
t	ˈɛ_s	0.784
s	z_ˈeː	0.752
ˈɑː_p	ˈa	0.711
d	t	0.659
#>	k_#>	0.628
χ_t	t	0.613
ˈʊə̯_d̥	t	0.603
r_d̥	t	0.589
n	n_d	0.567
ˈɔ	f_ˈɔ	0.564
ˈəɪ̯	ʁ_ˈaɪ̯	0.559
d_ə	t	0.54
