Phone1	Phone2	Surprisal
b	b̥	0.0
d	d̥	0.147
d	r	3.367
d̥	d̥	0.0
h	x	0.817
h	ʃ	1.209
iə̯	eː	0.0
j	j	0.0
k	kʰ	1.042
k	ɡ̊	1.368
k	x	2.977
l	l	0.0
m	m	0.0
n	n	0.711
n	ə	1.647
n	-	3.843
n_d	n	0.0
p	b̥	0.953
p	f	1.049
s	ʃ	0.337
s	ɡ̊_s	3.239
s	s	3.287
t	s	1.486
t	ʣ̥	1.621
t	d̥	1.654
t_ɾ	d̥_ɐ	0.0
v	f	0.19
v	β	3.019
v_n	β_ə	0.0
v̥	b̥	0.0
w	l	0.0
z	s	0.0
z_ʋ	ʃ_β	0.0
z̥	s	0.0
ç	ɪ_ʃ	0.0
ŋ	ŋ	0.22
ŋ	-	2.82
ə	-	0.079
ə	ə	4.226
ə_n	ə	0.0
ə_ɾ	ɐ	0.0
ɦ	-	0.321
ɦ	j	2.327
ɦ_ə	ɣ̊	0.0
ɦ_ɾ	ɡ̊_r	0.0
ɦ_ˈɑ	ɡ̊_ˈɑ	0.0
ɦ̥	ʃ	0.439
ɦ̥	ɣ̊	1.931
ɪ	ɪ	0.0
ɾ	ɐ	0.96
ɾ	r	1.167
ɾ	ˈɛ_ɐ	4.626
ʃ_h	ʃ	0.0
ʋ	β	0.0
ˈeː	ˈɛ	1.585
ˈeː	ˈeː	1.874
ˈeː	ˈɛː	2.152
ˈeː	-	2.567
ˈi	ˈaɪ̯	0.0
ˈiə̯	ˈiː	0.654
ˈiə̯	ˈaɪ̯	1.803
ˈiə̯	ˈeː	3.681
ˈiə̯_n	ˈẽː	0.0
ˈoː	ˈɔ	1.803
ˈoː	ˈoː	1.94
ˈoː	ˈɑː	2.107
ˈoː	-	3.167
ˈoː	ˈeː	3.19
ˈu	ˈu	0.595
ˈu	ˈɑ_l	1.565
ˈuə̯	ˈuː	0.695
ˈuə̯	ˈu	2.246
ˈuə̯	ˈiː	2.544
ˈuə̯_n	ˈĩː	0.0
ˈyː	ˈau̯	0.383
ˈyː	ˈaɪ̯	2.1
ˈæ	ˈɛ	0.759
ˈæ	-	1.779
ˈæ	ˈɪ	3.086
ˈøː	-	0.0
ˈøː_n	ˈõː	0.0
ˈœ	ˈɪ	1.315
ˈœ	-	1.332
ˈœ	ˈɔ	2.315
ˈɑ	ˈɑ	0.321
ˈɑ	ˈɑː	2.326
ˈɑ_s	ˈɛ_ʃ	0.0
ˈɒː	ˈoː	1.361
ˈɒː	ˈɑː	1.772
ˈɒː	ˈɛː	2.851
ˈɒː	-	3.215
ˈɒː	ˈɑ	3.807
ˈɒː_t	ˈɑ_s	0.0
ˈɔ	ˈɔ	1.122
ˈɔ	ˈu	1.278
ˈɔ	-	2.964
ˈɛ	ˈɪ	1.222
ˈɛ	ˈaɪ̯	1.807
ˈɛ	ˈɛ	1.807
ˈɛː	ˈɛː	0.63
ˈɛː	ˈeː	1.96
ˈɛː	ˈɑːɪ̯	3.371
ˈɛː_n	ˈɛ̃ː	0.0
ˈɪ	ˈɪ	0.0
