Phone1	Phone2	Surprisal
b	b	0.0
d	d	0.067
d	-	4.47
e	ə_x	0.0
f	f	0.0
h	h	0.0
i	ɪ	0.931
i	i	1.073
k	k	0.333
k	k_ə	2.277
l	l	0.135
l	l_j	3.487
m	m	0.0
n	n	0.219
n	n_ə	3.301
n	n_d	4.663
p	p	0.0
r	r	0.215
r	ˈɛɪ̯	4.135
r	ˈiː_r	4.431
r	r_t	5.485
r	-	6.258
r_t	t	0.0
s	s	0.0
s_ˈɪ	s_ˈuː	0.0
t	t	0.407
t	t_ə	2.025
v	-	0.883
v	w	1.128
w	v	0.0
x	x	0.0
z	z	0.0
ç	x	0.0
ð	d	0.0
ŋ	ŋ	0.0
ə	ə	0.322
ə	-	2.322
ɛ	-	0.0
ɡ	ɣ	0.403
ɡ	x	2.037
ɪ	k	0.0
ʃ	s_k	0.0
ʍ	v	0.0
ʧ	s	0.0
ˈa	ˈɔ	1.423
ˈa	-	1.798
ˈa	ˈɔː	2.806
ˈa	ˈeː	3.347
ˈa	ˈɛ	3.347
ˈaɪ̯	-	0.0
ˈaː	ˈi_k	0.0
ˈaːɪ̯	ˈiː	0.0
ˈe	ˈeː	1.0
ˈe	ˈoː	2.243
ˈe	-	2.632
ˈe	ˈɔː	2.973
ˈeː	ˈoː	1.595
ˈeː	ˈɔː	1.647
ˈeː	ˈiː	2.395
ˈeː	-	2.648
ˈeː_r	ˈɛɪ̯_d	0.0
ˈi	ˈɛɪ̯	1.656
ˈi	ˈoː	1.868
ˈi	-	2.347
ˈi	ˈyː	3.264
ˈi	ˈiː	4.143
ˈi	ˈi	4.28
ˈi_ŋ	ˈœː	0.0
ˈiː	ˈiː	1.887
ˈiː	ˈeː	2.298
ˈiː	ˈoː_ɣ	2.452
ˈiː	ˈoː	2.861
ˈiː	ˈi	3.001
ˈiː	j_ˈoː	3.628
ˈo	ˈɔː	0.556
ˈo	ˈɔ	1.645
ˈo_r	ˈoːu̯_d	0.0
ˈoː	-	0.0
ˈu	ˈuː	0.318
ˈu	-	2.877
ˈu	ˈøː	4.022
ˈuː	ˈuː	0.732
ˈuː	ˈʊ_l	1.33
ˈø	ˈoːu̯	0.0
ˈøː	k_ˈoːu̯	0.0
ˈɑː	ˈoː	1.236
ˈɑː	ˈeː	1.758
ˈɑː	ˈaː	1.837
ˈɑː_f	ˈoː_l	0.0
ˈɑː_n	ˈoːu̯_n	0.0
ˈɔɪ̯	ˈɛ_r	0.0
ˈəi̯	ˈi	0.716
ˈəi̯	ˈuː	2.15
ˈəi̯	ˈiː	2.594
ˈɛ	-	2.16
ˈɛ	ˈaː	2.606
ˈɛ	ˈa	2.722
ˈɛ	ˈɛ	2.946
ˈɛ	ˈoː	3.085
ˈɛ	ˈeː	3.107
ˈɛ	ˈɛː	3.369
ˈɛː	ˈi	0.0
ˈɪ	ˈɪ	1.186
ˈɪ	ˈɛː	3.021
ˈɪ	-	3.098
ˈɪ	j_ˈʊ	3.554
ˈɪ	ˈuː	3.554
ˈɪ	ˈʊ	3.771
ˈɪ	ˈiː	4.702
ˈɪ	ˈɔː	4.702
ˈɪ_n	ˈiː_n	0.0
ˈɪ_t	ˈɛ_t	0.0
ˈɪ_ð	ˈuː	0.0
ˈʌ	ˈʊ	0.855
ˈʌ	-	1.634
ˈʌ	ˈuː	2.999
ˈʌu̯	ˈoːu̯_l	0.0
θ	d	0.0
