Phone1	Phone2	PMI
ˈɛi̯_n	ˈʊ̯iː_n	10.698
ˈɔ_ɾ	ˈɔ_ɹ	10.076
z̥_#>	s_#>	9.144
z̥	s_#>	9.144
<#_n	<#_n	8.69
<#_ɾ	<#_ɹ	8.491
<#_ɫ	<#_l	8.488
ə_ɾ	ɪ_ɹ	8.44
<#_χ	<#_ɡ̊	8.262
<#_t	<#_tʰ	7.91
p	p	7.801
v̥_#>	v_#>	7.131
s_ɫ	s_l	7.086
z	<#_s	7.054
ˈɪ_n	ˈɪ_n	7.027
<#_ˈɛ	<#_ˈɛ	6.989
d	<#_d̥	6.959
k_#>	k_#>	6.851
ˈœy̯	ˈʉːu̯	6.812
ˈɑ_ɫ	ˈɔ_l	6.801
d̥_#>	d̥_#>	6.794
<#_ˈɑ	<#_ˈa	6.791
ɾ_t	ɹ_ʈ	6.541
ɫ	<#_l	6.506
χ	<#_ɡ̊	6.432
<#_t	tʰ	6.392
ŋ	ŋ	6.384
<#_ˈɔ	<#_ˈʊ	6.324
ˈoː	ˈoː	6.249
ˈɛi̯	ˈʊ̯iː	6.193
b	b̥	6.132
v	f	6.111
ˈɛ	<#_ˈɛ	6.089
ɦ	h	5.946
v̥	v_#>	5.926
m	m	5.894
ˈɑ_ɾ	ˈa_ɹ	5.863
ˈu	ˈøː	5.816
ˈɪ	ˈɪ	5.804
ˈyː	ˈʊ̯iː	5.804
d_ɾ	tʰ_ɹ	5.767
ˈu	ˈɔːu̯	5.731
ˈeː	ˈaːi̯	5.703
k	kʰ	5.676
ˈyː	ˈʊ̯iː_ɹ	5.63
ˈɔ	ˈʊ	5.603
ˈɛ	ˈɛ	5.601
ɾ	<#_ɹ	5.576
ˈeː	ˈeː	5.563
ˈɪ	ˈiː	5.528
ˈi_ɾ	ˈʊ̯iː_ɹ	5.509
n	<#_n	5.476
d_ɾ	d̥_ɹ	5.476
ˈeː	ˈai̯	5.47
s	ʃ	5.378
ˈoː	ˈɛːi̯	5.335
ˈaː	ˈɔ̯aː	5.317
<#_n	n	5.258
v̥	v	5.189
t	<#_tʰ	5.155
<#_ɫ	l	5.11
k	k	5.062
z̥_#>	s	5.037
z̥	s	5.037
<#_χ	ɡ̊	5.024
ˈɛi̯	ˈʊ̯iː_n	5.009
d	d̥	4.994
k	k_#>	4.913
d̥	d̥_#>	4.907
p	ʰp	4.89
ˈɔ	ˈɔ_ɹ	4.886
ɫ	l	4.886
t	ʰt	4.855
ˈɑ	ˈa	4.85
ˈɑ	<#_ˈa	4.832
z	s	4.83
t	t	4.799
ˈu	w	4.795
ˈɔ	<#_ˈʊ	4.781
ɫ	t͡l̥	4.589
ˈi	ˈʊ_ʤ̊ː	4.564
ɪ	ŋ	4.558
d	tʰ	4.512
v̥	v_ʊ	4.509
s	s	4.499
k_#>	k	4.457
χ_t	ʰtː	4.443
ˈi	ˈʊ	4.294
<#_ˈɛ	ˈɛ	4.276
d̥	d̥	4.221
ˈaː	ˈa	4.185
ˈi	ˈʊ̯iː	4.174
χ	ɡ̊	4.158
ˈɑ	ˈɔ	4.125
ˈɔ	ˈɔ	4.063
<#_ˈɑ	ˈa	4.054
<#_ˈɔ	ˈʊ	4.05
t	ʰtː	3.985
ˈɑ	ˈɛːa̯_#>	3.97
ˈaː	ˈɛːa̯	3.964
d̥_#>	d̥	3.941
n	n	3.93
ə	a	3.905
ˈu	ˈɛ	3.799
χ	ʃ	3.795
ˈu	ˈɛ_ɡ̊	3.755
ˈeː	ˈɛ	3.729
ˈʏ	ˈɪ	3.723
ʋ	<#_v	3.72
k	ʰkː	3.693
t	tʰ	3.636
n_ˈaː	n_ˈa	3.566
ˈɛ_n	ˈɛ_nː	3.564
ˈu_d̥	w	3.562
d̥	d̥_ʊ	3.527
ˈɑ_d̥_#>	ˈɛːa̯_#>	3.519
ˈu	ˈɔːu̯_w	3.51
ˈoː	ˈʊ	3.495
ɫ_k	l̥_k	3.481
ˈeː	ˈiː	3.476
v̥_#>	v	3.458
ˈɑ	ˈɛːa̯	3.415
ˈɑ_n	ˈa_n	3.395
v_ə	v_a	3.394
ˈʏ_n	ˈʊ_nː	3.383
s_χ	ʃ	3.378
t	ʈ	3.374
ɾ_t	ʈ	3.299
ˈaː_n	ˈɔ̯aː_n	3.293
ˈɔ_n	ˈʊ_n	3.258
ˈu_d̥	ˈɔːu̯	3.197
ˈoː_ɾ	ˈoː_ɹ	3.176
s	s_k	3.174
ə	ɪ	3.083
n	nː	3.066
ˈi	ˈɔːu̯	3.044
χ	ɡ̊ː	3.034
n	n̥	3.017
n_d̥	n_d̥	3.016
χ	ʰtː	3.009
ɾ_ˈʏ	ɹ_ˈɪ	2.937
ˈoː	ˈɔ	2.922
ŋ	ʰkː	2.9
ŋ_k	ʰkː	2.891
ˈaː_ɾ	ˈɔ̯aː_ɹ	2.889
χ_ɾ	ɡ̊_ɹ	2.842
ŋ	ɡ̊	2.831
z	ʃ	2.811
ˈɛi̯_n	ˈʊ̯iː	2.81
ˈɔ_ɾ	ˈɔ	2.78
<#_ɾ	ɹ	2.714
<#_k	<#_kʰ	2.71
<#	<#	2.698
#>	#>	2.698
ˈɪ	ˈɪ_n	2.634
s	k	2.614
ɾ	ɹ	2.612
ə_ɾ	ɪ	2.609
ɾ_ˈoː	ɹ_ˈɛːi̯	2.563
k	ʧʰ	2.503
ɫ_#>	t͡l̥	2.48
ˈoː_ɾ	ˈɔ_t	2.464
ə	ɪ_ɹ	2.441
s_χ	s_k	2.365
ˈɛ	ˈɔ	2.364
ˈu_d̥	ˈɔːu̯_w	2.278
k	<#_kʰ	2.27
χ	ʤ̊	2.261
ˈyː	ɹ	2.235
ˈɑ	ˈœ	2.224
<#_k	kʰ	2.208
s	s_l	2.164
v	v	2.152
ˈoː	j	2.103
ˈi	ˈʊ̯iː_ɹ	2.08
n	ˈʊ̯iː_n	2.071
ɾ	ˈɔ_ɹ	2.063
ˈi_n	ˈʊ_ʤ̊ː	2.045
k	ʰk	2.029
z	<#_ʃ	2.019
ˈœy̯	ˈʏ	1.965
ˈɑ	ˈɛ	1.892
ˈɑ	ˈɔ_l	1.857
<#	<#_l	1.854
<#	<#_ɹ	1.823
ˈɛi̯	ˈai̯	1.819
ɾ	ɪ_ɹ	1.8
<#	<#_ɡ̊	1.772
<#	<#_v	1.744
<#	<#_n	1.716
ˈoː_d̥	ˈɛːi̯	1.691
<#	<#_d̥	1.682
ˈʏ	ˈʊ	1.667
ˈɛi̯_n	n	1.658
ɾ	ɪ	1.658
t	ɹ_ʈ	1.582
ˈoː	ˈɛːi̯_j	1.576
ɾ	ʈ	1.556
ŋ	ŋ_ɡ̊	1.531
t	ʰtː_ʊ	1.531
ˈoː	ˈiː	1.529
d	tʰ_ɹ	1.518
ɫ	s_l	1.51
#>	s_#>	1.46
ˈɔ	ˈœ	1.459
χ_t	ʰtː_ʊ	1.455
ɫ	ˈɔ_l	1.448
ˈoː	ˈɔːi̯	1.436
χ_ə	ɡ̊	1.424
<#	<#_s	1.42
ˈɑ_ɫ	ˈɔ	1.389
ˈɑ	ˈa_ɹ	1.372
ˈɪ_n	ˈɪ	1.35
ʋ	v	1.324
ɦ	<#_j	1.32
ˈɑ_ɾ	ˈa	1.302
ˈɛ	ˈœ	1.29
d_ə	j	1.288
d	ʧʰ	1.281
d	d̥_ɹ	1.248
ˈɛi̯	ˈɛːa̯	1.238
ɫ	l̥	1.216
ˈi	ˈɛːa̯	1.215
ˈi	ˈʉːu̯	1.214
ˈɛ	ˈɪ	1.196
ˈoː_d̥	j	1.175
ə	j	1.126
d_ɾ	tʰ	1.079
#>	v_#>	1.074
#>	d̥_#>	1.074
ˈʏ	ˈʊ_nː	1.066
ˈi_ɾ	ˈʊ̯iː	1.057
ə_n	a	1.017
ˈʏ	ɹ_ˈɪ	1.008
p	p_ʊ	1.001
ˈɑ_d̥_#>	ˈɛːa̯	0.958
ˈɛ	j	0.951
ɾ	ɹ_ʈ	0.893
ˈoː_ɾ	ˈoː	0.883
<#	<#_ˈa	0.824
<#	<#_j	0.824
ˈoː	ˈoː_ɹ	0.807
d_ɾ	d̥	0.791
χ	ʤ̊ː	0.789
χ	ʰtː_ʊ	0.763
n	ˈɪ_n	0.762
ˈaː	n_ˈa	0.746
v_ə	v	0.742
#>	k_#>	0.741
ˈɔ	ˈʊ_n	0.729
n_d̥	n	0.722
ŋ	ɡ̊_ʊ	0.717
ˈɪ_n	n	0.682
ˈɛ	ˈɛ_nː	0.681
ɾ	ˈɔ	0.668
χ	k	0.66
ɫ_#>	ʊ	0.659
<#	<#_ˈɛ	0.658
ˈoː	ˈɔ_t	0.657
ˈoː_d̥	ˈɛːi̯_j	0.647
ɫ_k	l̥	0.645
ɫ_#>	ɹ	0.639
ɫ	ˈɔ	0.617
ˈɛ	j_ˈœ	0.613
ˈɑ_ɫ	l	0.612
k	l̥_k	0.612
#>	ˈɛːa̯_#>	0.6
s_ɫ	l	0.577
ɾ	ˈʊ̯iː	0.565
n_ə	nː	0.553
s_ɫ	s	0.542
ˈɛ_n	nː	0.534
ˈaː	ˈɔ̯aː_ɹ	0.473
ˈaː	ˈɔ̯aː_n	0.473
ɾ	tʰ_ɹ	0.46
ɾ	ˈoː	0.452
k	k_ʊ	0.44
ˈʏ_n	nː	0.425
<#	<#_tʰ	0.413
ɾ	ˈɔ̯aː	0.406
ˈɑ	ˈa_n	0.312
ˈɛi̯	ˈɛːa̯_ɹ	0.303
v	v_a	0.301
ɾ	ˈʊ̯iː_ɹ	0.275
ˈi	ɹ	0.271
ɾ	ˈɛːi̯	0.245
ˈoː	ɹ_ˈɛːi̯	0.194
ɫ	t͡l̥_ʊ	0.185
ˈɛ_n	ˈɛ	0.178
ɫ_k	k	0.178
ɾ	ˈa_ɹ	0.168
ɾ	ɹ_ʊ	0.168
ɾ	ɹ_a	0.168
ɾ	d̥_ɹ	0.168
ˈʏ	ɹ	0.161
k	l̥	0.152
ˈaː_ɾ	ˈɔ̯aː	0.121
ˈaː_n	ˈɔ̯aː	0.121
ˈoː_ɾ	ˈɔ	0.113
v_ˈɔ	f	0.101
χ	s	0.076
ˈoː	ɹ	0.073
ˈɑ	l	0.072
ˈɛi̯	ɹ	0.066
<#	<#_ˈʊ	0.063
ˈɑ_n	ˈa	0.055
ɫ	l̥_k	0.052
n_d̥	d̥	0.052
χ	ɡ̊_ɹ	0.032
ɾ_ˈʏ	ˈɪ	0.031
ˈɔ_n	ˈʊ	0.029
ɾ	ˈa	0.029
ˈɛi̯	n	0.023
n_ˈaː	ˈa	0.007
ˈɔ	ɹ	0.002
ˈʏ_n	ˈʊ	0.001
ˈʏ	nː	-0.004
ɾ	ˈœ	-0.009
ɾ_ˈoː	ˈɛːi̯	-0.063
ˈi_n	ˈʊ	-0.065
ə	v_a	-0.081
n	n_ˈa	-0.086
n	ˈɛ_nː	-0.102
d̥	n_d̥	-0.137
n	ˈɔ̯aː_n	-0.146
d̥	n	-0.156
s	l	-0.16
ɾ	ˈɪ	-0.184
#>	ʊ	-0.19
n	ʤ̊ː	-0.211
n_ˈaː	n	-0.224
ɾ	ˈɔ̯aː_ɹ	-0.229
ɾ	tʰ	-0.245
ˈaː	ɹ	-0.249
ˈɔ_n	n	-0.264
ˈɑ_n	n	-0.264
ˈaː_n	n	-0.264
ə	ʊ	-0.271
ɾ	ɡ̊_ɹ	-0.272
n	ˈʊ_n	-0.284
n	a	-0.295
n	ˈʊ_nː	-0.309
ɾ	ˈoː_ɹ	-0.321
n	ˈa_n	-0.341
#>	n_#>	-0.354
#>	ʊ_#>	-0.373
ˈɛ	nː	-0.378
χ	s_k	-0.409
ɾ	ɹ_ˈɪ	-0.424
ɾ	t	-0.43
v_ə	a	-0.454
ˈi_n	ʤ̊ː	-0.461
ɾ	d̥	-0.498
ɫ	ɹ	-0.514
ɾ	ɹ_ˈɛːi̯	-0.516
ɫ_#>	t͡l̥_ʊ_ɹ_#>	-0.524
<#	<#_kʰ	-0.525
ɫ	k	-0.538
ɫ	ʊ	-0.54
χ_ɾ	ɡ̊	-0.55
<#	<#_ʃ	-0.55
s_χ	k	-0.566
#>	ɹ_#>	-0.593
ŋ	ʊ	-0.601
ə	ɹ	-0.605
n	d̥	-0.615
#>	ɹ	-0.626
ə	ɡ̊_ʊ	-0.688
n	n_d̥	-0.7
ʋ	kʰ_v	-0.727
s_χ	s	-0.748
ˈɑ	ɹ	-0.769
ɾ	ˈɔ_t	-0.775
ɾ	ˈœ_t	-0.775
<#	s	-0.804
n	ˈɔ̯aː	-0.827
ˈɔ	n	-0.877
ə	n̥	-0.885
ˈɔ_ɾ	ɹ	-0.886
ə_ɾ	ɹ	-0.886
d_ɾ	ɹ	-0.886
z̥_#>	#>	-0.902
z̥	#>	-0.902
<#_χ	<#	-0.902
<#_ɾ	<#	-0.902
<#_ɫ	<#	-0.902
<#_t	<#	-0.902
<#_n	<#	-0.902
ə	nː	-0.904
<#	d̥	-0.908
ˈɪ	n	-0.95
χ	w	-0.952
z	<#	-0.962
ˈaː	n	-0.967
#>	t͡l̥	-0.968
ɾ	a	-0.979
n_#>	#>	-0.998
<#_ˈɔ	<#	-0.998
ɫ	s	-0.999
<#_ˈɑ	<#	-1.0
v̥_#>	#>	-1.006
k_#>	#>	-1.006
d̥_#>	#>	-1.006
<#_ˈɛ	<#	-1.006
<#	kʰ	-1.028
ɾ_t	ɹ	-1.064
ˈɑ_ɾ	ɹ	-1.093
ˈi_ɾ	ɹ	-1.093
ɫ_#>	#>	-1.096
<#_k	<#	-1.104
<#	tʰ	-1.105
<#	ʃ	-1.182
ɾ_ə	t	-1.204
ˈoː_ɾ	ɹ	-1.235
ɾ_ˈoː	ɹ	-1.235
ɾ	ʊ	-1.235
ˈoː_ɾ	t	-1.254
χ_ɾ	ɹ	-1.265
ˈaː_ɾ	ɹ	-1.271
ɾ_ˈʏ	ɹ	-1.271
ɾ	ɡ̊	-1.314
ˈɑ	n	-1.374
v̥	ʊ	-1.413
