Phone1	Phone2	Surprisal
b	b	0.0
d	t	0.409
d	d̥	2.182
d	d_a	5.238
e	ŋ_ɡ̊	0.0
f	f	0.195
f	b̥	2.986
f_ˈo	f	0.0
h	h	0.0
i	ɪ_k	0.0
i_n	ɑ	0.0
j	-	0.508
j	j	1.753
k	x	1.316
k	k	1.323
k	ç	2.588
k	c	4.956
kʰ	k	0.0
l	w	0.228
l	l	2.774
m	m	0.133
m	m_ˈø	3.51
n	n	0.181
n	-	3.413
n	n_d	5.388
p	f	0.874
p	f_a	1.138
r	r	0.476
r	-	1.831
s	z	0.659
s	ʃ	1.659
s	ʧ	4.319
s_l	ʃ_w	0.0
s_t	s_t	0.741
s_t	ʃ_t	1.316
s_ˈɪ	z_ˈu	0.0
t	s	0.953
t	ʦ	1.914
t	t	2.197
tʰ	ʦ	0.0
v	-	0.0
w	v	0.0
w_ˈa	v	0.0
x	x	0.0
ç	x	0.0
ð	d	0.625
ð	t	1.507
ŋ	ŋ	0.882
ŋ	ŋ_ɡ̊	1.129
ə	ɛ	0.781
ə	ə	2.252
ə	v_ɛ	3.078
ə	-	3.481
ɛ	ɛ	0.0
ɡ	ɡ	0.0
ʃ	ʃ	0.0
ʍ	-	0.0
ʧ	ç	0.0
ˈa	ˈɑ	0.631
ˈa	-	1.497
ˈaɪ̯	-	0.0
ˈaː	ˈɘ̟_x	0.0
ˈaːɪ̯	ˈɘ̟	0.0
ˈe	ˈa	0.994
ˈe	-	1.659
ˈe	ˈɔ	2.463
ˈeː	-	1.0
ˈeː	ˈɔ	1.0
ˈeː_r	ˈi̯ø	0.0
ˈi	ˈi	1.321
ˈi	-	1.928
ˈi	ˈu	2.777
ˈi	ˈɑ	3.347
ˈi	ˈø	3.428
ˈi_n	n	0.0
ˈiː	ˈi	1.017
ˈiː	ˈɑi̯	1.329
ˈiː	-	3.214
ˈiː_r	ˈʏ_r	0.0
ˈo	-	0.0
ˈoː	ˈɔ	0.0
ˈu	ˈɑi̯	0.973
ˈu	-	1.028
ˈuː	ˈɑi̯	0.53
ˈuː	-	1.702
ˈø	ˈʏ	1.16
ˈø	ˈi	1.604
ˈø	n	2.16
ˈøː	ˈʏ_x	0.0
ˈɑː	ˈɑ	0.472
ˈɑː	-	2.842
ˈɑː	ˈei̯	2.842
ˈəi̯	ˈai̯	0.39
ˈəi̯	ˈɑi̯	2.077
ˈɛ	ˈɑ	1.363
ˈɛ	ˈɛ	2.698
ˈɛ	-	2.866
ˈɛ	ˈɔ	3.144
ˈɛ	ˈa	3.274
ˈɛ	ˈɘ̟	3.274
ˈɛː	ˈa	0.0
ˈɪ	ˈɘ̟	1.039
ˈɪ	ˈɑ	2.494
ˈɪ	-	2.809
ˈɪ	ˈʏ	2.872
ˈɪ	ˈai̯	4.728
ˈɪ	ˈɪ	5.728
ˈʌ	ˈu	0.357
ˈʌ	-	2.191
ˈʌu̯	-	0.0
θ	d	0.631
θ	-	1.496
