Phone1	Phone2	Surprisal
a	ɐ	1.442
a	ɜ	2.106
a	ɞ	2.34
a	a	2.36
a	ʎ_ɜ	7.098
b	b	0.766
b	-	1.708
b	β	3.239
d	d	1.557
d	ð	1.673
d	-	2.431
d	ɾ	3.165
d	z	4.335
e	e	0.715
e	ɾ	1.872
e	-	3.088
e_r	ɾ_ɜ	0.737
e_r	ɾ_ɞ	1.322
ẽ	v_ɞ	0.0
f	f	0.0
i	i	1.14
i	-	1.468
i	e	2.438
ĩ	i	0.0
j	l	0.866
j	ʎ	1.652
j	j	2.91
j_ˈøː	ˈi	0.0
k	k	0.085
k	ŋ_k	4.126
l	ʎ	0.759
l	l	1.29
l_s	l_s	0.0
m	m	0.103
m	mː	3.862
m_e	m	0.0
n	n	0.206
n	-	3.887
n	ɲ	3.932
o	e	0.0
p	p	0.0
r	r	1.013
r	ɾ	1.16
r	-	4.906
r	ɾ_ˈæ	5.404
r_ˈɛ	ɾ_ˈæ	0.0
s	s	0.398
s	e_s	3.025
s	ʃ	3.552
s	ʧ	4.929
s_e	s_e	0.0
t	t	0.292
t	ð	3.51
t	n_t	4.164
t	n	4.663
u	o	0.159
u	-	3.257
v	v	0.78
v	β	1.872
v	-	3.65
v	w	3.941
w	w	0.0
y	o	0.0
z	-	0.0
z_ɡ	v	0.0
ɡ	ɣ	0.759
ɡ	ɡ	1.29
ɲ	ɲ	0.0
ʃ	t	0.0
ʒ	ʤ	0.954
ʒ	-	1.048
ʤ	-	0.78
ʤ	ʤ	1.259
ʧ	t	0.464
ʧ	k_l	1.862
ˈa	ˈa	0.8
ˈa	ˈa_r	1.562
ˈa	ˈe	3.523
ˈã	ˈa	1.196
ˈã	ˈa_ŋ	1.632
ˈã	ˈa_n	2.054
ˈe	ˈæ	0.833
ˈe	ˈe	1.189
ˈeː	ˈæ	0.966
ˈeː	ˈe	1.532
ˈeː	-	2.814
ˈeː_l	ˈæ_l	0.0
ˈẽ	ˈe_n	1.398
ˈẽ	-	1.444
ˈẽ	ˈe	1.983
ˈi	ˈi_r	1.573
ˈi	ˈi	1.599
ˈi	-	2.31
ˈi	ˈu	2.922
ˈiː	ˈi	0.345
ˈiː	-	2.234
ˈĩ	ˈi	0.0
ˈo	ˈɒ	0.0
ˈoː	ˈɒ	0.0
ˈu	ˈo	1.186
ˈu	ˈɒ	1.209
ˈu	ˈæ	2.967
ˈuː	ˈo	0.601
ˈuː	ˈɒ	1.553
ˈũ	ˈɒ_n	0.752
ˈũ	ˈo	1.3
ˈy	-	0.0
ˈyː	ˈu	0.91
ˈyː	ˈo	1.369
ˈyː	-	3.631
ˈyː_r	ˈu_r	0.0
ˈỹ	ˈu	0.0
ˈøː	ˈɒ	0.595
ˈøː	-	1.564
ˈœ	-	0.0
ˈɑː	ˈa	0.0
ˈɔ	ˈɒ	0.203
ˈɔ	ˈi	2.927
ˈɔ_l	ˈa_l	0.0
ˈɔ_s	ˈɒ_s	0.0
ˈɛ	ˈæ	1.195
ˈɛ	ˈe	1.553
ˈɛ	ˈe_j	3.547
ˈɛ	ˈi	3.588
ˈɛ	ɾ_ˈe	4.222
