Phone1	Phone2	PMI
ʁ_s	ʁ_s	10.219
s_ɛ	s_ɛ	9.394
ɛ_l	ɛ_l	8.801
ɲ	ɲ	8.491
z	z	8.491
ɥ	ɥ	7.296
ʁ_m	ʁ_m	7.08
ʁ_u	ʁ_u	7.07
ɛ_v	ɛ_v	7.07
k_ʁ	k_ʁ	7.07
ʃ_a	ʃ_ɑ	7.05
ɡ	ɡ	6.879
y	y	6.879
a_l	a_l	6.678
ø	øʏ̯	6.665
d	d	6.378
o	o	6.353
ɔ̃	ɒ̃ʊ̯̃	6.351
b	b	6.349
ɑ̃	ã	6.272
ə	œ	6.195
ʃ	ʃ	6.168
ɔ	ɔ	6.168
ʒ	ʒ	6.115
œ	aœ̯	6.114
d	ʣ	6.028
u	ʊ	5.958
ʁ_ɛ	ʁ_æɛ̯	5.955
j	j	5.953
u	u	5.908
k	k	5.879
o	oʊ̯	5.875
m	m	5.762
ɛ̃	ẽɪ̯̃	5.746
w	w	5.689
œ	œ	5.684
p	p	5.671
v	v	5.605
f	f	5.587
t	t	5.571
n	n	5.556
ɔ	ɑɔ̯	5.524
e	e	5.38
t	ʦ	5.2
i	i	5.163
i	ɪ	5.139
s	s	4.876
l	l	4.798
a	a	4.723
y	ʏ	4.571
ɛ	ɛɪ̯	4.376
a	ɑ	4.327
ɛ	æɛ̯	4.277
a	ɛ	4.076
ʁ	ʁ	3.991
s_a	s_a	3.344
f_ʁ	f_ʁ	3.344
ɛ	ɛ	3.306
ʁ_i	ʁ_i	3.208
ʃ_a	ɑ	3.099
l_ɛ	l_æɛ̯	3.068
a_j	æɛ̯_j	2.684
s	ʁ_s	2.434
ɛ	ɛ_l	2.189
l	ɛ_l	2.11
ʃ	ʃ_ɑ	2.087
k	k_ʁ	1.922
u	ʁ_u	1.921
s	s_ɛ	1.805
m	ʁ_m	1.796
ɛ	s_ɛ	1.795
ɛ_l	ɛ	1.681
s_ɛ	ɛ	1.681
v	ɛ_v	1.666
ʁ	ʁ_s	1.555
ʃ_a	ʃ	1.299
ʁ_s	s	1.276
s_ɛ	s	1.276
ʁ_u	u	1.27
ɛ_l	l	1.198
ɛ	ɛ_v	1.193
k_ʁ	k	1.16
l	a_l	1.153
a	a_l	1.116
a	ʃ_ɑ	1.108
ʁ_m	m	1.025
a_l	a	1.019
ɛ_v	v	0.904
ɛ_v	ɛ	0.732
l	ɛ	0.702
ʁ	ʁ_m	0.635
ʁ	ʁ_u	0.63
ʁ	k_ʁ	0.63
ɛ	ʁ_æɛ̯	0.55
ɛ	l	0.523
j	æɛ̯	0.469
ʁ_s	ʁ	0.391
ʁ_ɛ	æɛ̯	0.39
a_l	l	0.389
ʁ	ʁ_æɛ̯	0.362
f	f_ʁ	0.237
s	s_a	0.021
l	l_æɛ̯	-0.007
i	ʁ_i	-0.026
a	s_a	-0.037
a	j	-0.041
ʁ_i	i	-0.058
l	a	-0.063
s_a	a	-0.1
a_j	j	-0.117
a	æɛ̯	-0.117
ʁ_ɛ	ʁ	-0.124
ʁ_u	ʁ	-0.142
k_ʁ	ʁ	-0.142
f_ʁ	f	-0.15
ʁ_m	ʁ	-0.153
ʁ	f	-0.154
f	ʁ	-0.16
l	æɛ̯	-0.209
ʁ	k	-0.26
a_j	æɛ̯	-0.262
j	æɛ̯_j	-0.268
k	ʁ	-0.27
ʁ	f_ʁ	-0.275
ɛ	l_æɛ̯	-0.275
s_a	s	-0.366
l_ɛ	l	-0.392
ʁ	ʁ_i	-0.428
l_ɛ	æɛ̯	-0.538
f_ʁ	ʁ	-0.668
ʁ_i	ʁ	-0.685
a	l	-0.729
a	æɛ̯_j	-0.892
ʁ	s	-0.976
s	ʁ	-0.982
ʃ	ɑ	-1.792
ʁ	m	-1.929
m	ʁ	-1.945
ʁ	i	-2.112
i	ʁ	-2.337
ʁ	æɛ̯	-2.495
ʁ	u	-2.875
u	ʁ	-2.997
ɛ	ʁ	-3.265
s	a	-3.353
a	s	-3.677
v	ɛ	-3.917
ɛ	v	-4.217
a	ʃ	-4.547
s	ɛ	-5.784
ɛ	s	-6.198
