Phone1	PhonEnv	Phone2	Surprisal	OOV_Smoothed
b	#|S|<	b̥	0.0	5.137661301245701
b	#|S|<_F	b̥	0.0	5.137661301245701
b	#|S|<_R	b̥	0.0	5.137661301245701
d	#|S|<	t	0.8126821141648845	5.137661301245701
d	#|S|<	d̥	1.6577197499687888	5.137661301245701
d	#|S|<_F	t	0.7932052179202155	5.137661301245701
d	#|S|<_F	d̥	1.8865285446876565	5.137661301245701
d	#|S|<_R	t	1.5470407841838905	5.137661301245701
d	#|S|<_R	d̥	1.7478519589511916	5.137661301245701
d	>|S|<	d̥	0.7016287402153306	5.137661301245701
d	>|S|<	t	2.439508646202207	5.137661301245701
d	>|S|<_N	d̥	0.03732240117326112	5.137661301245701
d	>|S|<_N	t	5.055096075997434	5.137661301245701
d	>|S|<_R	t	2.45260442256856	5.137661301245701
d	>|S|<_R	d̥	5.03241598341303	5.137661301245701
d	F_>|S|<	t	2.073398006541795	5.137661301245701
d̥	>|S|#	t	0.9598641804770617	5.137661301245701
d̥	>|S|#	d̥	1.4043426647443513	5.137661301245701
d̥	F_>|S|#	t	1.0532423067054093	5.137661301245701
h	>|S|<_N	χ	1.02753226024914	5.137661301245701
h	>|S|>	χ	0.0	5.137661301245701
h	F_>|S|>	χ	1.0275322602491401	5.137661301245701
j	#|S|<	j	3.0825967807474206	5.137661301245701
j	<|S|<_F	j	4.811368018702366	5.137661301245701
k	#|S|<	χ	0.04585750613496978	5.137661301245701
k	#|S|<	k	4.69564734189095	5.137661301245701
k	#|S|<_F	χ	0.11568612527564384	5.137661301245701
k	#|S|<_F	k	4.433991842098948	5.137661301245701
k	#|S|<_N	χ	2.057132909342572	5.137661301245701
k	>|S|#	χ	0.3260452529101774	5.137661301245701
k	>|S|#	k	4.0155962905408185	5.137661301245701
k	>|S|<	χ	0.3126515686639176	5.137661301245701
k	>|S|<	k	3.88963267081094	5.137661301245701
k	>|S|<_N	χ	1.9967351768516737	5.137661301245701
k	>|S|<_N	k	3.419098347147246	5.137661301245701
k	F_>|S|#	χ	0.1154569106234568	5.137661301245701
k	F_>|S|<	χ	0.30041547245526784	5.137661301245701
k	F_>|S|<_N	χ	2.2501778117987636	5.137661301245701
l	#|S|<	l	0.0	5.137661301245701
l	#|S|<_F	l	1.0275322602491401	5.137661301245701
l	<|S|<	l	0.0	5.137661301245701
l	<|S|<_F	l	1.6017132519074588e-16	5.137661301245701
l	>|S|#	l	0.30847252380164764	5.137661301245701
l	>|S|>_N	l	3.0825967807474206	5.137661301245701
l	F_>|S|#	l	2.2637621480700534	5.137661301245701
l	F_>|S|<	l	2.0550645204982803	5.137661301245701
m	#|S|<	m	0.006633372787039858	5.137661301245701
m	#|S|<_F	m	1.0301673379986869	5.137661301245701
m	>|S|#	m	0.006633372787039858	5.137661301245701
m	>|S|<	m	0.24914396410632494	5.137661301245701
m	>|S|<	mː	4.334045364147095	5.137661301245701
m	>|S|=_N	mː	4.122181145960056	5.137661301245701
m	>|S|=_N	m	4.542976059598027	5.137661301245701
m	F_>|S|<	m	2.0576995982478268	5.137661301245701
m	F_>|S|=_N	mː	4.115089719196675	5.137661301245701
n	#|S|<	n	0.08988457338527629	5.137661301245701
n	#|S|<	ə	4.1635165789004285	5.137661301245701
n	#|S|<_F	n	0.03528311517596105	5.137661301245701
n	<|S|#	ə	0.1873789463690255	5.137661301245701
n	<|S|#	n	3.1413611990367136	5.137661301245701
n	<|S|<_F	n	1.0557652059884908	5.137661301245701
n	=|S|#	ə	1.1092426497167893	5.137661301245701
n	=|S|#	n	4.172854107140071	5.137661301245701
n	>|S|#	n	0.618060249659563	5.137661301245701
n	>|S|#	ə	1.9837843172573697	5.137661301245701
n	>|S|<	n	3.158152399745617	5.137661301245701
n	>|S|<	-	3.382983564192594	5.137661301245701
n	>|S|<	ə	4.576947629387419	5.137661301245701
n	>|S|<_F	n	3.0974185925140745	5.137661301245701
n	>|S|>	n	0.15721143023410208	5.137661301245701
n	>|S|>	ə	4.1635165789004285	5.137661301245701
n	>|S|>	-	4.335668770273507	5.137661301245701
n	F_>|S|<	-	3.2258877826472885	5.137661301245701
n	F_>|S|>	n	0.03528311517596101	5.137661301245701
n_#>	<|S|#	#>	2.0550645204982803	5.137661301245701
n_#>	=|S|#	#>	3.0825967807474206	5.137661301245701
n_#>	>|S|#	#>	1.0275322602491401	5.137661301245701
n_#>	F_>|S|#	#>	1.0275322602491401	5.137661301245701
n_d̥	>|S|#	ŋ	2.0550645204982803	5.137661301245701
n_ə	>|S|#	n	3.0825967807474206	5.137661301245701
n_ə	F_>|S|#	n	3.0825967807474206	5.137661301245701
p	#|S|<	p͡f	1.1031578613562962	5.137661301245701
p	#|S|<	f	3.791871603100531	5.137661301245701
p	>|S|#	f	0.8949561917665193	5.137661301245701
p	>|S|#	p͡f	2.200557773653092	5.137661301245701
p	>|S|<	f	0.7451522598505272	5.137661301245701
p	>|S|<	p͡f	2.685810724593512	5.137661301245701
p	>|S|<_N	f	0.028803654680874233	5.137661301245701
p	>|S|<_N	p͡f	5.135985644385554	5.137661301245701
p	>|S|<_R	f	4.974514659974033	5.137661301245701
p	F_>|S|#	f	2.0681989648352066	5.137661301245701
s	#|S|<	ʃ	0.0606424466495548	5.137661301245701
s	#|S|<	s	5.008171469770876	5.137661301245701
s	#|S|<_N	ʃ	2.0677784733410403	5.137661301245701
s	#|S|>	ʃ	0.0606424466495548	5.137661301245701
s	#|S|>	s	5.008171469770876	5.137661301245701
s	<|S|#	ʃ	1.0803405874425593	5.137661301245701
s	<|S|#	s	5.008171469770876	5.137661301245701
s	>|S|#	s	1.1976813317131443	5.137661301245701
s	>|S|#	ʃ	1.3560690125056594	5.137661301245701
s	>|S|#	χ_s	3.769475523886634	5.137661301245701
s	>|S|<	χ_s	2.5441975378587975	5.137661301245701
s	>|S|<	ʃ	3.944259680900058	5.137661301245701
s	>|S|<	s	5.008171469770876	5.137661301245701
s	>|S|>	ʃ	1.4251578445521602	5.137661301245701
s	>|S|>	s	2.9902465951925032	5.137661301245701
s	F_>|S|#	s	0.3975825027460757	5.137661301245701
s	F_>|S|#	ʃ	2.433632052041634	5.137661301245701
s	F_>|S|<	χ_s	2.093271685514428	5.137661301245701
s	F_>|S|<	ʃ	5.092495778957685	5.137661301245701
s	F_>|S|>	ʃ	1.5373938515718062	5.137661301245701
s	F_>|S|>	s	2.790845928447717	5.137661301245701
t	#|S|<	ʦ	0.13394701926230201	5.137661301245701
t	#|S|<	t	4.440679488587461	5.137661301245701
t	#|S|<	sː	4.646506857480967	5.137661301245701
t	#|S|<_F	ʦ	0.052070380304803876	5.137661301245701
t	>|S|#	t	1.4940016039556285	5.137661301245701
t	>|S|#	sː	1.5317039424714212	5.137661301245701
t	>|S|#	ʦ	2.7122010692195255	5.137661301245701
t	>|S|#	s	4.6708356832176	5.137661301245701
t	>|S|<	t	1.161227555795107	5.137661301245701
t	>|S|<	sː	1.3712470412132387	5.137661301245701
t	>|S|<	ʦ	2.7948994451318825	5.137661301245701
t	>|S|<_F	t	2.3923562272835053	5.137661301245701
t	>|S|<_F	ʦ	3.603794814923955	5.137661301245701
t	>|S|<_N	sː	0.33023976672409516	5.137661301245701
t	>|S|<_N	ʦ	3.210049571578283	5.137661301245701
t	>|S|<_R	t	1.178609811581426	5.137661301245701
t	>|S|<_R	sː	4.4281182226436435	5.137661301245701
t	F_>|S|#	sː	0.47574328588525594	5.137661301245701
t	F_>|S|#	s	4.438796655675772	5.137661301245701
t	F_>|S|<	sː	0.579422148365464	5.137661301245701
t	F_>|S|<	t	2.7003190326900723	5.137661301245701
t	F_>|S|<	ʦ	3.4382052480536784	5.137661301245701
t	F_>|S|<_N	sː	0.416708276982844	5.137661301245701
t	F_>|S|<_N	ʦ	2.977193883918049	5.137661301245701
t_ə	>|S|#	ʦ	4.1101290409965605	5.137661301245701
v	#|S|<	f	0.019492463833485834	5.137661301245701
v	#|S|<	b̥	5.127621609246629	5.137661301245701
v	#|S|<_F	f	0.007739979434462958	5.137661301245701
v	#|S|<_R	f	0.007739979434462959	5.137661301245701
v	>|S|<	b̥	2.291359362885523	5.137661301245701
v	>|S|<	f	2.4482691335827225	5.137661301245701
v	>|S|<_N	b̥	2.4028053606868998	5.137661301245701
v	>|S|<_N	f	3.001511647729871	5.137661301245701
v	>|S|<_R	b̥	2.091397660855156	5.137661301245701
v	>|S|<_R	f	4.493229776169456	5.137661301245701
v	F_>|S|<	b̥	2.2069837942435395	5.137661301245701
v	F_>|S|<	f	4.656376417441123	5.137661301245701
v	F_>|S|<_N	b̥	2.2688734554191834	5.137661301245701
v	F_>|S|<_R	b̥	4.114762873887397	5.137661301245701
v_ə	>|S|#	f	2.0550645204982803	5.137661301245701
v_ə	F_>|S|#	f	3.0825967807474206	5.137661301245701
v̥	>|S|#	b̥	0.0	5.137661301245701
v̥	>|S|>	b̥	3.8550645204982805	5.137661301245701
v̥	F_>|S|#	b̥	0.0	5.137661301245701
w	>|S|>	l	0.13951790991487545	5.137661301245701
w	F_>|S|#	l	4.648221377430698	5.137661301245701
w	F_>|S|>	l	0.0	5.137661301245701
z	#|S|<	s	0.3361539583584411	5.137661301245701
z	#|S|<	ʃ	2.8226903213210264	5.137661301245701
z	#|S|<_F	s	0.12473775974469528	5.137661301245701
z	#|S|<_F	ʃ	4.25370499977727	5.137661301245701
z	>|S|<	s	1.8558650012532685	5.137661301245701
z	>|S|<	ʃ	5.1101290409965605	5.137661301245701
z̥	>|S|#	s	3.0825967807474206	5.137661301245701
ŋ	>|S|#	ŋ	2.6550645204982803	5.137661301245701
ŋ	>|S|<	ŋ	1.0275322602491401	5.137661301245701
ŋ	>|S|<_R	ŋ	1.02753226024914	5.137661301245701
ŋ	>|S|>	ŋ	2.0550645204982803	5.137661301245701
ŋ	F_>|S|#	ŋ	4.974514659974033	5.137661301245701
ŋ	F_>|S|<_R	ŋ	3.0825967807474206	5.137661301245701
ŋ	F_>|S|=_N	ŋ	3.0825967807474206	5.137661301245701
ŋ	F_>|S|>	ŋ	3.0825967807474206	5.137661301245701
ə	<|S|#	ə	0.153524698018186	5.137661301245701
ə	<|S|>	ə	0.1754286504428933	5.137661301245701
ə	<|S|>	i	4.391007092012428	5.137661301245701
ə	<|S|>_R	ə	0.00322393307265538	5.137661301245701
ə_#>	<|S|#	#>	0.0	5.137661301245701
ə_n	<|S|#	ə	4.1101290409965605	5.137661301245701
ɦ	#|S|<	ɡ̊	0.052606881166758754	5.137661301245701
ɦ	#|S|<	-	4.6271215411407915	5.137661301245701
ɦ	#|S|<_F	ɡ̊	0.19053885704432866	5.137661301245701
ɦ	#|S|<_F	-	4.31991096109275	5.137661301245701
ɦ	#|S|<_R	ɡ̊	0.0024145664601150263	5.137661301245701
ɦ	>|S|<	ɡ̊	0.5226658280724763	5.137661301245701
ɦ	>|S|<	-	4.665650556729271	5.137661301245701
ɦ	>|S|<_N	ɡ̊	0.3933882759394287	5.137661301245701
ɦ	>|S|<_N	-	4.576929226434148	5.137661301245701
ɦ	F_>|S|<	ɡ̊	0.7271181355445853	5.137661301245701
ɦ	F_>|S|<	-	4.576929226434148	5.137661301245701
ɦ	F_>|S|<_N	ɡ̊	0.5375489878581098	5.137661301245701
